Z,CO_TAZID,SUBAREAID,TOTHH,HHPOP,HHSIZE,TOTWRK,HHV0,HHV1,HHV2,HHV3,AUTOS,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,AGRI,MING,CONS,HBJ,AVGINCOME,ENROL_ELEM,ENROL_MIDL,ENROL_HIGH,CO_FIPS,CO_NAME,CITY_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME
   1619.00, 350714.00,      1.00,   1387.80,   3072.90,      2.21,   1582.42,    445.30,    740.30,    143.80,     58.40,   1232.30,    381.70,     13.50,     71.00,    297.20,    591.50,     13.00,      0.50,     27.00,     44.00,     43.30,     15.30,      5.00,    233.50,         0,         0,    109.20,    100.70,  41809.00,         0,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     14.00,Salt Lake County - Northeast   ,     34.00,South Salt Lake - Murray       ,     54.00,Murray                                       
   1620.00, 350715.00,      1.00,   1076.30,   2665.00,      2.48,   1312.63,    185.60,    570.50,    225.90,     94.30,   1352.20,   1441.50,    330.20,     24.30,   1087.00,   1658.90,    301.30,     28.80,     21.30,      3.00,    284.80,     11.30,      2.00,    788.80,         0,         0,    139.20,     78.20,  41809.00,         0,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     14.00,Salt Lake County - Northeast   ,     34.00,South Salt Lake - Murray       ,     54.00,Murray                                       
   1621.00, 350716.00,      1.00,    131.50,    332.70,      2.53,    164.49,     35.10,     66.70,     20.50,      9.10,    139.60,    623.80,    109.20,      7.70,    507.00,    675.10,     82.30,     26.80,      7.00,      0.70,     41.80,      4.70,      3.50,    457.00,         0,         0,     41.80,      9.50,  41809.00,         0,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     14.00,Salt Lake County - Northeast   ,     34.00,South Salt Lake - Murray       ,     54.00,Murray                                       
   1622.00, 350717.00,      1.00,    620.20,   1409.00,      2.27,    806.97,     71.70,    278.90,    181.60,     88.00,    950.10,    661.50,    212.50,      1.80,    447.20,    777.60,    207.20,      5.30,      1.50,      0.30,    126.30,      6.50,      7.00,    307.30,         0,         0,     71.00,     45.20,  69450.00,         0,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     14.00,Salt Lake County - Northeast   ,     34.00,South Salt Lake - Murray       ,     54.00,Murray                                       
   1623.00, 350718.00,      1.00,   1082.50,   2478.50,      2.29,   1231.97,    206.40,    614.20,    191.30,     70.60,   1244.00,    724.20,    111.50,     22.50,    590.20,    902.40,     62.50,     49.00,      5.70,     16.80,     70.00,      8.70,      8.30,    503.20,         0,         0,     99.90,     78.30,  35292.00,         0,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     14.00,Salt Lake County - Northeast   ,     34.00,South Salt Lake - Murray       ,     54.00,Murray                                       
   1624.00, 350719.00,      1.00,    293.50,    579.70,      1.98,    346.30,     24.90,    140.10,     89.00,     39.50,    456.40,    947.20,     33.70,         0,    913.50,   1036.90,      0.30,     33.30,         0,         0,    297.30,    138.00,    175.00,    303.20,         0,         0,     68.60,     21.20,  69450.00,         0,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     14.00,Salt Lake County - Northeast   ,     34.00,South Salt Lake - Murray       ,     54.00,Murray                                       
   1625.00, 350720.00,      1.00,    773.80,   1572.00,      2.03,    831.12,     94.60,    359.20,    219.40,    100.70,   1150.20,    811.30,      0.20,      2.20,    809.00,    957.00,      0.20,         0,      2.20,         0,    281.20,     94.20,    161.80,    271.80,      1.00,         0,     88.30,     56.30,  41906.00,         0,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     14.00,Salt Lake County - Northeast   ,     34.00,South Salt Lake - Murray       ,     54.00,Murray                                       
   1626.00, 350721.00,      1.00,    597.70,   1383.00,      2.31,    749.21,     45.80,    254.50,    199.90,     97.50,    995.50,    417.00,     22.30,     30.30,    364.30,    516.30,     21.30,      1.00,     19.20,     11.20,    116.00,     72.30,      2.80,    173.20,         0,         0,     56.00,     43.30,  57188.00,         0,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     12.00,Salt Lake County - North Centra,     31.00,West Valley - Taylorsille      ,     54.00,Murray                                       
   1627.00, 350722.00,      1.00,   1217.50,   2979.90,      2.45,   1498.35,    208.50,    586.30,    290.50,    132.10,   1629.60,    892.20,     14.70,     71.70,    805.80,   1163.60,      7.70,      7.00,     48.80,     22.80,     67.70,     57.30,     60.30,    620.50,         0,     66.50,    116.60,     88.30,  41809.00,         0,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     14.00,Salt Lake County - Northeast   ,     34.00,South Salt Lake - Murray       ,     54.00,Murray                                       
   1628.00, 350723.00,      1.00,    348.00,    811.60,      2.33,    410.92,     74.60,    165.30,     73.20,     35.00,    434.00,    802.20,     38.50,     22.30,    741.30,    987.00,     36.50,      2.00,      9.30,     13.00,     65.50,     80.50,     77.00,    518.30,         0,         0,    159.50,     25.30,  41809.00,         0,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     14.00,Salt Lake County - Northeast   ,     34.00,South Salt Lake - Murray       ,     54.00,Murray                                       
   1629.00, 350724.00,      1.00,    571.30,   1243.40,      2.18,    616.68,    114.40,    262.10,    131.70,     63.00,    746.10,   1986.00,     87.70,    112.00,   1786.30,   2168.70,     48.50,     39.20,     10.00,    102.00,    118.00,    429.00,    122.20,   1117.20,         0,         0,    141.40,     41.30,  33483.00,         0,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     14.00,Salt Lake County - Northeast   ,     34.00,South Salt Lake - Murray       ,     54.00,Murray                                       
   1630.00, 350725.00,      1.00,   1044.80,   2038.40,      1.95,   1202.10,     67.60,    433.80,    369.00,    174.30,   1782.00,    563.30,      5.00,      1.20,    557.20,    728.10,      4.50,      0.50,         0,      1.20,     21.80,     28.80,     39.80,    466.70,         0,         0,     88.90,     75.80,  64843.00,         0,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     14.00,Salt Lake County - Northeast   ,     34.00,South Salt Lake - Murray       ,     54.00,Murray                                       
   1631.00, 350726.00,      1.00,    742.70,   1597.60,      2.15,    944.40,     41.80,    289.10,    269.40,    142.40,   1326.40,    184.80,         0,      0.80,    184.00,    292.10,         0,         0,      0.30,      0.50,      3.50,     35.70,     90.70,     54.20,         0,         0,     53.40,     53.80,  81081.00,    714.00,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     12.00,Salt Lake County - North Centra,     31.00,West Valley - Taylorsille      ,     54.00,Murray                                       
   1632.00, 350727.00,      1.00,    816.80,   1890.30,      2.31,   1025.81,     59.60,    308.10,    290.70,    158.50,   1444.20,   3151.00,    144.30,     15.80,   2990.80,   3429.40,    121.20,     23.20,     14.00,      1.80,   1479.80,    300.80,    303.00,    907.20,         0,         0,    219.20,     59.20,  59361.00,         0,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     12.00,Salt Lake County - North Centra,     31.00,West Valley - Taylorsille      ,     54.00,Murray                                       
   1633.00, 350728.00,      1.00,    467.80,   1159.10,      2.48,    575.83,    152.70,    183.40,     84.60,     47.20,    517.50,   1285.20,     20.20,     70.50,   1194.50,   1415.80,     17.80,      2.30,      7.30,     63.20,    564.00,      9.70,    158.20,    462.70,         0,         0,     96.60,     34.00,  41809.00,         0,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     14.00,Salt Lake County - Northeast   ,     34.00,South Salt Lake - Murray       ,     54.00,Murray                                       
   1634.00, 350729.00,      1.00,    140.30,    344.30,      2.45,    171.36,     29.20,     60.50,     33.50,     17.10,    187.30,  13434.20,    277.50,      2.00,  13154.70,  14194.80,    273.20,      4.30,         0,      2.00,    228.00,    304.50,  12495.00,    127.20,         0,         0,    750.50,     10.20,  41809.00,         0,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     14.00,Salt Lake County - Northeast   ,     34.00,South Salt Lake - Murray       ,     54.00,Murray                                       
   1635.00, 350730.00,      1.00,    310.70,    773.30,      2.49,    384.84,     33.10,    116.40,    106.40,     54.80,    521.00,    434.80,    194.20,         0,    240.70,    498.70,     54.20,    140.00,         0,         0,     13.30,     51.00,     20.00,    156.30,         0,         0,     41.20,     22.70,  39710.00,         0,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     14.00,Salt Lake County - Northeast   ,     34.00,South Salt Lake - Murray       ,     54.00,Murray                                       
   1636.00, 350731.00,      1.00,    276.50,    596.00,      2.16,    361.89,      9.80,     96.10,    114.00,     56.50,    521.80,    352.30,     46.50,      0.20,    305.70,    407.30,      0.50,     46.00,         0,      0.20,     51.30,     13.30,     68.30,    172.70,         0,         0,     34.80,     20.20,  90223.00,    493.00,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     14.00,Salt Lake County - Northeast   ,     34.00,South Salt Lake - Murray       ,     54.00,Murray                                       
   1637.00, 350732.00,      1.00,    913.80,   1869.20,      2.05,   1085.78,     73.00,    360.80,    326.90,    153.20,   1550.60,    730.30,         0,      4.50,    725.80,    887.50,         0,         0,         0,      4.50,     85.00,     35.70,    210.50,    394.70,         0,         0,     90.90,     66.30,  59906.00,         0,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     14.00,Salt Lake County - Northeast   ,     34.00,South Salt Lake - Murray       ,     54.00,Murray                                       
   1638.00, 350733.00,      1.00,    367.80,    864.30,      2.35,    458.61,     23.60,    130.30,    137.90,     76.20,    672.70,         0,         0,         0,         0,     48.20,         0,         0,         0,         0,         0,         0,         0,         0,      1.00,         0,     20.30,     26.80,  54880.00,         0,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     12.00,Salt Lake County - North Centra,     31.00,West Valley - Taylorsille      ,     54.00,Murray                                       
   1639.00, 350734.00,      1.00,    483.00,   1055.00,      2.18,    657.07,     18.80,    160.80,    197.30,    106.10,    926.60,     31.50,         0,         0,     31.50,     95.00,         0,         0,         0,         0,      7.50,      0.20,      4.80,     19.00,         0,         0,     28.40,     35.00, 105456.00,         0,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     12.00,Salt Lake County - North Centra,     31.00,West Valley - Taylorsille      ,     54.00,Murray                                       
   1640.00, 350735.00,      1.00,    550.00,   1319.00,      2.40,    703.70,     29.90,    169.90,    226.20,    124.10,   1056.50,   2740.00,    156.70,     10.80,   2572.50,   2964.80,    154.30,      2.30,      3.20,      7.70,    366.70,    231.30,    268.80,   1705.70,         0,         0,    184.80,     40.00,  54736.00,         0,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     12.00,Salt Lake County - North Centra,     31.00,West Valley - Taylorsille      ,     54.00,Murray                                       
   1641.00, 350736.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,    954.00,     80.70,     53.30,    820.00,   1006.70,     19.80,     60.80,     48.00,      5.30,     54.00,    176.00,      1.80,    588.20,         0,         0,     52.70,         0,  83071.00,         0,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     14.00,Salt Lake County - Northeast   ,     34.00,South Salt Lake - Murray       ,     54.00,Murray                                       
   1642.00, 350737.00,      1.00,      5.00,      6.50,      1.29,      3.21,      0.20,      1.60,      1.00,      0.40,      4.90,    209.70,      6.70,     99.70,    103.30,    221.50,      6.20,      0.50,     14.80,     84.80,     25.00,     17.00,      0.30,     61.00,         0,         0,     11.90,         0,  83071.00,         0,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     14.00,Salt Lake County - Northeast   ,     34.00,South Salt Lake - Murray       ,     54.00,Murray                                       
   1643.00, 350738.00,      1.00,    785.30,   1874.90,      2.39,   1085.25,     43.30,    244.20,    315.80,    182.00,   1512.90,   1216.20,    623.70,    117.80,    474.70,   1384.50,    581.50,     42.20,     34.80,     83.00,     92.80,    102.20,    153.30,    126.30,         0,         0,    111.30,     57.00,  83071.00,         0,         0,   1464.00,     35.00,SALT LAKE                      ,Murray                                                      ,     14.00,Salt Lake County - Northeast   ,     34.00,South Salt Lake - Murray       ,     54.00,Murray                                       
   1644.00, 350739.00,      1.00,    775.50,   1676.70,      2.16,    860.82,     79.10,    310.10,    258.80,    127.50,   1274.00,   1480.70,    102.80,      8.50,   1369.30,   1662.90,     63.30,     39.50,      6.70,      1.80,    222.80,    174.30,     70.30,    901.80,         0,         0,    125.90,     56.30,  40099.00,         0,    899.00,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     14.00,Salt Lake County - Northeast   ,     34.00,South Salt Lake - Murray       ,     54.00,Murray                                       
   1645.00, 350740.00,      1.00,   1176.70,   2370.80,      2.01,   1354.25,     76.20,    478.20,    415.70,    206.40,   2032.00,   1045.70,    199.30,     15.00,    831.30,   1255.40,    138.20,     61.20,      3.70,     11.30,     82.80,     87.80,     69.70,    591.00,         0,      1.60,    122.80,     85.30,  59543.00,         0,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     14.00,Salt Lake County - Northeast   ,     34.00,South Salt Lake - Murray       ,     54.00,Murray                                       
   1646.00, 350741.00,      1.00,    652.50,   1396.80,      2.14,    759.77,     62.40,    262.60,    221.40,    106.00,   1076.40,   1303.30,     31.00,      6.00,   1266.30,   1468.50,      3.20,     27.80,         0,      6.00,    134.20,     57.50,    159.20,    915.50,         0,         0,    117.80,     47.30,  49716.00,    329.00,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     14.00,Salt Lake County - Northeast   ,     34.00,South Salt Lake - Murray       ,     54.00,Murray                                       
   1647.00, 350742.00,      1.00,    554.20,   1114.40,      2.01,    623.32,     44.00,    225.10,    190.70,     94.40,    936.90,    637.30,      5.80,      0.80,    630.70,    743.20,      5.70,      0.20,      0.80,         0,      1.30,     95.50,      3.00,    530.80,         0,         0,     65.90,     40.00,  53257.00,         0,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     14.00,Salt Lake County - Northeast   ,     34.00,South Salt Lake - Murray       ,     54.00,Murray                                       
   1648.00, 350743.00,      1.00,    687.70,   1686.50,      2.45,    998.10,     15.60,    167.30,    318.00,    186.60,   1456.50,     25.50,      1.70,      0.80,     23.00,    114.80,      1.70,         0,         0,      0.80,      8.20,     12.50,         0,      2.30,         0,         0,     39.40,     49.80, 100118.00,    482.00,    681.00,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     12.00,Salt Lake County - North Centra,     31.00,West Valley - Taylorsille      ,     54.00,Murray                                       
   1649.00, 350744.00,      1.00,    261.20,    572.80,      2.19,    335.13,     17.20,     92.80,     98.50,     52.70,    474.40,   1838.00,    239.80,     23.70,   1574.50,   1974.90,    230.00,      9.80,      2.80,     20.80,     96.30,    213.50,    908.80,    355.80,         0,         0,    117.90,     19.00,  73990.00,         0,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     14.00,Salt Lake County - Northeast   ,     34.00,South Salt Lake - Murray       ,     54.00,Murray                                       
   1650.00, 350745.00,      1.00,    356.50,    816.30,      2.29,    471.60,     18.80,    117.10,    143.30,     77.20,    674.10,    347.30,     16.70,     56.30,    274.30,    412.20,     16.30,      0.30,      1.50,     54.80,     17.20,     72.30,     74.20,    110.70,         0,         0,     38.90,     26.00,  73990.00,    527.00,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     14.00,Salt Lake County - Northeast   ,     34.00,South Salt Lake - Murray       ,     54.00,Murray                                       
   1651.00, 350746.00,      1.00,    577.00,   1208.70,      2.09,    665.40,     42.50,    226.70,    205.10,    102.80,    996.50,   1231.50,    350.30,      4.70,    876.50,   1386.10,    194.70,    155.70,      1.50,      3.20,    126.70,     55.80,    146.50,    547.50,         0,         0,    113.00,     41.70,  51572.00,         0,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     14.00,Salt Lake County - Northeast   ,     34.00,South Salt Lake - Murray       ,     54.00,Murray                                       
   1652.00, 350747.00,      1.00,    756.20,   1610.60,      2.13,    988.66,     41.60,    287.40,    277.50,    149.70,   1366.30,    248.70,      8.80,      7.00,    232.80,    360.40,      1.50,      7.30,      1.50,      5.50,     14.30,     18.50,     64.20,    135.80,         0,         0,     56.90,     54.80,  96932.00,         0,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     14.00,Salt Lake County - Northeast   ,     34.00,South Salt Lake - Murray       ,     54.00,Murray                                       
   1653.00, 350748.00,      1.00,    829.50,   1612.10,      1.94,    939.97,     64.00,    326.20,    299.80,    139.50,   1414.10,    906.20,     12.70,    120.70,    772.80,   1062.30,      3.80,      8.80,     28.50,     92.20,    140.50,    381.20,     70.80,    180.30,         0,         0,     95.90,     60.20,  57679.00,    496.00,         0,   2210.00,     35.00,SALT LAKE                      ,Murray                                                      ,     14.00,Salt Lake County - Northeast   ,     34.00,South Salt Lake - Murray       ,     54.00,Murray                                       
   1654.00, 350749.00,      1.00,    569.20,   1404.70,      2.47,    802.74,     19.00,    161.70,    244.10,    144.50,   1155.40,      6.00,         0,      3.70,      2.30,     78.80,         0,         0,      0.80,      2.80,      1.20,         0,      1.00,      0.20,         0,         0,     31.80,     41.00,  88816.00,         0,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     16.00,Salt Lake County - South Centra,     41.00,West Jordan - I-15 to MVC      ,     54.00,Murray                                       
   1655.00, 350750.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,  55874.00,         0,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     16.00,Salt Lake County - South Centra,     41.00,West Jordan - I-15 to MVC      ,     54.00,Murray                                       
   1656.00, 350751.00,      1.00,    262.80,    684.90,      2.61,    354.27,     10.00,     65.90,    118.20,     68.70,    542.90,      8.70,         0,      0.80,      7.80,     42.70,         0,         0,         0,      0.80,         0,      7.80,         0,         0,         0,         0,     15.00,     19.00,  54736.00,    361.00,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     12.00,Salt Lake County - North Centra,     31.00,West Valley - Taylorsille      ,     54.00,Murray                                       
   1657.00, 350752.00,      1.00,     12.00,     22.90,      1.91,     12.70,      0.70,      4.90,      4.30,      2.10,     20.90,    376.30,     25.00,    186.50,    164.80,    398.80,     25.00,         0,    146.80,     39.70,      3.20,     17.20,     27.50,    117.00,         0,         0,     21.50,      1.00,  50488.00,         0,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     14.00,Salt Lake County - Northeast   ,     34.00,South Salt Lake - Murray       ,     54.00,Murray                                       
   1658.00, 350753.00,      1.00,      1.20,      2.00,      1.73,      1.12,      0.10,      0.60,      0.30,      0.20,      1.80,    645.20,    218.50,    165.20,    261.50,    684.00,    218.20,      0.30,    112.20,     53.00,      9.00,     26.30,      9.30,    216.80,         0,         0,     38.80,         0,  50488.00,         0,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     14.00,Salt Lake County - Northeast   ,     34.00,South Salt Lake - Murray       ,     54.00,Murray                                       
   1659.00, 350754.00,      1.00,    521.50,   1210.10,      2.32,    637.82,     44.80,    176.90,    189.60,    110.20,    941.80,   2280.80,   1204.70,     15.70,   1060.50,   2489.60,   1077.80,    126.80,      9.70,      6.00,     51.20,     88.00,     64.30,    857.00,         0,         0,    170.90,     37.80,  50488.00,    367.00,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     14.00,Salt Lake County - Northeast   ,     34.00,South Salt Lake - Murray       ,     54.00,Murray                                       
   1660.00, 350755.00,      1.00,     20.00,     41.70,      2.08,     25.26,      1.30,      7.20,      7.50,      4.00,     36.20,   5727.30,   4042.00,     13.20,   1672.20,   6057.00,   3094.20,    947.80,     10.20,      3.00,    241.30,    191.30,    288.50,    951.00,         0,         0,    328.20,      1.50,  84106.00,         0,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     14.00,Salt Lake County - Northeast   ,     34.00,South Salt Lake - Murray       ,     54.00,Murray                                       
   1661.00, 350756.00,      1.00,    827.50,   1942.70,      2.35,   1031.08,     59.80,    285.80,    314.60,    167.40,   1500.90,   2260.20,    135.00,     39.50,   2085.70,   2491.50,     19.70,    115.30,      6.00,     33.50,   1589.30,    112.50,    228.20,    155.70,         0,         0,    171.50,     59.80,  51537.00,    437.00,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     14.00,Salt Lake County - Northeast   ,     34.00,South Salt Lake - Murray       ,     54.00,Murray                                       
   1662.00, 350757.00,      1.00,    309.00,    734.30,      2.38,    426.45,     14.20,     95.50,    127.70,     71.60,    601.40,    334.00,     10.50,     18.50,    305.00,    391.90,      6.70,      3.80,         0,     18.50,     34.20,     43.20,    150.50,     77.20,         0,         0,     35.50,     22.30,  84106.00,         0,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     14.00,Salt Lake County - Northeast   ,     34.00,South Salt Lake - Murray       ,     54.00,Murray                                       
   1663.00, 350758.00,      1.00,    369.20,    849.80,      2.30,    500.49,     18.50,    123.20,    146.30,     81.30,    700.10,   1519.50,    233.00,      8.50,   1278.00,   1651.90,    146.70,     86.30,         0,      8.50,    404.20,     59.70,    368.80,    445.30,         0,         0,    105.60,     26.80,  84441.00,         0,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     14.00,Salt Lake County - Northeast   ,     34.00,South Salt Lake - Murray       ,     54.00,Murray                                       
   1664.00, 350759.00,      1.00,    702.50,   1467.20,      2.09,    849.09,     55.30,    268.30,    253.90,    125.10,   1213.70,   1036.80,     78.30,      3.80,    954.70,   1186.40,     25.30,     53.00,      0.70,      3.20,    121.30,     15.50,    284.50,    533.30,      1.00,      1.60,     96.10,     50.80,  62954.00,         0,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     14.00,Salt Lake County - Northeast   ,     34.00,South Salt Lake - Murray       ,     54.00,Murray                                       
   1665.00, 350760.00,      1.00,    830.00,   1591.50,      1.92,   1012.48,     43.80,    337.20,    302.10,    146.90,   1455.60,    428.00,     47.70,      0.70,    379.70,    557.70,     11.50,     36.20,      0.50,      0.20,    112.50,      5.70,     65.20,    196.30,         0,         0,     69.50,     60.20,  98114.00,         0,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     14.00,Salt Lake County - Northeast   ,     34.00,South Salt Lake - Murray       ,     54.00,Murray                                       
   1666.00, 350761.00,      1.00,    386.50,    986.40,      2.55,    527.66,     20.90,    105.90,    165.70,     94.10,    766.40,      0.30,      0.20,         0,      0.20,     49.90,         0,      0.20,         0,         0,         0,         0,         0,      0.20,         0,         0,     21.40,     28.20,  55874.00,         0,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     16.00,Salt Lake County - South Centra,     41.00,West Jordan - I-15 to MVC      ,     54.00,Murray                                       
   1667.00, 350762.00,      1.00,    301.00,    747.00,      2.48,    394.87,     17.20,     89.00,    124.30,     70.40,    584.10,         0,         0,         0,         0,     44.30,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     22.60,     21.70,  55874.00,         0,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     16.00,Salt Lake County - South Centra,     41.00,West Jordan - I-15 to MVC      ,     54.00,Murray                                       
   1668.00, 350763.00,      1.00,      0.30,      0.30,      1.00,      2.48,      0.60,      1.60,      0.60,      0.20,      3.40,    808.30,    176.70,    360.30,    271.30,    858.00,    174.30,      2.30,    266.70,     93.70,    119.30,     27.30,      0.30,    124.30,         0,         0,     49.70,         0,  51755.00,         0,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     17.00,Salt Lake County - Southeast   ,     44.00,Midvale - Cottonwood Heights - ,     54.00,Murray                                       
   1669.00, 350764.00,      1.00,    427.20,    963.50,      2.26,    534.53,     51.60,    153.60,    140.40,     81.60,    720.20,   1874.50,   1225.50,     35.80,    613.20,   2051.90,   1195.20,     30.30,     30.50,      5.30,     52.20,     28.20,      8.50,    524.30,         0,         0,    146.50,     30.80,  60198.00,         0,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     17.00,Salt Lake County - Southeast   ,     44.00,Midvale - Cottonwood Heights - ,     54.00,Murray                                       
   1670.00, 350765.00,      1.00,    569.70,   1107.70,      1.94,    645.96,     33.20,    215.30,    221.20,    100.10,   1008.00,    168.50,      6.30,      0.20,    162.00,    250.30,      6.30,         0,         0,      0.20,     35.50,      0.20,     17.30,    109.00,         0,         0,     40.80,     41.00,  58042.00,         0,         0,         0,     35.00,SALT LAKE                      ,Murray                                                      ,     14.00,Salt Lake County - Northeast   ,     34.00,South Salt Lake - Murray       ,     54.00,Murray                                       
   1671.00, 350766.00,      1.00,    523.70,   1268.00,      2.42,    711.04,     33.80,    178.70,    202.50,    108.90,    964.70,    373.50,     18.20,      2.20,    353.20,    461.30,     16.20,      2.00,      1.20,      1.00,    144.00,     39.20,     82.80,     87.20,         0,         0,     49.80,     38.00,  73178.00,         0,         0,         0,     35.00,SALT LAKE                      ,Holladay                                                    ,     14.00,Salt Lake County - Northeast   ,     35.00,Millcreek - Holladay           ,     52.00,Holladay                                     
   1672.00, 350767.00,      1.00,    527.80,   1258.40,      2.38,    676.65,     27.40,    177.30,    213.70,    109.40,    987.80,    482.70,     34.50,      9.30,    438.80,    576.70,     27.50,      7.00,      3.50,      5.80,     80.00,     94.80,    130.80,    133.20,         0,         0,     55.80,     38.20,  56575.00,         0,         0,         0,     35.00,SALT LAKE                      ,Holladay                                                    ,     14.00,Salt Lake County - Northeast   ,     35.00,Millcreek - Holladay           ,     52.00,Holladay                                     
   1673.00, 350768.00,      1.00,    544.20,   1294.10,      2.38,    738.30,     19.50,    170.50,    226.30,    127.90,   1070.70,    194.70,      9.30,     11.30,    174.00,    275.00,      9.30,         0,         0,     11.30,     14.70,    101.70,      1.00,     56.70,         0,         0,     40.80,     39.50,  81339.00,    650.00,         0,         0,     35.00,SALT LAKE                      ,Holladay                                                    ,     14.00,Salt Lake County - Northeast   ,     35.00,Millcreek - Holladay           ,     52.00,Holladay                                     
   1674.00, 350769.00,      1.00,    380.00,    907.80,      2.39,    540.71,     13.50,    119.10,    158.00,     89.40,    748.10,    578.70,     77.70,    242.30,    258.70,    659.30,     54.50,     23.20,    207.30,     35.00,     10.30,     82.50,     50.20,    115.70,         0,         0,     53.00,     27.70, 110709.00,         0,         0,         0,     35.00,SALT LAKE                      ,Holladay                                                    ,     14.00,Salt Lake County - Northeast   ,     35.00,Millcreek - Holladay           ,     52.00,Holladay                                     
   1675.00, 350770.00,      1.00,    353.00,    865.00,      2.45,    539.95,      6.60,     99.40,    155.80,     91.10,    729.90,         0,         0,         0,         0,     45.30,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     19.50,     25.80, 166479.00,    587.00,         0,         0,     35.00,SALT LAKE                      ,Holladay                                                    ,     14.00,Salt Lake County - Northeast   ,     35.00,Millcreek - Holladay           ,     52.00,Holladay                                     
   1676.00, 350771.00,      1.00,    289.50,    707.80,      2.44,    387.17,     15.80,     87.70,    119.50,     66.60,    559.60,    231.80,     13.20,      3.30,    215.30,    283.30,      1.80,     11.30,      1.20,      2.20,      0.30,    177.70,     14.20,     23.20,         0,      1.60,     28.80,     21.00,  62094.00,         0,         0,   1574.00,     35.00,SALT LAKE                      ,Holladay                                                    ,     14.00,Salt Lake County - Northeast   ,     35.00,Millcreek - Holladay           ,     52.00,Holladay                                     
