Z,CO_TAZID,SUBAREAID,TOTHH,HHPOP,HHSIZE,TOTWRK,HHV0,HHV1,HHV2,HHV3,AUTOS,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,AGRI,MING,CONS,HBJ,AVGINCOME,ENROL_ELEM,ENROL_MIDL,ENROL_HIGH,CO_FIPS,CO_NAME,CITY_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME
   2260.00, 490044.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      5.00,         0,         0,         0,         0,         0,         0,         0,         0,      5.00,         0,         0,         0,  81720.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     52.00,Cedar Valley - North           ,     81.00,Eagle Mountain                               
   2261.00, 490045.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      5.00,         0,         0,         0,         0,         0,         0,         0,         0,      5.00,         0,         0,         0,  81720.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     52.00,Cedar Valley - North           ,     81.00,Eagle Mountain                               
   2262.00, 490046.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      5.00,         0,         0,         0,         0,         0,         0,         0,         0,      5.00,         0,         0,         0,  81720.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     52.00,Cedar Valley - North           ,     81.00,Eagle Mountain                               
   2263.00, 490047.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      5.00,         0,         0,         0,         0,         0,         0,         0,         0,      5.00,         0,         0,         0,  81720.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     52.00,Cedar Valley - North           ,     81.00,Eagle Mountain                               
   2264.00, 490048.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,     27.00,     24.00,         0,      3.00,     39.10,         0,     24.00,         0,         0,         0,      3.00,         0,         0,     12.10,         0,         0,         0,  81720.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     52.00,Cedar Valley - North           ,     81.00,Eagle Mountain                               
   2265.00, 490049.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      5.00,         0,         0,         0,         0,         0,         0,         0,         0,      5.00,         0,         0,         0,  81720.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     52.00,Cedar Valley - North           ,     81.00,Eagle Mountain                               
   2266.00, 490050.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      5.00,         0,         0,         0,         0,         0,         0,         0,         0,      5.00,         0,         0,         0,  81720.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     52.00,Cedar Valley - North           ,     81.00,Eagle Mountain                               
   2267.00, 490051.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      4.00,         0,         0,         0,         0,         0,         0,         0,         0,      4.00,         0,         0,         0,  81720.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     52.00,Cedar Valley - North           ,     81.00,Eagle Mountain                               
   2268.00, 490052.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      5.00,         0,         0,         0,         0,         0,         0,         0,         0,      5.00,         0,         0,         0,  81720.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     52.00,Cedar Valley - North           ,     81.00,Eagle Mountain                               
   2269.00, 490053.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     20.10,         0,         0,         0,         0,         0,         0,         0,         0,     20.10,         0,         0,         0,  87096.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     52.00,Cedar Valley - North           ,     81.00,Eagle Mountain                               
   2270.00, 490054.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.10,         0,         0,         0,         0,         0,         0,         0,         0,     21.10,         0,         0,         0,  87096.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     52.00,Cedar Valley - North           ,     81.00,Eagle Mountain                               
   2271.00, 490055.00,      1.00,    676.00,   2144.00,      3.17,   1023.20,     15.40,    117.30,    311.30,    232.00,   1552.00,         0,         0,         0,         0,    282.00,         0,         0,         0,         0,         0,         0,         0,         0,      4.00,         0,    238.90,     39.00,  81720.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2272.00, 490056.00,      1.00,    158.00,    501.00,      3.17,    239.04,      3.60,     28.60,     72.80,     52.90,    359.30,         0,         0,         0,         0,    121.00,         0,         0,         0,         0,         0,         0,         0,         0,      4.00,         0,    108.00,      9.00,  81720.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2273.00, 490057.00,      1.00,    242.00,    874.00,      3.61,    378.23,      4.70,     36.30,    116.30,     84.60,    564.80,         0,         0,         0,         0,    105.00,         0,         0,         0,         0,         0,         0,         0,         0,      2.00,         0,     89.00,     14.00,  81720.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2274.00, 490058.00,      1.00,    104.00,    332.00,      3.19,    157.90,      2.30,     17.70,     47.90,     36.00,    239.60,    998.00,     67.00,      6.00,    925.00,   1015.00,     18.00,     49.00,      1.00,      5.00,    107.00,    103.00,    201.00,    514.00,      5.00,         0,      6.00,      6.00,  81720.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2275.00, 490059.00,      1.00,    413.00,   1240.00,      3.00,    610.12,     10.20,     80.10,    188.20,    134.40,    926.90,      4.00,         0,         0,      4.00,     35.00,         0,         0,         0,         0,         0,         0,         0,      4.00,      7.00,         0,         0,     24.00,  81720.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2276.00, 490060.00,      1.00,    484.00,   1508.00,      3.12,    726.27,     11.40,     92.00,    222.10,    158.40,   1090.70,      2.00,         0,         0,      2.00,    331.00,         0,         0,         0,         0,         0,         0,         0,      2.00,      7.00,         0,    293.90,     28.00,  81720.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2277.00, 490061.00,      1.00,    193.00,    601.00,      3.11,    289.48,      4.50,     34.50,     88.50,     65.40,    440.20,     79.00,     57.00,         0,     22.00,     96.00,     51.00,      6.00,         0,         0,         0,     13.00,      1.00,      8.00,      6.00,         0,         0,     11.00,  81720.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2278.00, 490062.00,      1.00,    147.00,    475.00,      3.23,    224.35,      3.30,     25.80,     68.00,     50.10,    336.90,         0,         0,         0,         0,     13.00,         0,         0,         0,         0,         0,         0,         0,         0,      4.00,         0,         0,      9.00,  81720.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2279.00, 490063.00,      1.00,    820.00,   1929.00,      2.35,   1066.43,     26.20,    228.70,    363.20,    201.90,   1661.70,      3.00,      1.00,         0,      2.00,    205.00,      1.00,         0,         0,         0,         0,         0,         0,      2.00,      3.00,         0,    151.00,     48.00,  81720.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2280.00, 490064.00,      1.00,    222.00,    655.00,      2.95,    325.78,      5.60,     47.60,    100.60,     68.30,    487.80,         0,         0,         0,         0,     17.00,         0,         0,         0,         0,         0,         0,         0,         0,      4.00,         0,         0,     13.00,  81720.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2281.00, 490065.00,      1.00,    171.00,    512.00,      2.99,    252.20,      4.30,     35.00,     77.80,     54.00,    379.40,         0,         0,         0,         0,    164.00,         0,         0,         0,         0,         0,         0,         0,         0,      5.00,         0,    149.00,     10.00,  81720.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2282.00, 490066.00,      1.00,    127.00,    348.00,      2.74,    179.82,      3.50,     26.90,     57.00,     39.60,    279.70,         0,         0,         0,         0,     10.00,         0,         0,         0,         0,         0,         0,         0,         0,      3.00,         0,         0,      7.00,  81720.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2283.00, 490067.00,      1.00,    177.00,    559.00,      3.16,    267.44,      4.10,     31.40,     81.50,     60.10,    404.90,         0,         0,         0,         0,    161.00,         0,         0,         0,         0,         0,         0,         0,         0,      2.00,         0,    149.00,     10.00,  81720.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2284.00, 490068.00,      1.00,     62.00,    167.00,      2.69,     87.09,      1.80,     13.50,     27.80,     19.10,    135.80,    543.00,    183.00,    129.00,    231.00,    549.00,    101.00,     82.00,    106.00,     23.00,     46.00,     56.00,     28.00,    101.00,      2.00,         0,         0,      4.00,  81720.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2285.00, 490069.00,      1.00,     67.00,    194.00,      2.90,     97.46,      1.70,     14.10,     30.30,     20.90,    148.00,   1245.00,    429.00,    293.00,    523.00,   1254.00,    230.00,    199.00,    240.00,     53.00,    105.00,    125.00,     63.00,    230.00,      5.00,         0,         0,      4.00,  81720.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2286.00, 490070.00,      1.00,   1523.00,   3461.00,      2.27,   1941.66,     49.90,    430.90,    677.20,    365.00,   3062.60,   1025.00,    329.00,    250.00,    446.00,   1721.90,    196.00,    133.00,    205.00,     45.00,     89.00,    107.00,     54.00,    196.00,      4.00,         0,    604.90,     88.00,  81720.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2287.00, 490071.00,      1.00,    159.00,    329.00,      2.07,    190.63,      5.60,     48.90,     70.80,     33.80,    308.60,   1397.00,    481.00,    329.00,    587.00,   1412.00,    258.00,    223.00,    270.00,     59.00,    117.00,    141.00,     71.00,    258.00,      6.00,         0,         0,      9.00,  81720.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2288.00, 490072.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1031.00,    323.00,    254.00,    454.00,   1038.00,    199.00,    124.00,    208.00,     46.00,     91.00,    109.00,     55.00,    199.00,      7.00,         0,         0,         0,  81720.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2289.00, 490073.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,    492.00,    150.00,    122.00,    220.00,    497.00,     96.00,     54.00,    100.00,     22.00,     44.00,     53.00,     27.00,     96.00,      5.00,         0,         0,         0,  81720.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2290.00, 490074.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,    281.00,     86.00,     70.00,    125.00,    283.00,     55.00,     31.00,     57.00,     13.00,     25.00,     30.00,     15.00,     55.00,      2.00,         0,         0,         0,  81720.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2291.00, 490075.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      2.00,         0,         0,         0,         0,         0,         0,         0,         0,      2.00,         0,         0,         0,  66402.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     50.00,Cedar Valley - South           ,     81.00,Eagle Mountain                               
   2292.00, 490076.00,      1.00,     16.00,     41.00,      2.56,     21.00,      0.60,      3.70,      7.10,      4.70,     34.10,         0,         0,         0,         0,    180.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    179.00,      1.00,  66402.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2293.00, 490077.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,    239.00,    200.00,         0,     39.00,    239.00,         0,    200.00,         0,         0,      1.00,     31.00,         0,      7.00,         0,         0,         0,         0,  66402.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2294.00, 490078.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,  66402.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2295.00, 490079.00,      1.00,      9.00,     33.00,      3.67,     13.81,      0.20,      1.30,      4.20,      3.20,     21.10,         0,         0,         0,         0,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      1.00,  66402.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2296.00, 490080.00,      1.00,      5.00,     11.00,      2.20,      5.93,      0.20,      1.40,      2.20,      1.20,     10.00,         0,         0,         0,         0,     95.00,         0,         0,         0,         0,         0,         0,         0,         0,      5.00,         0,     90.00,         0,  66402.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2297.00, 490081.00,      1.00,     25.00,     88.00,      3.52,     37.89,      0.60,      3.80,     11.60,      8.90,     58.30,         0,         0,         0,         0,      5.00,         0,         0,         0,         0,         0,         0,         0,         0,      4.00,         0,         0,      1.00,  66402.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2298.00, 490082.00,      1.00,     62.00,    181.00,      2.92,     86.94,      1.90,     12.40,     27.70,     20.00,    137.70,         0,         0,         0,         0,    128.00,         0,         0,         0,         0,         0,         0,         0,         0,      4.00,         0,    120.00,      4.00,  66402.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2299.00, 490083.00,      1.00,     79.00,    264.00,      3.34,    117.51,      2.00,     13.00,     36.40,     27.60,    182.20,         0,         0,         0,         0,    117.00,         0,         0,         0,         0,         0,         0,         0,         0,      4.00,         0,    108.00,      5.00,  66402.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2300.00, 490084.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1041.00,    397.00,    296.00,    348.00,   1041.00,    388.00,      9.00,      2.00,    294.00,      1.00,    167.00,         0,    180.00,         0,         0,         0,         0,  66402.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2301.00, 490085.00,      1.00,      8.00,     18.00,      2.25,      9.56,      0.30,      2.10,      3.50,      2.00,     16.10,         0,         0,         0,         0,      5.00,         0,         0,         0,         0,         0,         0,         0,         0,      5.00,         0,         0,         0,  66402.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2302.00, 490086.00,      1.00,     52.00,    177.00,      3.40,     78.05,      1.30,      8.50,     24.10,     18.20,    120.50,     19.00,      3.00,      1.00,     15.00,    632.90,      2.00,      1.00,      1.00,         0,         0,      1.00,         0,     14.00,      6.00,         0,    604.90,      3.00,  66402.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2303.00, 490087.00,      1.00,     77.00,    229.00,      2.97,    108.87,      2.40,     15.00,     34.50,     25.10,    172.00,         0,         0,         0,         0,      4.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      4.00,  66402.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2304.00, 490088.00,      1.00,     84.00,    269.00,      3.20,    127.54,      1.90,     14.70,     38.70,     28.70,    192.50,      3.00,      1.00,         0,      2.00,     11.00,      1.00,         0,         0,         0,         0,      2.00,         0,         0,      3.00,         0,         0,      5.00,  81720.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2305.00, 490089.00,      1.00,     75.00,    231.00,      3.08,    107.59,      2.20,     14.50,     33.90,     24.50,    167.90,         0,         0,         0,         0,    396.90,         0,         0,         0,         0,         0,         0,         0,         0,      2.00,         0,    390.90,      4.00,  66402.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2306.00, 490090.00,      1.00,     33.00,    105.00,      3.18,     47.91,      0.90,      5.90,     15.00,     11.10,     74.60,         0,         0,         0,         0,      6.00,         0,         0,         0,         0,         0,         0,         0,         0,      4.00,         0,         0,      2.00,  66402.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2307.00, 490091.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,    197.00,     17.00,     73.00,    107.00,    347.00,      9.00,      8.00,         0,     73.00,      4.00,     57.00,      7.00,     39.00,      1.00,         0,    149.00,         0,  66402.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2308.00, 490092.00,      1.00,    137.00,    438.00,      3.20,    200.03,      3.80,     25.40,     62.50,     45.40,    309.20,         0,         0,         0,         0,     11.00,         0,         0,         0,         0,         0,         0,         0,         0,      3.00,         0,         0,      8.00,  66402.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2309.00, 490093.00,      1.00,     19.00,     62.00,      3.26,     27.91,      0.50,      3.30,      8.70,      6.40,     43.20,         0,         0,         0,         0,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      1.00,  66402.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2310.00, 490094.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,     43.00,      2.00,     19.00,     22.00,     43.00,         0,      2.00,         0,     19.00,         0,     13.00,         0,      9.00,         0,         0,         0,         0,  66402.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2311.00, 490095.00,      1.00,     47.00,    149.00,      3.17,     71.16,      1.10,      8.20,     21.70,     16.20,    108.10,    863.00,    284.00,    208.00,    371.00,    868.00,    163.00,    121.00,    171.00,     37.00,     74.00,     89.00,     45.00,    163.00,      2.00,         0,         0,      3.00,  81720.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2312.00, 490096.00,      1.00,    111.00,    335.00,      3.02,    157.90,      3.30,     22.60,     50.00,     35.10,    245.30,    448.00,    151.00,    106.00,    191.00,    607.00,     84.00,     67.00,     87.00,     19.00,     38.00,     46.00,     23.00,     84.00,      4.00,         0,    149.00,      6.00,  66402.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2313.00, 490097.00,      1.00,    154.00,    478.00,      3.10,    221.80,      4.50,     30.20,     69.80,     49.60,    343.20,         0,         0,         0,         0,     11.00,         0,         0,         0,         0,         0,         0,         0,         0,      2.00,         0,         0,      9.00,  66402.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2314.00, 490098.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1234.00,     60.00,     15.00,   1159.00,   1237.00,      2.00,     58.00,      4.00,     11.00,     77.00,    275.00,    582.00,    225.00,      3.00,         0,         0,         0,  66402.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2315.00, 490099.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,    972.00,    327.00,    232.00,    413.00,    975.00,    181.00,    146.00,    190.00,     42.00,     83.00,     99.00,     50.00,    181.00,      3.00,         0,         0,         0,  81720.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2316.00, 490100.00,      1.00,    116.00,    393.00,      3.39,    173.40,      3.00,     20.10,     53.60,     39.30,    264.90,    869.00,    292.00,    207.00,    370.00,    879.00,    162.00,    130.00,    170.00,     37.00,     74.00,     89.00,     45.00,    162.00,      3.00,         0,         0,      7.00,  66402.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2317.00, 490101.00,      1.00,    168.00,    568.00,      3.38,    251.02,      4.40,     31.60,     77.60,     54.30,    376.90,     50.00,      1.00,      1.00,     48.00,     61.00,      1.00,         0,         0,      1.00,         0,     47.00,         0,      1.00,      1.00,         0,         0,     10.00,  66402.00,    770.00,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2318.00, 490102.00,      1.00,     88.00,    326.00,      3.70,    136.00,      2.00,     14.60,     41.60,     29.70,    201.70,         0,         0,         0,         0,      5.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      5.00,  66402.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2319.00, 490103.00,      1.00,    241.00,    799.00,      3.32,    354.09,      6.50,     47.60,    112.80,     74.10,    532.60,      4.00,         0,         0,      4.00,     19.00,         0,         0,         0,         0,         0,         0,      2.00,      2.00,      1.00,         0,         0,     14.00,  66402.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2320.00, 490104.00,      1.00,    306.00,   1017.00,      3.32,    449.61,      8.50,     64.80,    142.00,     90.90,    666.70,    486.00,    128.00,      2.00,    356.00,    504.00,    101.00,     27.00,      1.00,      1.00,     67.00,     73.00,     92.00,    124.00,         0,         0,         0,     18.00,  66402.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2321.00, 490105.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,    661.00,    207.00,    163.00,    291.00,    664.00,    128.00,     79.00,    134.00,     29.00,     58.00,     70.00,     35.00,    128.00,      3.00,         0,         0,         0,  81720.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
   2322.00, 490106.00,      1.00,    172.00,    568.00,      3.30,    264.70,      3.70,     30.20,     80.00,     58.20,    393.80,      5.00,      1.00,         0,      4.00,     17.00,         0,      1.00,         0,         0,         0,         0,      4.00,         0,      2.00,         0,         0,     10.00,  81720.00,         0,         0,         0,     49.00,UTAH                           ,Eagle Mountain                                              ,     19.00,Utah County - Cedar Valley     ,     51.00,Cedar Valley - Central         ,     81.00,Eagle Mountain                               
