merged_point_id,segment_ids_with_directions,geometry,stop_xy,segment_id,direction,travelDirection
2760,3392_000.0_E,POINT (-111.93708900505602 41.21183863748077),421440_4562700,3392_000.0,E,WB
2761,3400_001.6_E,POINT (-111.9373031309233 41.21812321674553),421440_4563400,3400_001.6,E,WB
2762,3394_000.4_E,POINT (-111.93714024760776 41.2223152099538),421460_4563860,3394_000.4,E,WB
2762,3398_000.0_E,POINT (-111.93714024760776 41.2223152099538),421460_4563860,3398_000.0,E,WB
2763,3394_000.7_E,POINT (-111.93704071177004 41.22649947831911),421460_4564320,3394_000.7,E,WB
2763,3412_001.6_E,POINT (-111.93704071177004 41.22649947831911),421460_4564320,3412_001.6,E,WB
2764,3400_000.4_E,POINT (-111.96769905814588 41.21852385086126),418880_4563460,3400_000.4,E,WB
2764,3410_001.1_E,POINT (-111.96769905814588 41.21852385086126),418880_4563460,3410_001.1,E,WB
2765,3400_000.6_E,POINT (-111.95935575918917 41.21841378157338),419580_4563440,3400_000.6,E,WB
2765,3404_001.2_E,POINT (-111.95935575918917 41.21841378157338),419580_4563440,3404_001.2,E,WB
2766,3404_001.8_E,POINT (-111.95916331924683 41.22678950296403),419600_4564380,3404_001.8,E,WB
2766,3412_000.6_E,POINT (-111.95916331924683 41.22678950296403),419600_4564380,3412_000.6,E,WB
2767,3404_002.1_E,POINT (-111.95906672394676 41.230964661387134),419620_4564840,3404_002.1,E,WB
2767,3416_000.6_E,POINT (-111.95906672394676 41.230964661387134),419620_4564840,3416_000.6,E,WB
2768,3404_002.4_E,POINT (-111.9528215394052 41.23829321664043),420160_4565640,3404_002.4,E,WB
2768,3404_003.1_E,POINT (-111.9528215394052 41.23829321664043),420160_4565640,3404_003.1,E,WB
2770,3404_003.8_E,POINT (-111.9541872235536 41.251527792785346),420060_4567120,3404_003.8,E,WB
2770,3404_004.0_E,POINT (-111.9541872235536 41.251527792785346),420060_4567120,3404_004.0,E,WB
2770,3430_000.4_E,POINT (-111.9541872235536 41.251527792785346),420060_4567120,3430_000.4,E,WB
2771,3404_004.5_E,POINT (-111.95622218871402 41.25902826232674),419900_4567960,3404_004.5,E,WB
2771,3432_001.0_E,POINT (-111.95622218871402 41.25902826232674),419900_4567960,3432_001.0,E,WB
2772,3434_000.4_E,POINT (-111.95922533512093 41.26650242669162),419660_4568780,3434_000.4,E,WB
2773,3404_005.1_E,POINT (-111.95879117000482 41.27721009978232),419700_4569980,3404_005.1,E,WB
2773,3404_005.8_E,POINT (-111.95879117000482 41.27721009978232),419700_4569980,3404_005.8,E,WB
2773,3436_000.7_E,POINT (-111.95879117000482 41.27721009978232),419700_4569980,3436_000.7,E,WB
2775,3450_000.0_E,POINT (-111.9589797826275 41.28895186487166),419700_4571280,3450_000.0,E,WB
2775,WFRC_8079_E,POINT (-111.9589797826275 41.28895186487166),419700_4571280,WFRC_8079,E,WB
2776,3404_006.6_E,POINT (-111.95820827361014 41.296284003556465),419780_4572100,3404_006.6,E,WB
2776,3454_000.0_E,POINT (-111.95820827361014 41.296284003556465),419780_4572100,3454_000.0,E,WB
2777,3406_000.0_E,POINT (-111.94265084650452 41.17959570755823),420940_4559120,3406_000.0,E,WB
2779,3408_000.0_E,POINT (-111.96520026862187 41.205953271189784),419080_4562060,3408_000.0,E,WB
2780,3408_000.6_E,POINT (-111.96514297922648 41.2080447187575),419080_4562300,3408_000.6,E,WB
2780,WFRC_8030_E,POINT (-111.96514297922648 41.2080447187575),419080_4562300,WFRC_8030,E,WB
2781,3408_000.7_E,POINT (-111.96511834943406 41.21012661386996),419080_4562540,3408_000.7,E,WB
2782,3408_000.9_E,POINT (-111.96501017813806 41.21429161623384),419100_4563000,3408_000.9,E,WB
2783,3408_001.1_E,POINT (-111.96492356909603 41.21848760163714),419120_4563460,3408_001.1,E,WB
2784,3408_001.4_E,POINT (-111.96482738847835 41.22268213291354),419120_4563920,3408_001.4,E,WB
2785,3408_001.7_E,POINT (-111.96473016175118 41.22686279804932),419140_4564400,3408_001.7,E,WB
2786,3408_002.0_E,POINT (-111.96463380539572 41.23103822841371),419160_4564860,3408_002.0,E,WB
2787,3410_000.6_E,POINT (-111.96794079533674 41.208080055605144),418860_4562300,3410_000.6,E,WB
2787,WFRC_8031_E,POINT (-111.96794079533674 41.208080055605144),418860_4562300,WFRC_8031,E,WB
2788,3410_001.7_E,POINT (-111.96750576247902 41.22689877980221),418920_4564400,3410_001.7,E,WB
2788,3412_000.4_E,POINT (-111.96750576247902 41.22689877980221),418920_4564400,3412_000.4,E,WB
2789,3410_002.0_E,POINT (-111.96740946480033 41.231074301594106),418920_4564860,3410_002.0,E,WB
2789,3416_000.4_E,POINT (-111.96740946480033 41.231074301594106),418920_4564860,3416_000.4,E,WB
2790,3418_000.0_E,POINT (-112.00560668276191 41.218998557599384),415700_4563560,3418_000.0,E,WB
2791,3424_000.5_E,POINT (-111.94189346465559 41.24835175947687),421080_4566760,3424_000.5,E,WB
2791,3426_000.3_E,POINT (-111.94189346465559 41.24835175947687),421080_4566760,3426_000.3,E,WB
2792,3424_000.9_E,POINT (-111.94242888045261 41.25402731787253),421040_4567380,3424_000.9,E,WB
2794,3426_000.0_E,POINT (-111.94804562898125 41.24840025882641),420560_4566760,3426_000.0,E,WB
2795,3430_001.2_E,POINT (-111.94799516521529 41.25145653099183),420580_4567100,3430_001.2,E,WB
2795,3438_000.5_E,POINT (-111.94799516521529 41.25145653099183),420580_4567100,3438_000.5,E,WB
2796,3440_005.8_E,POINT (-111.99002818355795 41.259417466979386),417060_4568020,3440_005.8,E,WB
2796,WFRC_8267_E,POINT (-111.99002818355795 41.259417466979386),417060_4568020,WFRC_8267,E,WB
2797,3432_001.7_E,POINT (-111.94785985523345 41.258931403534255),420600_4567940,3432_001.7,E,WB
2797,3438_000.9_E,POINT (-111.94785985523345 41.258931403534255),420600_4567940,3438_000.9,E,WB
2798,3436_001.3_E,POINT (-111.95042894661056 41.27710820843156),420400_4569960,3436_001.3,E,WB
2799,3437_000.1_E,POINT (-111.94830873317484 41.28887182726534),420600_4571260,3437_000.1,E,WB
2799,3450_000.5_E,POINT (-111.94830873317484 41.28887182726534),420600_4571260,3450_000.5,E,WB
2800,3437_000.0_E,POINT (-111.94769933618154 41.287223226110655),420640_4571080,3437_000.0,E,WB
2800,3438_002.5_E,POINT (-111.94769933618154 41.287223226110655),420640_4571080,3438_002.5,E,WB
2801,3437_000.6_E,POINT (-111.94927466103147 41.29618859047116),420520_4572080,3437_000.6,E,WB
2801,3454_000.6_E,POINT (-111.94927466103147 41.29618859047116),420520_4572080,3454_000.6,E,WB
2802,3452_000.6_E,POINT (-111.95487709316878 41.305749220848746),420060_4573140,3452_000.6,E,WB
2803,3438_000.7_E,POINT (-111.9479140007293 41.254078118663806),420580_4567400,3438_000.7,E,WB
2804,3438_001.2_E,POINT (-111.94779428067649 41.26606014512),420600_4568720,3438_001.2,E,WB
2804,3438_001.7_E,POINT (-111.94779428067649 41.26606014512),420600_4568720,3438_001.7,E,WB
2805,3438_003.2_E,POINT (-111.93643098708723 41.30548020442512),421600_4573100,3438_003.2,E,WB
2805,3438_004.7_E,POINT (-111.93643098708723 41.30548020442512),421600_4573100,3438_004.7,E,WB
2805,3452_001.1_E,POINT (-111.93643098708723 41.30548020442512),421600_4573100,3452_001.1,E,WB
2806,3462_002.3_E,POINT (-111.9392435617441 41.31833922535349),421380_4574520,3462_002.3,E,WB
2806,WFRC_8076_E,POINT (-111.9392435617441 41.31833922535349),421380_4574520,WFRC_8076,E,WB
2807,3440_000.0_E,POINT (-112.08584825728408 41.2851649410184),409080_4570980,3440_000.0,E,WB
2808,3440_000.4_E,POINT (-112.06448719442506 41.280909453323396),410860_4570480,3440_000.4,E,WB
2809,3440_001.6_E,POINT (-112.04766527278842 41.273063853194174),412260_4569600,3440_001.6,E,WB
2809,WFRC_8443_E,POINT (-112.04766527278842 41.273063853194174),412260_4569600,WFRC_8443,E,WB
2810,3440_002.7_E,POINT (-112.03177762630303 41.26903622896949),413580_4569140,3440_002.7,E,WB
2810,WFRC_8441_E,POINT (-112.03177762630303 41.26903622896949),413580_4569140,WFRC_8441,E,WB
2811,3440_005.3_E,POINT (-111.99061271320204 41.268035709848554),417020_4568980,3440_005.3,E,WB
2812,3442_001.3_E,POINT (-112.06440582908324 41.29376744586801),410880_4571920,3442_001.3,E,WB
2812,WFRC_8447_E,POINT (-112.06440582908324 41.29376744586801),410880_4571920,WFRC_8447,E,WB
2813,3444_000.3_E,POINT (-112.07340088324281 41.336089235605684),410180_4576620,3444_000.3,E,WB
2814,3462_001.3_E,POINT (-111.95562663558495 41.31736215675591),420020_4574420,3462_001.3,E,WB
2814,WFRC_8077_E,POINT (-111.95562663558495 41.31736215675591),420020_4574420,WFRC_8077,E,WB
2815,3451_000.0_E,POINT (-111.9535680107286 41.32898917748889),420200_4575720,3451_000.0,E,WB
2815,WFRC_8075_E,POINT (-111.9535680107286 41.32898917748889),420200_4575720,WFRC_8075,E,WB
2816,3452_000.0_E,POINT (-111.95673134213382 41.30576976357587),419900_4573140,3452_000.0,E,WB
2816,WFRC_8078_E,POINT (-111.95673134213382 41.30576976357587),419900_4573140,WFRC_8078,E,WB
2817,3452_000.7_E,POINT (-111.94746330616782 41.30639958289543),420680_4573200,3452_000.7,E,WB
2818,3453_000.0_E,POINT (-111.9473066232513 41.31722087881592),420720_4574400,3453_000.0,E,WB
2818,3462_001.9_E,POINT (-111.9473066232513 41.31722087881592),420720_4574400,3462_001.9,E,WB
2819,3455_000.0_E,POINT (-111.99211710612072 41.304183643660274),416940_4573000,3455_000.0,E,WB
2820,3456_000.0_E,POINT (-111.96864057761483 41.30714208811947),418920_4573300,3456_000.0,E,WB
2820,3458_002.1_E,POINT (-111.96864057761483 41.30714208811947),418920_4573300,3458_002.1,E,WB
2821,3456_000.1_E,POINT (-111.9685837608178 41.31252036471306),418920_4573900,3456_000.1,E,WB
2821,3466_000.3_E,POINT (-111.9685837608178 41.31252036471306),418920_4573900,3466_000.3,E,WB
2822,3456_000.5_E,POINT (-111.96665389779774 41.31751084344935),419100_4574460,3456_000.5,E,WB
2822,3456_000.8_E,POINT (-111.96665389779774 41.31751084344935),419100_4574460,3456_000.8,E,WB
2822,3462_000.2_E,POINT (-111.96665389779774 41.31751084344935),419100_4574460,3462_000.2,E,WB
2823,WFRC_8074_E,POINT (-111.9698694509023 41.32862777067944),418840_4575700,WFRC_8074,E,WB
2824,3458_000.0_E,POINT (-112.00268131155822 41.32190069409561),416080_4574980,3458_000.0,E,WB
2824,3470_000.0_E,POINT (-112.00268131155822 41.32190069409561),416080_4574980,3470_000.0,E,WB
2825,3458_001.5_E,POINT (-111.99391003671204 41.31987071693823),416820_4574740,3458_001.5,E,WB
2826,3458_002.0_E,POINT (-111.99178230302115 41.31842759449898),417000_4574580,3458_002.0,E,WB
2826,3459_000.1_E,POINT (-111.99178230302115 41.31842759449898),417000_4574580,3459_000.1,E,WB
2827,3459_001.0_E,POINT (-111.99174050626776 41.31967415097212),417000_4574720,3459_001.0,E,WB
2827,3466_000.0_E,POINT (-111.99174050626776 41.31967415097212),417000_4574720,3466_000.0,E,WB
2828,3466_000.1_E,POINT (-111.9881604344033 41.319052526017664),417300_4574640,3466_000.1,E,WB
2829,3462_000.0_E,POINT (-111.98812340461792 41.32135481656604),417300_4574900,3462_000.0,E,WB
2830,3462_002.8_E,POINT (-111.89906903208015 41.32049213824355),424760_4574720,3462_002.8,E,WB
2831,3465_000.0_E,POINT (-111.98799366944907 41.33598076781453),417340_4576520,3465_000.0,E,WB
2831,WFRC_8035_E,POINT (-111.98799366944907 41.33598076781453),417340_4576520,WFRC_8035,E,WB
2832,MAG_6130_E,POINT (-111.68711307159758 40.060811521317625),441400_4434740,MAG_6130,E,WB
2832,MAG_6132_E,POINT (-111.68711307159758 40.060811521317625),441400_4434740,MAG_6132,E,WB
2834,MAG_6767_E,POINT (-111.88483021661432 40.27952319239289),424780_4459160,MAG_6767,E,WB
2834,MAG_6822_E,POINT (-111.88483021661432 40.27952319239289),424780_4459160,MAG_6822,E,WB
2835,MAG_6138_E,POINT (-111.89209991946771 40.28376813795621),424160_4459640,MAG_6138,E,WB
2835,MAG_6766_E,POINT (-111.89209991946771 40.28376813795621),424160_4459640,MAG_6766,E,WB
2836,MAG_6013_E,POINT (-111.8890146378187 40.28489891226971),424420_4459760,MAG_6013,E,WB
2836,MAG_6768_E,POINT (-111.8890146378187 40.28489891226971),424420_4459760,MAG_6768,E,WB
2837,MAG_6015_E,POINT (-111.78672594273034 40.349753550397274),433180_4466880,MAG_6015,E,WB
2838,MAG_6355_E,POINT (-111.7855914302827 40.35512632547957),433300_4467480,MAG_6355,E,WB
2839,MAG_6256_E,POINT (-111.81376448721733 40.358465627241024),430900_4467860,MAG_6256,E,WB
2840,MAG_6842_E,POINT (-111.93898608131656 40.34755539369879),420260_4466760,MAG_6842,E,WB
2841,MAG_6020_E,POINT (-111.93762454129208 40.35576775226276),420380_4467660,MAG_6020,E,WB
2841,MAG_6836_E,POINT (-111.93762454129208 40.35576775226276),420380_4467660,MAG_6836,E,WB
2842,MAG_6021_E,POINT (-111.89395403952646 40.36499717383339),424100_4468660,MAG_6021,E,WB
2843,MAG_6298_E,POINT (-111.82179483547873 40.380641758458644),430240_4470340,MAG_6298,E,WB
2844,MAG_6675_E,POINT (-111.91381982102097 40.379487906700426),422420_4470280,MAG_6675,E,WB
2845,MAG_6029_E,POINT (-111.85326322845377 40.438209019680386),427640_4476740,MAG_6029,E,WB
2846,MAG_6029_E,POINT (-111.86009255866591 40.436406375430174),427060_4476560,MAG_6029,E,WB
2847,MAG_6029_E,POINT (-111.85708069589256 40.43572646865774),427300_4476480,MAG_6029,E,WB
2848,MAG_6142_E,POINT (-111.87673706465057 40.43534728876313),425640_4476440,MAG_6142,E,WB
2849,MAG_6033_E,POINT (-111.73682603549155 40.29822702851361),437380_4461120,MAG_6033,E,WB
2849,MAG_6247_E,POINT (-111.73682603549155 40.29822702851361),437380_4461120,MAG_6247,E,WB
2850,MAG_6168_E,POINT (-111.72208078249405 40.25300852693581),438600_4456080,MAG_6168,E,WB
2851,MAG_6331_E,POINT (-112.07542506806338 40.305502955547716),408620_4462220,MAG_6331,E,WB
2851,MAG_6348_E,POINT (-112.07542506806338 40.305502955547716),408620_4462220,MAG_6348,E,WB
2852,MAG_6038_E,POINT (-112.07439108773335 40.31277020702288),408700_4463020,MAG_6038,E,WB
2852,MAG_6507_E,POINT (-112.07439108773335 40.31277020702288),408700_4463020,MAG_6507,E,WB
2852,MAG_6785_E,POINT (-112.07439108773335 40.31277020702288),408700_4463020,MAG_6785,E,WB
2853,MAG_6346_E,POINT (-112.05324998706287 40.26161527677204),410440_4457320,MAG_6346,E,WB
2853,MAG_6734_E,POINT (-112.05324998706287 40.26161527677204),410440_4457320,MAG_6734,E,WB
2854,MAG_6039_E,POINT (-112.04386281034668 40.26154544408984),411240_4457300,MAG_6039,E,WB
2854,MAG_6525_E,POINT (-112.04386281034668 40.26154544408984),411240_4457300,MAG_6525,E,WB
2855,MAG_6040_E,POINT (-112.07565145012333 40.26343199633168),408540_4457560,MAG_6040,E,WB
2856,MAG_6325_E,POINT (-112.05365841945958 40.32010463345653),410480_4463820,MAG_6325,E,WB
2856,MAG_6326_E,POINT (-112.05365841945958 40.32010463345653),410480_4463820,MAG_6326,E,WB
2856,MAG_6509_E,POINT (-112.05365841945958 40.32010463345653),410480_4463820,MAG_6509,E,WB
2857,MAG_6042_E,POINT (-112.04384589656853 40.31998971613694),411320_4463800,MAG_6042,E,WB
2857,MAG_6533_E,POINT (-112.04384589656853 40.31998971613694),411320_4463800,MAG_6533,E,WB
2857,MAG_6534_E,POINT (-112.04384589656853 40.31998971613694),411320_4463800,MAG_6534,E,WB
2858,MAG_6515_E,POINT (-112.09177348971971 40.33239044146953),407260_4465220,MAG_6515,E,WB
2858,MAG_6519_E,POINT (-112.09177348971971 40.33239044146953),407260_4465220,MAG_6519,E,WB
2859,MAG_6043_E,POINT (-112.07806253659416 40.332321664718),408420_4465200,MAG_6043,E,WB
2860,MAG_6334_E,POINT (-112.05356395281896 40.29080359757902),410440_4460560,MAG_6334,E,WB
2861,MAG_6044_E,POINT (-112.0535259449006 40.298392279232225),410460_4461400,MAG_6044,E,WB
2861,MAG_6341_E,POINT (-112.0535259449006 40.298392279232225),410460_4461400,MAG_6341,E,WB
2861,MAG_6360_E,POINT (-112.0535259449006 40.298392279232225),410460_4461400,MAG_6360,E,WB
2862,MAG_6045_E,POINT (-112.02209826977688 40.34496818197024),413200_4466540,MAG_6045,E,WB
2863,MAG_6046_E,POINT (-112.0236381100216 40.33380473186651),413040_4465320,MAG_6046,E,WB
2863,MAG_6783_E,POINT (-112.0236381100216 40.33380473186651),413040_4465320,MAG_6783,E,WB
2864,MAG_6843_E,POINT (-112.04980115654928 40.33703919265221),410840_4465700,MAG_6843,E,WB
2865,MAG_6048_E,POINT (-112.06929242034106 40.33323647671731),409160_4465300,MAG_6048,E,WB
2866,MAG_6318_E,POINT (-112.05973174951409 40.33318100954558),409980_4465280,MAG_6318,E,WB
2867,MAG_6050_E,POINT (-112.05610937010418 40.32858987022215),410280_4464760,MAG_6050,E,WB
2867,MAG_6322_E,POINT (-112.05610937010418 40.32858987022215),410280_4464760,MAG_6322,E,WB
2868,MAG_6782_E,POINT (-112.02055196458264 40.34471768497261),413320_4466520,MAG_6782,E,WB
2868,MAG_6820_E,POINT (-112.02055196458264 40.34471768497261),413320_4466520,MAG_6820,E,WB
2869,MAG_6052_E,POINT (-112.0169486059887 40.34340079067891),413620_4466360,MAG_6052,E,WB
2870,MAG_6053_E,POINT (-111.99499578289124 40.31627065437466),415460_4463340,MAG_6053,E,WB
2870,MAG_6809_E,POINT (-111.99499578289124 40.31627065437466),415460_4463340,MAG_6809,E,WB
2871,MAG_6794_E,POINT (-111.954737645377 40.345527005904756),418920_4466540,MAG_6794,E,WB
2872,MAG_6054_E,POINT (-111.94838748670621 40.347345135245796),419460_4466740,MAG_6054,E,WB
2872,MAG_6827_E,POINT (-111.94838748670621 40.347345135245796),419460_4466740,MAG_6827,E,WB
2873,MAG_6055_E,POINT (-112.00195893418935 40.33251687655475),414880_4465140,MAG_6055,E,WB
2873,MAG_6742_E,POINT (-112.00195893418935 40.33251687655475),414880_4465140,MAG_6742,E,WB
2874,MAG_6056_E,POINT (-112.0060747160166 40.33251184879406),414540_4465140,MAG_6056,E,WB
2875,MAG_6159_E,POINT (-112.00068378264886 40.222184973449366),414860_4452900,MAG_6159,E,WB
2876,MAG_6061_E,POINT (-112.03439513391324 40.26154526581632),412040_4457300,MAG_6061,E,WB
2877,MAG_6709_E,POINT (-111.93117670772388 40.34422736077344),420920_4466380,MAG_6709,E,WB
2877,MAG_6710_E,POINT (-111.93117670772388 40.34422736077344),420920_4466380,MAG_6710,E,WB
2878,MAG_6062_E,POINT (-111.92584911276329 40.34425334405012),421360_4466380,MAG_6062,E,WB
2879,MAG_6064_E,POINT (-111.95265203106156 40.39578551662997),419160_4472120,MAG_6064,E,WB
2880,MAG_6063_E,POINT (-111.95023711393523 40.385512344859876),419340_4470980,MAG_6063,E,WB
2881,MAG_6640_E,POINT (-111.964322839315 40.39794416711353),418160_4472380,MAG_6640,E,WB
2881,MAG_6796_E,POINT (-111.964322839315 40.39794416711353),418160_4472380,MAG_6796,E,WB
2882,MAG_6065_E,POINT (-111.94258146216417 40.397132282094624),420000_4472260,MAG_6065,E,WB
2882,MAG_6669_E,POINT (-111.94258146216417 40.397132282094624),420000_4472260,MAG_6669,E,WB
2883,MAG_6066_E,POINT (-111.95601916166791 40.37173235319274),418840_4469460,MAG_6066,E,WB
2884,MAG_6067_E,POINT (-111.93383168472509 40.410835730202166),420760_4473780,MAG_6067,E,WB
2885,MAG_6068_E,POINT (-111.93041562232308 40.42504598121206),421080_4475360,MAG_6068,E,WB
2885,MAG_6853_E,POINT (-111.93041562232308 40.42504598121206),421080_4475360,MAG_6853,E,WB
