STOPID,SegID,Direction
422380_4518740,2367_000.3,WB
422280_4519400,2367_000.4,WB
416740_4513080,2370_000.0,WB
415140_4514980,2372_000.0,WB
416800_4518380,2374_000.0,WB
419580_4518440,2374_000.6,WB
419960_4518440,2374_002.3,WB
420880_4518840,2374_002.6,WB
422280_4518820,2374_003.2,WB
421920_4515980,2378_000.0,WB
422640_4515960,2378_000.7,WB
420780_4517600,2380_000.0,WB
413500_4514440,2386_000.0,WB
415140_4514420,2386_000.3,WB
415140_4514420,2386_001.3,WB
427080_4513900,2388_000.0,WB
428080_4513880,2388_000.4,WB
426960_4512300,2390_000.0,WB
482980_4420640,2495_013.0,WB
407580_4485320,2688_009.7,WB
471780_4445000,2820_000.0,WB
434460_4429600,2821_000.0,WB
434880_4429600,2821_000.6,WB
434880_4429600,2821_000.8,WB
434920_4431460,2821_001.6,WB
440500_4426120,2822_000.0,WB
445200_4421340,2822_003.3,WB
428020_4428520,2823_000.0,WB
428020_4430920,2823_001.5,WB
460620_4454060,2824_000.0,WB
461300_4454420,2824_005.9,WB
438400_4430780,2825_000.0,WB
438280_4431680,2825_000.4,WB
438280_4432420,2825_000.6,WB
438300_4432940,2825_001.0,WB
438300_4433400,2825_001.4,WB
438300_4433860,2825_001.6,WB
456020_4463840,2826_000.0,WB
437520_4431480,2829_000.0,WB
438280_4431480,2829_000.2,WB
450700_4444000,2830_000.0,WB
450700_4444000,2830_001.0,WB
450700_4444300,2830_001.2,WB
450680_4444880,2830_001.5,WB
450680_4445060,2830_001.7,WB
450020_4446420,2830_002.3,WB
450020_4446420,2830_002.7,WB
449440_4446420,2830_003.0,WB
448620_4446440,2830_003.5,WB
438740_4444780,2831_000.0,WB
439280_4444020,2831_000.1,WB
439640_4443600,2831_000.7,WB
440480_4442880,2831_001.0,WB
441280_4442660,2831_001.7,WB
441280_4442660,2831_002.2,WB
441280_4442800,2831_002.2,WB
441280_4442420,2831_002.4,WB
441960_4441620,2831_002.9,WB
442100_4441620,2831_003.3,WB
442920_4441620,2831_003.4,WB
443740_4441600,2831_003.7,WB
443780_4441300,2831_004.4,WB
444220_4441300,2831_004.6,WB
445100_4441280,2832_000.0,WB
445420_4441280,2832_000.5,WB
445460_4441320,2832_000.7,WB
446340_4441540,2832_000.8,WB
442580_4434720,2833_000.0,WB
442600_4435360,2833_000.2,WB
443220_4435300,2833_000.7,WB
442580_4434720,2835_000.4,WB
442980_4434700,2835_000.7,WB
445400_4440140,2837_000.0,WB
445400_4440720,2837_000.4,WB
445420_4441280,2837_000.7,WB
437540_4433400,2839_000.0,WB
438300_4433400,2839_001.0,WB
435860_4433260,2841_000.0,WB
435860_4433440,2841_000.2,WB
435880_4433680,2841_000.3,WB
436280_4434260,2841_000.5,WB
436900_4431120,2843_000.0,WB
436900_4432740,2843_000.2,WB
436900_4432860,2843_001.0,WB
443760_4442420,2844_000.0,WB
444920_4444000,2845_000.0,WB
445280_4444000,2845_000.4,WB
445820_4444000,2845_000.7,WB
446160_4444000,2845_001.0,WB
447920_4444000,2845_001.2,WB
444220_4442440,2846_000.0,WB
444220_4442440,2846_000.3,WB
444200_4442860,2846_000.6,WB
444200_4443980,2846_001.3,WB
447400_4447060,2848_000.0,WB
446280_4448420,2848_001.3,WB
446400_4449740,2848_001.6,WB
446400_4449740,2848_002.2,WB
445100_4441560,2849_000.0,WB
445160_4441640,2849_000.5,WB
445760_4442320,2849_000.6,WB
445860_4442860,2849_001.2,WB
445860_4442860,2849_001.5,WB
446160_4444000,2849_001.8,WB
446160_4444000,2849_002.4,WB
446140_4445840,2849_003.4,WB
446140_4445840,2849_003.5,WB
446140_4446460,2849_003.9,WB
446280_4448240,2849_004.5,WB
446280_4448240,2849_005.0,WB
432840_4429360,2850_000.0,WB
428020_4426120,2851_000.0,WB
428240_4426120,2851_001.3,WB
429280_4426120,2851_001.4,WB
429640_4426300,2852_000.0,WB
429620_4428520,2852_000.9,WB
429620_4428520,2852_001.4,WB
442780_4438920,2853_000.0,WB
443520_4439300,2853_000.5,WB
432960_4426060,2854_000.0,WB
432960_4426060,2854_000.5,WB
432860_4427060,2854_001.1,WB
432860_4427760,2854_001.5,WB
432860_4428560,2854_002.0,WB
433660_4429360,2854_002.5,WB
433660_4428560,2854_003.0,WB
434480_4428560,2854_003.5,WB
434920_4428560,2854_004.0,WB
435320_4428540,2854_004.3,WB
435540_4428540,2854_004.5,WB
436080_4428480,2854_004.7,WB
435260_4431520,2855_000.0,WB
435640_4432880,2855_000.2,WB
434400_4434280,2856_000.0,WB
435980_4434260,2856_001.0,WB
436280_4434260,2856_002.0,WB
437340_4434240,2856_002.3,WB
437540_4434380,2856_002.8,WB
443580_4437980,2857_000.0,WB
437540_4432960,2859_000.0,WB
437520_4432440,2859_000.3,WB
437520_4431480,2859_000.9,WB
437500_4430540,2859_001.5,WB
448620_4445160,2860_000.0,WB
450680_4444880,2860_000.4,WB
438300_4433860,2862_000.0,WB
438440_4433900,2862_000.5,WB
438960_4434440,2862_000.6,WB
441280_4436440,2862_000.9,WB
442700_4437440,2862_002.9,WB
476020_4431060,2863_000.0,WB
446600_4437200,2864_000.0,WB
449240_4437320,2864_001.9,WB
452620_4444640,2865_000.0,WB
453880_4445020,2865_001.3,WB
457320_4446060,2865_002.1,WB
471780_4445000,2865_004.4,WB
483680_4445900,2865_019.4,WB
444200_4435860,2866_000.0,WB
444920_4435860,2866_000.5,WB
445020_4435860,2866_000.9,WB
447020_4435880,2866_001.0,WB
449240_4437320,2866_002.3,WB
449460_4437480,2866_004.0,WB
438580_4437480,2868_000.0,WB
438700_4437480,2868_000.5,WB
440020_4437460,2868_000.6,WB
433660_4432600,2869_000.0,WB
434380_4432600,2869_000.5,WB
435640_4432880,2869_001.0,WB
435840_4432880,2869_001.8,WB
437400_4432860,2869_002.0,WB
438280_4432420,2870_000.0,WB
438920_4432020,2870_000.5,WB
439520_4431720,2870_001.1,WB
440960_4432140,2870_001.5,WB
442720_4432940,2870_002.4,WB
444140_4433840,2870_003.6,WB
445020_4433840,2870_004.7,WB
445020_4435060,2870_005.2,WB
445020_4435060,2870_006.0,WB
431480_4422560,2871_000.0,WB
431060_4422760,2871_000.3,WB
441000_4433380,2872_000.0,WB
440980_4431000,2872_000.8,WB
442600_4431000,2872_001.5,WB
444220_4431020,2872_002.5,WB
444220_4431020,2872_003.5,WB
444180_4434500,2872_005.3,WB
444200_4435040,2872_005.7,WB
444200_4435860,2872_006.0,WB
444200_4435860,2872_006.5,WB
444140_4436660,2872_007.1,WB
443800_4436780,2872_007.3,WB
443320_4437200,2872_007.7,WB
436560_4432740,2873_000.0,WB
436900_4432740,2873_000.9,WB
437400_4432740,2873_001.1,WB
426300_4476140,2875_000.0,WB
426300_4475620,2875_000.3,WB
426300_4475040,2875_000.7,WB
427520_4474000,2875_001.2,WB
427920_4474800,2875_002.0,WB
427920_4475600,2875_002.8,WB
427940_4476140,2875_003.3,WB
440980_4430180,2877_000.0,WB
441320_4430180,2877_002.0,WB
422640_4467540,2878_000.0,WB
423640_4468120,2878_000.3,WB
424720_4468660,2878_001.2,WB
424740_4469900,2878_002.0,WB
424740_4469900,2878_002.8,WB
424760_4471120,2878_003.1,WB
424780_4472380,2878_003.6,WB
424780_4472380,2878_004.4,WB
424760_4473220,2878_004.9,WB
424880_4474780,2878_005.4,WB
425120_4475200,2878_005.9,WB
425280_4476060,2878_006.2,WB
425280_4476060,2878_006.8,WB
425340_4476520,2878_007.0,WB
425620_4473900,2879_000.0,WB
425560_4474640,2879_000.5,WB
425560_4474640,2879_000.6,WB
425080_4475160,2879_000.9,WB
425560_4468640,2880_000.0,WB
426380_4468640,2880_000.5,WB
427220_4468620,2880_001.0,WB
427920_4468620,2880_001.5,WB
427920_4469560,2880_002.0,WB
427920_4470240,2880_002.6,WB
427920_4471160,2880_003.0,WB
411820_4468820,2881_000.0,WB
411800_4468440,2881_000.3,WB
411700_4467800,2881_000.7,WB
411680_4466540,2881_001.3,WB
411760_4464960,2881_002.0,WB
412040_4464720,2881_002.4,WB
412480_4464320,2881_002.8,WB
412580_4463780,2881_003.1,WB
412780_4462900,2881_003.4,WB
413760_4462300,2881_004.0,WB
413880_4463780,2881_004.7,WB
413900_4464460,2881_005.7,WB
413960_4465180,2881_006.2,WB
414380_4465980,2881_006.5,WB
414680_4466620,2881_007.1,WB
415080_4467540,2881_007.6,WB
415760_4467720,2881_008.2,WB
416420_4468400,2881_008.6,WB
417080_4468420,2881_009.3,WB
418140_4468400,2881_009.7,WB
418820_4468380,2881_010.3,WB
419560_4468380,2881_010.8,WB
419960_4468380,2881_011.2,WB
420620_4468380,2881_011.5,WB
421380_4468360,2881_011.9,WB
422200_4468340,2881_012.4,WB
425580_4470280,2882_000.0,WB
426400_4470280,2882_000.5,WB
427220_4470260,2882_001.0,WB
427920_4470240,2882_001.5,WB
420620_4468380,2883_007.5,WB
420580_4469440,2883_008.0,WB
420580_4469440,2883_008.2,WB
420580_4469900,2883_008.3,WB
420600_4470320,2883_008.5,WB
420600_4471020,2883_008.7,WB
427920_4471160,2884_000.0,WB
421400_4469160,2885_000.0,WB
422200_4469160,2885_000.5,WB
433320_4469860,2886_000.0,WB
433340_4470120,2886_000.2,WB
433340_4470580,2886_000.3,WB
433340_4470580,2886_000.6,WB
432540_4472360,2886_002.3,WB
431880_4472400,2886_002.7,WB
430360_4472360,2886_003.7,WB
427280_4472340,2887_000.0,WB
427280_4472920,2887_000.7,WB
430300_4471440,2888_000.0,WB
430360_4472360,2888_000.2,WB
430360_4472360,2888_000.8,WB
430360_4473780,2888_001.3,WB
430360_4473780,2888_001.7,WB
417300_4470460,2889_000.0,WB
418140_4467100,2889_001.3,WB
418140_4467100,2889_002.6,WB
431320_4470460,2890_000.0,WB
431980_4470160,2890_000.3,WB
432440_4470140,2890_000.8,WB
433340_4470120,2890_001.0,WB
414080_4458940,2893_000.0,WB
413700_4460520,2893_000.7,WB
413700_4461080,2893_001.1,WB
413760_4462300,2893_001.6,WB
415420_4462120,2893_002.2,WB
434720_4471540,2894_000.0,WB
435560_4471540,2894_000.9,WB
436000_4471540,2894_001.4,WB
436400_4471540,2894_001.7,WB
436960_4471540,2894_001.9,WB
421420_4471180,2895_000.0,WB
421720_4471180,2895_000.4,WB
422220_4471160,2895_000.6,WB
423000_4471160,2895_000.9,WB
424760_4471120,2895_001.3,WB
425580_4471100,2895_002.4,WB
426420_4471100,2895_002.9,WB
427260_4471120,2895_003.5,WB
427920_4471160,2895_004.0,WB
428620_4471180,2895_004.4,WB
429060_4471180,2895_004.8,WB
440060_4464240,2896_000.0,WB
440040_4465040,2896_000.5,WB
440040_4467100,2896_001.3,WB
440040_4467100,2896_001.8,WB
433320_4469860,2897_000.0,WB
434700_4469740,2897_000.4,WB
435540_4469720,2897_001.3,WB
436360_4469720,2897_001.8,WB
437200_4469700,2897_002.3,WB
439420_4469540,2897_002.8,WB
437260_4468120,2899_000.0,WB
437260_4468420,2899_000.2,WB
437260_4468420,2899_000.4,WB
437260_4469000,2899_000.8,WB
437200_4470520,2899_001.2,WB
437200_4470520,2899_001.7,WB
436960_4471540,2899_002.4,WB
436400_4473160,2899_003.5,WB
436260_4473640,2899_003.5,WB
436260_4473640,2899_003.5,WB
436240_4473780,2899_003.5,WB
436220_4476000,2899_004.1,WB
432000_4470580,2900_000.0,WB
432460_4470580,2900_000.5,WB
433340_4470580,2900_000.8,WB
434720_4470560,2900_001.3,WB
435560_4470560,2900_002.2,WB
436380_4470540,2900_002.7,WB
437200_4470520,2900_003.2,WB
423600_4461700,2901_000.0,WB
424300_4462560,2901_000.3,WB
435480_4467460,2902_000.0,WB
435480_4468020,2902_000.3,WB
435500_4468880,2902_000.6,WB
435540_4469720,2902_001.1,WB
435560_4470560,2902_001.6,WB
435560_4471540,2902_002.1,WB
424280_4461480,2903_000.0,WB
424700_4461960,2903_000.5,WB
438640_4467100,2906_002.8,WB
437100_4467440,2907_000.0,WB
437500_4467480,2907_001.0,WB
421460_4465420,2909_000.0,WB
421700_4465500,2909_000.4,WB
422220_4465580,2909_000.6,WB
423140_4462860,2911_000.0,WB
423980_4463180,2911_000.3,WB
422060_4464360,2913_000.0,WB
422640_4464200,2913_000.3,WB
422820_4464000,2913_000.6,WB
423080_4464340,2913_000.8,WB
423060_4473920,2915_000.0,WB
424760_4473220,2915_000.4,WB
425600_4473200,2915_001.5,WB
427000_4473200,2915_002.0,WB
431980_4470160,2918_000.0,WB
432000_4470580,2918_000.2,WB
432000_4471480,2918_000.4,WB
432000_4471480,2918_001.0,WB
431880_4472400,2918_001.5,WB
431960_4473680,2918_002.1,WB
431960_4473680,2918_002.4,WB
431960_4476000,2918_003.1,WB
431980_4477600,2918_003.8,WB
434040_4478640,2918_004.8,WB
430780_4477620,2920_000.0,WB
430780_4477620,2920_001.1,WB
429380_4481580,2920_005.0,WB
429240_4481580,2920_005.1,WB
432000_4471480,2922_000.0,WB
432460_4471540,2922_001.1,WB
433320_4471540,2922_001.4,WB
427520_4474000,2923_000.0,WB
430360_4473180,2924_000.0,WB
431880_4473160,2924_000.5,WB
432960_4473200,2924_001.4,WB
434400_4476000,2925_000.0,WB
434040_4478220,2925_001.2,WB
434040_4478640,2925_001.5,WB
427220_4469600,2926_000.0,WB
427220_4470260,2926_000.6,WB
427260_4471120,2926_001.0,WB
429240_4481580,2927_000.0,WB
427500_4473040,2928_000.0,WB
428720_4472380,2928_000.2,WB
429540_4472360,2928_001.2,WB
425560_4469860,2929_000.0,WB
425580_4470280,2929_000.8,WB
425580_4471100,2929_001.0,WB
425580_4471100,2929_001.5,WB
425600_4473200,2929_002.3,WB
428720_4472380,2930_000.0,WB
426400_4469760,2931_000.0,WB
426400_4470280,2931_000.7,WB
426420_4471100,2931_001.0,WB
426420_4472360,2931_001.5,WB
429820_4471240,2932_000.0,WB
429560_4473180,2932_000.8,WB
429560_4474680,2932_001.3,WB
430340_4474780,2932_002.2,WB
431960_4474780,2932_002.7,WB
433260_4474780,2932_003.7,WB
422640_4468340,2933_000.0,WB
422660_4469540,2933_000.5,WB
423000_4471160,2933_002.0,WB
423040_4472420,2933_002.5,WB
423060_4473220,2933_003.3,WB
430260_4469460,2935_000.0,WB
430460_4469460,2935_000.7,WB
430940_4469440,2935_000.8,WB
431520_4469500,2935_001.1,WB
431540_4469900,2935_001.4,WB
438420_4465040,2936_000.0,WB
438440_4466060,2936_000.5,WB
438580_4466260,2936_001.1,WB
420900_4472440,2937_000.1,WB
422000_4472500,2937_000.4,WB
425580_4472360,2937_003.6,WB
426420_4472360,2937_004.1,WB
427280_4472340,2937_004.6,WB
438980_4466260,2938_000.3,WB
438640_4467100,2938_000.8,WB
433840_4466640,2939_000.2,WB
432460_4467040,2939_001.1,WB
432500_4469420,2939_001.3,WB
432440_4469880,2939_002.8,WB
429560_4474680,2940_000.0,WB
429540_4475600,2940_000.4,WB
429540_4476040,2940_000.6,WB
424880_4474780,2941_000.0,WB
424180_4475520,2941_000.7,WB
437260_4465040,2943_000.0,WB
435460_4465540,2943_001.1,WB
435460_4465540,2943_001.2,WB
435560_4467000,2943_001.3,WB
429340_4469980,2944_000.0,WB
429340_4469980,2944_000.3,WB
425280_4476360,2945_000.0,WB
426540_4476600,2945_001.3,WB
426540_4476600,2945_003.0,WB
442520_4458700,2946_000.0,WB
442520_4458700,2946_000.2,WB
442520_4460120,2946_000.6,WB
442520_4460120,2946_001.1,WB
442500_4460940,2946_001.6,WB
442500_4461780,2946_002.2,WB
442500_4462600,2946_002.7,WB
442500_4464000,2946_003.2,WB
442500_4464000,2946_003.6,WB
441660_4464240,2946_004.1,WB
440780_4464240,2946_004.7,WB
440060_4464240,2946_005.1,WB
424420_4477520,2947_000.6,WB
425340_4476520,2947_001.1,WB
435700_4475960,2949_000.0,WB
435520_4476580,2949_000.8,WB
435220_4478180,2949_001.8,WB
434960_4480040,2949_003.4,WB
450700_4444000,2950_000.0,WB
452620_4444640,2950_001.3,WB
435220_4478180,2951_000.0,WB
431980_4477600,2953_000.0,WB
438440_4461800,2954_000.0,WB
439240_4461800,2954_000.5,WB
440060_4461800,2954_001.0,WB
440460_4461780,2954_001.5,WB
440660_4461780,2954_001.7,WB
440880_4461780,2954_001.9,WB
441700_4461780,2954_002.0,WB
442500_4461780,2954_002.5,WB
443420_4461760,2954_003.0,WB
427920_4474800,2955_000.0,WB
429540_4475360,2955_001.1,WB
438980_4466260,2956_000.0,WB
440040_4466320,2956_000.2,WB
427920_4475600,2957_000.0,WB
429540_4475600,2957_001.0,WB
430300_4476000,2957_002.0,WB
440080_4458360,2958_000.0,WB
440080_4458560,2958_000.1,WB
440080_4459020,2958_000.4,WB
440080_4459360,2958_000.6,WB
440060_4460180,2958_001.1,WB
440060_4460980,2958_001.6,WB
440060_4461800,2958_002.1,WB
436000_4471540,2959_000.0,WB
436000_4473980,2959_001.0,WB
438340_4461000,2960_000.0,WB
438520_4461000,2960_000.4,WB
439260_4460980,2960_000.6,WB
440060_4460980,2960_001.0,WB
440700_4460980,2960_001.5,WB
440940_4460960,2960_001.9,WB
441700_4460960,2960_002.0,WB
442500_4460940,2960_002.5,WB
443060_4460940,2960_003.0,WB
444160_4461000,2960_003.4,WB
444500_4460520,2960_004.1,WB
436000_4473980,2961_000.0,WB
436180_4474100,2961_001.0,WB
442880_4456760,2962_000.0,WB
442940_4459320,2962_000.2,WB
443040_4460140,2962_001.8,WB
432440_4469420,2963_000.0,WB
433320_4469420,2963_000.6,WB
433560_4469480,2963_001.1,WB
438440_4460180,2964_000.0,WB
439260_4460180,2964_000.5,WB
440060_4460180,2964_001.0,WB
440880_4460160,2964_001.5,WB
440980_4460160,2964_002.0,WB
441200_4460140,2964_002.1,WB
441720_4460140,2964_002.2,WB
442520_4460120,2964_002.5,WB
443040_4460140,2964_003.0,WB
441480_4458520,2965_000.0,WB
441260_4459340,2965_000.5,WB
440980_4460160,2965_001.1,WB
440700_4460980,2965_001.6,WB
440460_4461780,2965_002.1,WB
441720_4459320,2966_000.0,WB
441720_4460140,2966_000.5,WB
441700_4460960,2966_001.0,WB
441700_4461780,2966_001.5,WB
441700_4462620,2966_002.0,WB
441680_4463420,2966_002.5,WB
441660_4465040,2966_003.1,WB
441660_4465040,2966_003.7,WB
440860_4465040,2966_004.2,WB
440040_4465040,2966_004.7,WB
439400_4465040,2966_005.1,WB
439240_4465040,2966_005.2,WB
438420_4465040,2966_005.7,WB
440880_4461780,2967_000.0,WB
440880_4462620,2967_000.5,WB
440880_4463420,2967_001.0,WB
440860_4465040,2967_001.5,WB
439240_4463420,2968_000.0,WB
440120_4463440,2968_000.5,WB
440880_4463420,2968_001.1,WB
441680_4463420,2968_001.5,WB
442500_4463420,2968_002.0,WB
443060_4460940,2969_000.0,WB
443420_4461760,2969_000.5,WB
443500_4462600,2969_001.1,WB
440900_4459340,2970_000.0,WB
440920_4456120,2972_000.0,WB
440920_4456520,2972_000.2,WB
440920_4456920,2972_000.5,WB
440900_4457720,2972_001.0,WB
440900_4458360,2972_001.4,WB
440900_4458540,2972_001.5,WB
438860_4459380,2974_000.0,WB
439260_4459380,2974_000.2,WB
440080_4459360,2974_000.5,WB
440900_4459340,2974_001.0,WB
441260_4459340,2974_001.5,WB
441460_4459340,2974_001.7,WB
441720_4459320,2974_001.9,WB
442500_4459320,2974_002.0,WB
442940_4459320,2974_002.5,WB
444020_4459360,2974_002.8,WB
444600_4459240,2974_003.5,WB
444940_4459260,2974_003.8,WB
445780_4459800,2974_004.1,WB
442340_4453900,2975_000.0,WB
441920_4454200,2975_000.4,WB
441600_4454640,2975_000.7,WB
441280_4455200,2975_001.1,WB
440420_4456500,2975_002.1,WB
440120_4456920,2975_002.4,WB
442000_4457720,2976_000.0,WB
442520_4457700,2976_000.7,WB
442520_4457700,2976_001.0,WB
437900_4459000,2977_000.0,WB
437620_4459820,2977_000.5,WB
435480_4468020,2978_000.0,WB
436220_4468620,2978_000.5,WB
437620_4460180,2979_000.0,WB
436020_4460360,2979_001.0,WB
436020_4460640,2979_001.2,WB
437060_4461000,2979_001.4,WB
440080_4458560,2980_000.0,WB
440900_4458540,2980_000.4,WB
441480_4458520,2980_000.9,WB
441740_4458520,2980_001.3,WB
440120_4456920,2982_000.0,WB
440920_4456920,2982_000.6,WB
442140_4456900,2982_001.1,WB
444680_4456340,2983_000.0,WB
444200_4455780,2983_000.5,WB
443980_4455780,2983_000.7,WB
443700_4455780,2983_000.8,WB
443220_4455800,2983_001.1,WB
442660_4456220,2983_001.6,WB
442560_4456480,2983_001.7,WB
442160_4457380,2983_002.1,WB
439260_4459380,2986_000.0,WB
439260_4460980,2986_000.5,WB
439260_4460980,2986_001.0,WB
439240_4461800,2986_001.5,WB
439240_4462640,2986_002.0,WB
439240_4463420,2986_002.5,WB
439240_4464240,2986_003.0,WB
445300_4445020,2987_000.0,WB
445300_4445860,2987_000.6,WB
445620_4446480,2987_001.2,WB
445620_4446480,2987_001.7,WB
445680_4448840,2987_002.3,WB
445680_4448840,2987_003.2,WB
443740_4450960,2988_000.0,WB
443240_4450940,2988_000.3,WB
441460_4451620,2988_001.5,WB
437100_4468120,2990_000.0,WB
437260_4468120,2990_000.3,WB
437840_4468100,2990_000.4,WB
440040_4468080,2990_000.8,WB
436360_4469720,2991_000.0,WB
436380_4470540,2991_000.7,WB
436400_4471540,2991_001.2,WB
441920_4455140,2993_000.0,WB
441720_4456120,2993_000.7,WB
438420_4468980,2994_000.0,WB
439420_4469540,2994_000.7,WB
431960_4473680,2995_000.0,WB
433040_4473400,2995_001.1,WB
434380_4473560,2995_001.8,WB
436000_4473160,2995_002.6,WB
436400_4473160,2995_003.7,WB
437120_4467860,2996_000.0,WB
437100_4468420,2996_000.1,WB
436360_4468620,2996_000.3,WB
437100_4468420,2996_000.4,WB
437260_4468420,2996_001.0,WB
439480_4451940,2998_000.0,WB
439340_4453960,2998_000.5,WB
439620_4454920,2998_000.8,WB
439620_4454920,2998_001.5,WB
439960_4456000,2998_002.3,WB
444520_4451140,2999_000.0,WB
444960_4451100,2999_000.3,WB
446020_4451040,2999_000.6,WB
446400_4451020,2999_001.3,WB
446400_4451020,2999_001.5,WB
445960_4453460,2999_003.4,WB
445320_4453440,2999_003.8,WB
441520_4453040,3000_000.0,WB
442620_4453040,3000_000.4,WB
442620_4453480,3000_001.1,WB
441520_4453040,3002_000.4,WB
441520_4453940,3002_000.9,WB
439060_4453960,3004_000.4,WB
439340_4453960,3004_000.9,WB
440900_4453940,3004_001.1,WB
443660_4453900,3004_002.1,WB
443960_4453900,3004_002.3,WB
445000_4453900,3004_002.5,WB
445280_4453880,3004_003.2,WB
445500_4453900,3004_003.3,WB
445880_4454920,3004_003.5,WB
446220_4455020,3004_004.2,WB
441280_4455200,3006_000.0,WB
441920_4455140,3006_000.4,WB
443240_4455080,3006_000.8,WB
443680_4455080,3006_001.6,WB
443980_4455080,3006_001.9,WB
440840_4454920,3007_000.0,WB
442640_4454660,3008_000.0,WB
443220_4454660,3008_000.6,WB
443680_4454640,3008_001.0,WB
443980_4454640,3008_001.3,WB
445000_4454640,3008_001.5,WB
440920_4456520,3010_000.0,WB
441720_4456460,3010_000.3,WB
442560_4456480,3010_000.8,WB
442620_4456720,3010_001.3,WB
442880_4456760,3010_001.5,WB
445960_4453460,3011_000.0,WB
441720_4456120,3012_000.0,WB
442660_4456220,3012_000.5,WB
442800_4456440,3012_001.1,WB
443180_4456500,3012_001.3,WB
443260_4457160,3012_001.5,WB
443220_4452580,3014_000.0,WB
443660_4452580,3014_001.2,WB
443780_4452580,3014_001.4,WB
443940_4452580,3014_001.5,WB
439340_4458520,3015_000.0,WB
438460_4459360,3015_000.9,WB
438520_4461000,3015_001.4,WB
438520_4461000,3015_001.9,WB
438580_4462620,3015_002.4,WB
438580_4462620,3015_003.0,WB
438440_4463420,3015_003.5,WB
443220_4453460,3017_000.0,WB
445320_4453440,3020_000.0,WB
445320_4453440,3020_000.3,WB
445300_4454920,3020_000.6,WB
445300_4455120,3020_001.2,WB
445300_4455240,3020_001.4,WB
445300_4455240,3020_001.5,WB
445300_4455680,3020_001.7,WB
445300_4456440,3020_001.9,WB
445300_4456440,3020_002.2,WB
445280_4456800,3020_002.4,WB
445100_4457100,3020_002.6,WB
444940_4457160,3020_002.7,WB
444220_4457200,3020_003.2,WB
444000_4457200,3020_003.3,WB
443780_4457200,3020_003.5,WB
444200_4456360,3022_000.0,WB
444680_4456340,3022_000.1,WB
445300_4456440,3022_000.4,WB
442620_4453920,3024_000.3,WB
442620_4453920,3024_000.5,WB
442640_4454660,3024_000.7,WB
446280_4455540,3026_000.0,WB
446260_4457340,3026_001.2,WB
443980_4454940,3029_000.0,WB
445000_4454920,3030_000.0,WB
445300_4454920,3030_000.6,WB
445880_4454920,3030_000.8,WB
445760_4457320,3031_000.0,WB
445780_4459800,3031_000.4,WB
445780_4459800,3031_002.2,WB
444920_4460560,3031_003.1,WB
445000_4453440,3032_000.0,WB
445000_4454200,3032_000.3,WB
445000_4454640,3032_000.5,WB
445000_4454920,3032_000.7,WB
445000_4455080,3032_000.9,WB
445300_4455240,3032_001.0,WB
444520_4451140,3033_000.0,WB
443240_4450940,3034_000.0,WB
443220_4452580,3034_000.8,WB
443220_4453460,3034_001.0,WB
447880_4438440,3035_000.0,WB
447840_4439940,3035_000.3,WB
447840_4439940,3035_000.9,WB
447840_4440760,3035_001.4,WB
446740_4442100,3035_003.2,WB
448240_4441660,3037_000.0,WB
448960_4442360,3037_000.4,WB
449060_4442360,3037_001.8,WB
442620_4454220,3038_000.0,WB
443220_4454220,3038_000.4,WB
443660_4454200,3038_000.8,WB
443980_4454200,3038_001.1,WB
445000_4454200,3038_001.3,WB
441320_4430180,3039_000.0,WB
441500_4429600,3039_000.2,WB
442740_4429220,3039_000.6,WB
442740_4429220,3039_001.7,WB
444200_4455780,3040_000.0,WB
444200_4456360,3040_000.2,WB
444220_4457200,3040_000.6,WB
444600_4459240,3040_001.1,WB
444600_4459240,3040_002.5,WB
444500_4460520,3040_003.3,WB
444260_4428760,3041_000.0,WB
443660_4452820,3042_000.0,WB
443660_4453040,3042_000.2,WB
443660_4453460,3042_000.3,WB
443660_4453900,3042_000.5,WB
443660_4454200,3042_000.8,WB
443680_4454640,3042_001.0,WB
443680_4454940,3042_001.3,WB
443680_4455080,3042_001.5,WB
443700_4455780,3042_001.6,WB
443720_4456600,3042_002.0,WB
443780_4457200,3042_002.5,WB
443960_4453020,3044_000.0,WB
445240_4453040,3044_000.2,WB
445000_4455080,3050_000.0,WB
445300_4455120,3050_000.6,WB
446280_4455540,3050_000.8,WB
440900_4453940,3054_000.0,WB
444940_4457160,3056_000.0,WB
444940_4459260,3056_001.3,WB
445760_4457320,3058_000.0,WB
446820_4437140,3059_000.0,WB
447460_4437180,3059_000.1,WB
447460_4437180,3059_000.6,WB
442740_4434400,3060_000.0,WB
444140_4438840,3061_000.0,WB
443520_4439300,3061_000.5,WB
443760_4440160,3061_001.0,WB
444200_4440160,3061_001.4,WB
444640_4440140,3062_000.0,WB
445100_4440140,3062_000.3,WB
445400_4440140,3062_000.6,WB
445900_4440080,3062_000.7,WB
446160_4440120,3062_001.1,WB
446220_4440200,3062_001.2,WB
446320_4440740,3062_001.3,WB
446820_4437140,3063_000.0,WB
446640_4438900,3063_000.8,WB
443780_4440740,3064_000.0,WB
443780_4441300,3064_000.4,WB
445900_4440080,3065_000.0,WB
445100_4440140,3067_000.0,WB
445100_4440720,3067_000.3,WB
445100_4441280,3067_000.6,WB
445100_4441560,3067_001.0,WB
447840_4439940,3069_000.0,WB
449060_4439940,3069_001.1,WB
444220_4442440,3070_000.0,WB
446640_4438300,3071_000.0,WB
445280_4438360,3071_000.8,WB
