TAZID,CO_TAZID,DevAcres,HH,Job,JobByAuto,HHByAuto,JobByAuto_wtByHH,HHByAuto_wtByJob,CompJobHHByAuto,JobByTran,HHByTran,JobByTran_wtByHH,HHByTran_wtByJob,CompJobHHByTran,JobByAuto_FF,HHByAuto_FF,JobByAuto_wtByHH_FF,HHByAuto_wtByJob_FF,CompJobHHByAuto_FF,JobByAuto_SL,HHByAuto_SL,JobByAuto_wtByHH_SL,HHByAuto_wtByJob_SL,CompJobHHByAuto_SL
      1919,    351014,109.725713,    1233.8,    2443.5,    504620,    311578, 622599742, 761340411,    397927,     48535,     20307,  59883016,  49621235,     32934,    716425,    422239, 883924874,1031740888,    553831,    940878,    576919,1160855667,1409701962,    739722
      1920,    351015,178.677188,     622.7,    1230.3,    477929,    296794, 297606589, 365145262,    377924,     41348,     17262,  25747406,  21237696,     28050,    683645,    404729, 425705879, 497938532,    529656,    917460,    561869, 571302479, 691267873,    721138
      1921,    351016,135.075128,     263.8,    1140.0,    444773,    278627, 117331017, 317634539,    323579,     23430,     11045,   6180927,  12591621,     14396,    642399,    382367, 169464747, 435898758,    452720,    892801,    545199, 235520994, 621526395,    639245
      1922,    351017,161.280274,     567.0,     403.8,    458568,    289552, 260007988, 116920930,    406574,     19609,      9020,  11118087,   3642329,     16351,    665416,    398621, 377290922, 160963300,    583342,    927051,    563971, 525637742, 227731631,    815357
      1923,    351018,157.200118,     465.8,     226.7,    432649,    275061, 201527919,  62356333,    395944,         0,         0,         0,         0,         0,    627916,    378294, 292483433,  85759285,    569775,    899842,    549678, 419146299, 124611924,    818283
      1924,    351019,199.603829,     313.8,     235.7,    409973,    262782, 128649394,  61937682,    363006,         0,         0,         0,         0,         0,    599219,    362722, 188034991,  85493539,    523757,    883428,    539170, 277219827, 127082392,    773581
      1925,    351020,118.973401,      86.7,     613.3,    394061,    253798,  34165063, 155654609,    279709,         0,         0,         0,         0,         0,    581449,    352909,  50411605, 216438920,    395127,    872245,    533618,  75623638, 327267842,    596173
      1926,    351021,125.551537,     134.2,         0,    358213,    232542,  48072128,         0,    358213,         0,         0,         0,         0,         0,    535225,    325587,  71827223,         0,    535225,    838868,    512043, 112576102,         0,    838868
      1927,    351022,418.001924,     886.8,         0,    348784,    227583, 309302072,         0,    348784,         0,         0,         0,         0,         0,    512478,    313761, 454465279,         0,    512478,    814057,    499968, 721905888,         0,    814057
      1928,    351023, 75.813777,     399.8,    1582.3,    488332,    304219, 195235255, 481365875,    357290,     52504,     21586,  20991285,  34155093,     30498,    701373,    417218, 280409110, 660163382,    499127,    953604,    586979, 381250751, 928777590,    692660
      1929,    351024,197.813585,    1025.0,    1115.0,    471867,    295215, 483663330, 329164986,    400448,     51735,     22052,  53028621,  24588363,     39735,    675944,    403048, 692842928, 449398557,    565615,    930609,    572846, 953874369, 638722811,    785969
      1930,    351025,117.696255,     397.0,     413.5,    433017,    273374, 171907618, 113040026,    370138,     47673,     22390,  18925988,   9258437,     37715,    627025,    376338, 248928972, 155615899,    528287,    903921,    555209, 358856479, 229579108,    766573
      1931,    351026,158.958068,     512.2,     347.5,    449784,    285992, 230379342,  99382331,    401073,     27242,     12671,  13953539,   4403292,     22909,    655834,    395529, 335918075, 137446494,    578421,    935265,    572222, 479042485, 198847188,    827298
      1932,    351027,156.541449,     407.0,     412.5,    426353,    272763, 173525703, 112514898,    366856,         0,         0,         0,         0,         0,    620460,    376300, 252527341, 155223688,    525879,    909651,    557996, 370228095, 230173444,    773429
      1933,    351028,160.681986,     486.8,     198.5,    404761,    260218, 197037580,  51653274,    375447,         0,         0,         0,         0,         0,    591154,    360067, 287773677,  71473293,    544288,    887232,    545928, 431904503, 108366794,    818014
      1934,    351029,224.103542,     488.7,      40.8,    377555,    245260, 184510904,  10006595,    371005,         0,         0,         0,         0,         0,    551840,    338352, 269684430,  13804765,    541271,    854537,    526460, 417612272,  21479559,    838295
      1935,    351030,351.049364,     178.3,         0,    325794,    212772,  58088991,         0,    325794,         0,         0,         0,         0,         0,    478687,    293495,  85349838,         0,    478687,    796830,    492047, 142074843,         0,    796830
      1936,    351031,160.533718,     170.2,         0,    315909,    209215,  53767643,         0,    315909,         0,         0,         0,         0,         0,    466866,    289367,  79460573,         0,    466866,    786693,    485869, 133895076,         0,    786693
      1937,    351032, 96.844819,     264.2,     123.2,    455276,    289635, 120283869,  35683033,    417947,     30857,     14446,   8152359,   1779771,     27158,    667218,    401703, 176279107,  49489766,    607381,    935709,    575669, 247214198,  70922387,    854569
      1938,    351033,319.741842,     944.7,     190.5,    379415,    245088, 358433626,  46689297,    364404,     27335,     12655,  25823218,   2410797,     25694,    555072,    339739, 524376857,  64720250,    531009,    830379,    519441, 784458641,  98953493,    795632
      1939,    351034,298.283929,     898.2,     354.3,    398510,    258235, 357942042,  91492672,    370807,     15107,      7047,  13569129,   2496885,     13515,    587041,    359714, 527280481, 127446820,    542146,    875544,    546289, 786413599, 193550226,    810518
      1940,    351035,122.454908,     233.7,         0,    386739,    251201,  90380909,         0,    386739,         0,         0,         0,         0,         0,    569488,    349268, 133089290,         0,    569488,    856496,    529047, 200163231,         0,    856496
      1941,    351036,274.479662,     602.2,     296.7,    338268,    222102, 203705108,  65897515,    310956,         0,         0,         0,         0,         0,    508506,    314121, 306222273,  93199796,    462803,    822791,    508863, 495484871, 150979555,    748982
      1942,    351037,289.432606,     293.0,         0,    366587,    240285, 107409974,         0,    366587,         0,         0,         0,         0,         0,    544370,    337868, 159500335,         0,    544370,    847991,    531060, 248461247,         0,    847991
      1943,    351038,188.480052,     262.3,         0,    342974,    225123,  89962175,         0,    342974,         0,         0,         0,         0,         0,    515737,    318508, 135277778,         0,    515737,    815029,    506467, 213782056,         0,    815029
      1944,    351039,115.399234,     267.2,         0,    399269,    288055, 106684649,         0,    399269,     37712,     21297,  10076569,         0,     37712,    644684,    403956, 172259527,         0,    644684,    931305,    570740, 248844697,         0,    931305
      1945,    351040,340.168447,     713.3,     142.2,    396526,    280956, 282842343,  39951927,    383742,     37655,     20659,  26858959,   2937687,     35775,    644505,    399564, 459725324,  56818025,    617410,    953304,    581952, 679991517,  82753613,    912226
      1946,    351041,153.940256,     430.2,     133.0,    427214,    300053, 183787519,  39906987,    406653,     27535,     14447,  11845384,   1921460,     25418,    715649,    437727, 307872140,  58217630,    670711,   1032282,    624428, 444087879,  83048869,    966335
      1947,    351042,165.701027,     458.5,      84.5,    448283,    309008, 205537671,  26111138,    433920,     29995,     15726,  13752674,   1328862,     28523,    726164,    442703, 332946165,  37408398,    696933,   1044466,    630572, 478887784,  53283331,   1001784
      1948,    351043,159.382686,     352.3,         0,    451213,    308730, 158962498,         0,    451213,     27242,     13513,   9597273,         0,     27242,    702557,    428699, 247510937,         0,    702557,   1034868,    622602, 364584155,         0,   1034868
      1949,    351044,169.495892,     363.7,      86.5,    447929,    303135, 162911716,  26221211,    429220,     31848,     16279,  11583298,   1408120,     29837,    678265,    413774, 246684908,  35791448,    644090,    997762,    605783, 362885964,  52400258,    947115
      1950,    351045,160.165749,     649.3,     492.5,    425758,    282693, 276444706, 139226548,    379803,     41651,     22274,  27043698,  10969944,     35426,    636557,    384816, 413316674, 189521661,    555694,    910314,    550698, 591066811, 271218966,    794800
      1951,    351046,163.337601,     535.7,     126.3,    436565,    284931, 233867903,  35986778,    417121,     44017,     22824,  23579755,   2882725,     41299,    648995,    389444, 347666752,  49186824,    615713,    901637,    542468, 483007048,  68513679,    855581
      1952,    351047,210.707669,     512.2,         0,    426658,    273342, 218534317,         0,    426658,     37206,     17510,  19056992,         0,     37206,    642074,    382704, 328870362,         0,    642074,    907633,    548576, 464889827,         0,    907633
      1953,    351048,163.385052,         0,         0,    378138,    273531,         0,         0,         0,     26811,     15392,         0,         0,         0,    611233,    386276,         0,         0,         0,    901162,    554934,         0,         0,         0
      1954,    351049,296.885475,     785.3,         0,    388831,    275493, 305349217,         0,    388831,     24935,     14589,  19581080,         0,     24935,    641641,    397333, 503880807,         0,    641641,    957835,    584818, 752187871,         0,    957835
      1955,    351050,153.694100,     303.5,         0,    422981,    296532, 128374673,         0,    422981,     27103,     15158,   8225722,         0,     27103,    709609,    433924, 215366237,         0,    709609,   1013690,    617639, 307654788,         0,   1013690
      1956,    351051,258.787517,     607.3,     741.8,    436531,    302798, 265105152, 224615194,    378694,     26498,     14740,  16092126,  10933978,     21413,    708632,    433648, 430352308, 321679922,    589706,   1013857,    616460, 615715096, 457290257,    841990
      1957,    351052,241.239305,     616.8,         0,    435857,    300092, 268836514,         0,    435857,     27881,     14961,  17196798,         0,     27881,    691729,    423609, 426658529,         0,    691729,   1009952,    612770, 622938670,         0,   1009952
      1958,    351053,242.615362,     593.8,      59.0,    400892,    272772, 238049746,  16093523,    393414,     30225,     16097,  17947514,    949730,     29400,    613535,    376176, 364317077,  22194374,    599680,    932400,    564602, 553659299,  33311518,    910932
      1959,    351054,138.750513,     332.8,      58.0,    414823,    277217, 138053091,  16078585,    401328,     39282,     21067,  13072978,   1221901,     37496,    620814,    376643, 206606810,  21845310,    596869,    893362,    545423, 297310716,  31634518,    859240
      1960,    351055,236.938063,    1135.2,    5026.8,    427637,    280252, 485453736,1408769557,    319423,     39132,     21156,  44422766, 106346962,     25934,    625993,    378948, 710627771,1904896949,    444606,    890038,    536868,1010370746,2698728392,    630730
      1961,    351056,244.250825,     489.7,    1691.3,    430422,    276817, 210777569, 468180135,    325507,     35550,     17448,  17408932,  29510342,     23186,    629523,    377604, 308277335, 638641419,    457458,    898182,    543094, 439839687, 918535049,    655651
      1962,    351057,278.701413,     526.8,     665.8,    442308,    278483, 233008024, 185414302,    370082,     46588,     20501,  24542821,  13649742,     35087,    647380,    384543, 341040026, 256028449,    531502,    923668,    561112, 486588088, 373588091,    763826
      1963,    351058, 56.942481,     338.7,    1164.8,    477576,    293319, 161755158, 341658239,    351896,     68833,     30361,  23313601,  35364694,     42592,    674493,    397635, 228450652, 463165027,    485650,    918519,    558059, 311102396, 650027465,    672652
      1964,    351059,513.781375,       9.5,    2235.5,    319119,    234205,   3031634, 523564319,    234779,         0,         0,         0,         0,         0,    506689,    324469,   4813550, 725351168,    325702,    786366,    490322,   7470479,1096115872,    492325
      1965,    351060,162.265471,      47.5,     382.3,    358905,    260974,  17047968,  99770315,    277238,         0,         0,         0,         0,         0,    572973,    363436,  27216219, 138941669,    398236,    854690,    529815,  40597797, 202548279,    583769
      1966,    351061,232.711624,    1084.5,    6371.0,    348884,    254037, 378364688,1618470956,    274368,     43109,     23155,  46751203, 147517345,     27432,    550739,    352139, 597276438,2243475452,    394710,    832394,    517531, 902731029,3297190542,    585025
      1967,    351062,312.533098,    2259.5,    2138.7,    356828,    259624, 806253273, 555257133,    320738,     38321,     19950,  86586404,  42666514,     31500,    573096,    367168,1294910584, 785261310,    496639,    863797,    537412,1951748758,1149362867,    742617
      1968,    351063,132.150762,     669.8,         0,    397327,    281091, 266129307,         0,    397327,     32101,     18145,  21501439,         0,     32101,    648909,    403583, 434639235,         0,    648909,    972324,    594533, 651262631,         0,    972324
      1969,    351064, 69.299126,     152.7,         0,    412170,    289653,  62938406,         0,    412170,     26643,     14472,   4068432,         0,     26643,    683043,    421648, 104300725,         0,    683043,   1003012,    612138, 153159987,         0,   1003012
      1970,    351065, 85.607147,     139.0,     333.0,    419396,    294306,  58295983,  98003841,    344449,     30187,     16896,   4195929,   5626344,     22224,    698295,    430552,  97063061, 143373852,    537880,   1022482,    623200, 142125052, 207525527,    783257
      1971,    351066,102.355240,     471.3,     726.8,    420210,    280795, 198044895, 204081603,    351849,     43707,     23577,  20599313,  17135978,     33837,    627073,    382587, 295539710, 278064546,    507191,    898603,    544273, 423511502, 395577891,    724860
      1972,    351067,100.349633,     763.7,    1859.2,    489028,    299401, 373470737, 556647092,    374685,     76333,     31833,  58295564,  59183071,     49500,    681306,    400485, 520313316, 744581785,    511974,    935288,    569701, 714279146,1059188618,    714843
      1973,    351068,106.425420,     151.3,    1740.5,    496567,    304152,  75130569, 529377130,    327684,     92304,     38206,  13965613,  66497653,     44822,    692014,    406874, 104701663, 708164218,    441745,    937189,    570390, 141796707, 992763014,    615247
      1974,    351069,322.926133,    2296.3,    2296.7,    326939,    241149, 750749722, 553847700,    293976,         0,         0,         0,         0,         0,    533587,    344269,1225275137, 790683508,    460845,    808971,    506862,1857639697,1164110859,    692890
      1975,    351070,214.139891,    3840.8,      49.8,    350657,    255910,1346804510,  12744303,    349897,     40137,     19915, 154157946,    991785,     39975,    559372,    360327,2148436952,  17944267,    557775,    848893,    532481,3260426479,  26517541,    846354
      1976,    351071,132.790836,     540.7,         0,    356132,    258694, 192560348,         0,    356132,     31611,     17761,  17091910,         0,     31611,    578080,    368775, 312567861,         0,    578080,    878059,    545645, 474766372,         0,    878059
      1977,    351072,259.368381,     808.0,     315.0,    364442,    262293, 294469361,  82622331,    344458,     23622,     13202,  19086698,   4158495,     21583,    585446,    373529, 473040488, 117661636,    543987,    877598,    545152, 709099065, 171723003,    812559
      1978,    351073,174.618541,     755.8,     112.8,    399592,    282821, 302011488,  31902233,    389645,     28843,     16091,  21799589,   1815097,     27757,    659306,    410258, 498303424,  46277092,    638092,    970615,    594981, 733590548,  67113856,    938618
      1979,    351074, 52.958990,     255.0,      26.8,    416051,    292083, 106093094,   7827823,    408423,     26564,     14771,   6773886,    395870,     25839,    691012,    426961, 176208117,  11442558,    674764,    988922,    605774, 252175021,  16234747,    965345
      1980,    351075,126.823478,     731.0,     393.0,    389896,    273103, 285014119, 107329636,    360562,     21321,     11594,  15585977,   4556619,     18878,    649018,    400654, 474432097, 157457177,    586637,    956903,    589124, 699495955, 231525624,    864528
      1981,    351076,220.295999,     381.8,    1074.5,    429679,    297811, 164051463, 319997413,    345662,     21600,     11747,   8247018,  12622084,     15322,    703688,    433158, 268668057, 465427942,    531325,   1018578,    624479, 388892961, 671003061,    767486
      1982,    351077,390.441338,    1177.2,      33.5,    415607,    285545, 489252042,   9565747,    413338,     16522,      8725,  19449520,    292303,     16386,    649832,    401633, 764982319,  13454708,    645502,    965701,    592410,1136822657,  19845736,    959189
      1983,    351078,402.180308,    1136.7,     270.8,    411677,    280855, 467952749,  76055438,    394748,     17742,      9872,  20166901,   2673375,     16723,    635492,    391577, 722363519, 106038949,    603930,    937170,    570733,1065281365, 154554471,    889754
      1984,    351079,194.382301,     424.2,     235.3,    407155,    272804, 172715009,  64190751,    372614,     34593,     18503,  14674305,   4353793,     30456,    607080,    371941, 257523354,  87517635,    546627,    874308,    534507, 370881299, 125769391,    786947
      1985,    351080,219.009176,    1390.8,    1619.5,    414211,    275760, 576084461, 446593975,    355953,     37027,     20517,  51496652,  33226635,     30079,    607596,    373485, 845044082, 604858316,    509085,    880268,    538029,1224276832, 871338153,    736259
      1986,    351081,182.876751,     441.3,     312.8,    409404,    268187, 180669850,  83888882,    366103,     26031,     14414,  11487269,   4508613,     22469,    597437,    364227, 263649067, 113930331,    525930,    854843,    524511, 377242046, 164067006,    753555
      1987,    351082,424.200068,     651.5,    7441.5,    432854,    275727, 282004199,2051822644,    295063,     28500,     14213,  18568003, 105765201,     15971,    635897,    380303, 414286698,2830022665,    411756,    901391,    548371, 587256525,4080702665,    591814
      1988,    351083,121.813241,     918.2,    1719.0,    496485,    306230, 455872678, 526408986,    393986,     51772,     21171,  47537507,  36393605,     35286,    706815,    416382, 648997710, 715760425,    550346,    940959,    578505, 863988306, 994449975,    745688
      1989,    351084,190.191621,     169.7,    1651.0,    494246,    306836,  83873523, 506586089,    333345,     43643,     17804,   7406262,  29393778,     21459,    698717,    414395, 118572353, 684165887,    454612,    928745,    572394, 157608084, 945022818,    622799
      1990,    351085,117.483219,     122.5,     127.3,    286325,    216662,  35074762,  27581024,    258924,         0,         0,         0,         0,         0,    473447,    312225,  57997236,  39746299,    410034,    751475,    478850,  92055676,  60957610,    644244
      1991,    351086,107.414760,     803.0,         0,    313990,    234304, 252134149,         0,    313990,         0,         0,         0,         0,         0,    515989,    334720, 414339409,         0,    515989,    783871,    492086, 629448113,         0,    783871
      1992,    351087,296.643532,    1653.7,         0,    314175,    235859, 519551349,         0,    314175,         0,         0,         0,         0,         0,    513110,    335522, 848529291,         0,    513110,    799454,    502803,1322056797,         0,    799454
      1993,    351088,161.540440,     899.5,         0,    314157,    232602, 282583967,         0,    314157,         0,         0,         0,         0,         0,    510812,    330729, 459475711,         0,    510812,    772895,    485404, 695219342,         0,    772895
      1994,    351089,118.416796,     863.5,    2492.7,    358171,    264110, 309280702, 658347082,    297691,         0,         0,         0,         0,         0,    577905,    372369, 499021249, 928204336,    445749,    870069,    542796, 751304612,1353027157,    659638
      1995,    351090,138.717354,     837.2,    9551.8,    360574,    264501, 301872485,2526461447,    276336,     39108,     20795,  32741208, 198628669,     23051,    575140,    369974, 481507372,3533916445,    395247,    870338,    543263, 728646936,5189135841,    583553
      1996,    351091,210.999718,    1991.5,    5917.5,    362577,    263196, 722072141,1557461403,    298020,     34647,     18457,  69000129, 109217741,     24130,    580847,    374026,1156757380,2213299353,    446498,    874390,    547076,1741347557,3237320647,    661770
      1997,    351092,217.324328,     572.8,     118.3,    379922,    268706, 217619342,  31787934,    367227,     14107,      7831,   8080590,    926461,     13391,    608681,    383640, 348652709,  45384584,    582994,    926935,    573322, 530948182,  67824034,    886572
      1998,    351093,150.921166,     493.7,         0,    377281,    265464, 186263511,         0,    377281,         0,         0,         0,         0,         0,    609916,    382094, 301115404,         0,    609916,    948787,    584927, 468416372,         0,    948787
      1999,    351094, 96.532629,    1207.3,     817.3,    386554,    270458, 466686999, 221045392,    352081,         0,         0,         0,         0,         0,    621308,    388404, 750105423, 317442532,    552150,    941088,    582596,1136175331, 476155475,    834638
      2000,    351095,207.201688,     518.8,      53.2,    413254,    287929, 214396342,  15317797,    405719,      9332,      4983,   4841637,    265091,      9071,    658192,    410334, 341469825,  21829775,    643288,    970503,    599777, 503496852,  31908152,    948211
      2001,    351096,207.616454,     201.5,     779.0,    430079,    290269,  86660925, 226119298,    331245,     28413,     15980,   5725308,  12448713,     19624,    641676,    396523, 129297805, 308891552,    468375,    929182,    569801, 187230229, 443875288,    675132
      2002,    351097,204.144276,     402.0,       2.0,    428399,    276694, 172216519,    553387,    427930,     15803,      8344,   6352793,     16689,     15780,    627463,    379834, 252240316,    759667,    626697,    868890,    533663, 349293789,   1067325,    867853
      2003,    351098,179.526813,     317.5,         0,    448960,    283007, 142544945,         0,    448960,     26637,     11130,   8457337,         0,     26637,    659035,    395016, 209243608,         0,    659035,    924919,    569379, 293661722,         0,    924919
      2004,    351099, 99.295284,     975.2,     142.5,    301961,    226702, 294472323,  32305073,    295673,         0,         0,         0,         0,         0,    493229,    324014, 480997030,  46171951,    479092,    774795,    489410, 755580555,  69740937,    750952
      2005,    351100, 93.281868,     563.5,         0,    314480,    234173, 177209376,         0,    314480,         0,         0,         0,         0,         0,    515978,    335785, 290753695,         0,    515978,    797521,    501351, 449403177,         0,    797521
      2006,    351101,253.493811,     865.7,         0,    322039,    240124, 278789458,         0,    322039,         0,         0,         0,         0,         0,    517313,    337408, 447837531,         0,    517313,    799136,    502554, 691812245,         0,    799136
      2007,    351102,162.825101,     608.0,         0,    340442,    252506, 206988767,         0,    340442,         0,         0,         0,         0,         0,    539825,    351665, 328213812,         0,    539825,    832855,    523230, 506375795,         0,    832855
      2008,    351103, 58.818250,      56.8,    1191.0,    351934,    260352,  19989837, 310079743,    266856,         0,         0,         0,         0,         0,    566645,    368634,  32185423, 439042951,    382695,    869877,    543996,  49409027, 647899389,    567138
      2009,    351104,126.452331,     595.3,    7467.0,    361793,    266173, 215375621,1987513021,    277007,     37717,     20634,  22453168, 154075562,     22570,    574021,    372832, 341714831,2783939533,    395629,    860359,    540748, 512171565,4037767720,    576963
      2010,    351105, 65.464338,     607.7,         0,    375693,    273417, 228308447,         0,    375693,     33864,     17062,  20579214,         0,     33864,    600591,    387114, 364979247,         0,    600591,    879050,    552457, 534198881,         0,    879050
      2011,    351106,144.172089,     515.0,     245.8,    366717,    267464, 188859349,  65742639,    343944,     24045,     12243,  12383051,   3009421,     21337,    585580,    379101, 301573572,  93182995,    538204,    873670,    551205, 449940048, 135486112,    799681
      2012,    351107,166.624315,     485.0,      17.0,    390374,    277261, 189331492,   4713440,    387954,         0,         0,         0,         0,         0,    631745,    398188, 306396541,   6769197,    626747,    913384,    569412, 442991198,   9680005,    906023
      2013,    351108,110.015585,     155.3,    1195.7,    394083,    279090,  61201087, 333708251,    298905,         0,         0,         0,         0,         0,    648484,    406935, 100709615, 486572147,    448556,    934401,    581135, 145112408, 694863608,    642007
      2014,    351109,129.983420,     896.2,     972.3,    396746,    278363, 355563578, 270651973,    348961,         0,         0,         0,         0,         0,    642052,    400992, 575406832, 389884073,    544748,    933418,    579789, 836528919, 563728690,    790676
      2015,    351110,133.210732,     272.2,     413.2,    414679,    289883, 112875626, 119779636,    353978,         0,         0,         0,         0,         0,    665666,    415352, 181194250, 171623616,    543912,    982064,    607615, 267317905, 251066423,    799930
      2016,    351111,191.277582,     436.5,         0,    409876,    284067, 178910661,         0,    409876,         0,         0,         0,         0,         0,    645988,    402366, 281973795,         0,    645988,    950315,    588354, 414812423,         0,    950315
      2017,    351112, 82.010180,     190.0,      34.5,    422319,    289212,  80240518,   9977820,    408774,         0,         0,         0,         0,         0,    650135,    402778, 123525572,  13895849,    624964,    946480,    580658, 179831185,  20032686,    909255
      2018,    351113,162.831662,     600.8,     597.7,    432151,    292951, 259636098, 175096648,    378841,     28720,     16149,  17254746,   9652342,     23906,    653815,    404551, 392811928, 241800330,    558354,    926284,    571552, 556511652, 341616762,    790433
      2019,    351114, 94.075562,     190.7,     404.3,    445335,    298266,  84925298, 120588782,    361584,     28760,     16300,   5484539,   6589961,     21664,    668499,    411263, 127482782, 166273657,    522012,    935281,    574905, 178358111, 232434003,    730060
      2020,    351115,179.499149,     367.0,         0,    425359,    281056, 156106793,         0,    425359,     13273,      7320,   4871023,         0,     13273,    640426,    392106, 235036403,         0,    640426,    925302,    568360, 339585696,         0,    925302
      2021,    351116, 75.269769,     323.3,      83.0,    369781,    272300, 119550354,  22600884,    356324,     38319,     19142,  12388419,   1588806,     35671,    589319,    382413, 190526809,  31740296,    560754,    869628,    548344, 281150892,  45512529,    825273
      2022,    351117,247.121272,    1194.5,      98.0,    288657,    217325, 344800746,  21297862,    285184,         0,         0,         0,         0,         0,    465643,    308071, 556210666,  30190972,    457970,    754809,    481938, 901619125,  47229894,    741522
      2023,    351118,285.415004,     990.0,    1211.7,    323615,    241939, 320379126, 293157403,    288251,         0,         0,         0,         0,         0,    524398,    344642, 519153709, 417602426,    446567,    830326,    525639, 822023221, 636917093,    698404
      2024,    351119,153.056791,     250.8,     355.3,    328548,    244196,  82399808,  86762808,    288973,         0,         0,         0,         0,         0,    518399,    341394, 130014421, 121297217,    435354,    829684,    524452, 208084820, 186337744,    686479
      2025,    351120, 93.395373,     832.0,     830.8,    347491,    258220, 289112270, 214528802,    313224,         0,         0,         0,         0,         0,    554793,    363040, 461587531, 301613649,    481188,    856401,    539465, 712525835, 448187819,    734745
      2026,    351121, 51.935962,     485.0,     242.8,    371761,    274975, 180303885,  66763885,    348726,         0,         0,         0,         0,         0,    592144,    385387, 287189696,  93571982,    542937,    895713,    561440, 434420708, 136317634,    816157
      2027,    351122,157.570016,     112.3,    2141.7,    361311,    264139,  40575242, 565706001,    271673,         0,         0,         0,         0,         0,    564596,    368261,  63404138, 788705365,    383483,    866206,    547535,  97274927,1172654904,    572241
      2028,    351123,344.136650,     791.5,      34.8,    372222,    269885, 294613954,   9392012,    369490,     10447,      5233,   8269183,    182118,     10308,    575037,    373475, 455142040,  12996941,    569656,    865932,    548635, 685385065,  19092494,    857461
      2029,    351124,231.818006,    1512.2,     342.8,    348537,    256519, 527057810,  87934864,    337136,         0,         0,         0,         0,         0,    549623,    360542, 831139651, 123593762,    526195,    858275,    543814,1297883201, 186419535,    819312
      2030,    351125,286.849981,     528.3,     322.2,    300458,    224885, 158732043,  72457961,    279629,         0,         0,         0,         0,         0,    470229,    313285, 248422029, 100940357,    426972,    768996,    493837, 406260480, 159114134,    693156
      2031,    351126,240.045149,     485.8,      41.0,    320170,    238435, 155538770,   9775821,    316082,         0,         0,         0,         0,         0,    503334,    333616, 244519504,  13678275,    494844,    799123,    511676, 388214064,  20978729,    784745
      2032,    351127,190.288147,     504.7,     485.5,    352788,    259996, 178051957, 126227973,    317985,         0,         0,         0,         0,         0,    560752,    368005, 283011585, 178666432,    488461,    853559,    543768, 430791098, 263999513,    737369
      2033,    351128, 82.702828,     700.0,     585.7,    358043,    263645, 250630050, 154416749,    325667,      8447,      4316,   5912715,   2527706,      7030,    571734,    374566, 400213634, 219383203,    504110,    857040,    546519, 599928051, 320096379,    750539
      2034,    351129,108.765293,     169.3,      58.7,    287667,    217898,  48702039,  12790618,    275259,         0,         0,         0,         0,         0,    441523,    298109,  74749819,  17499023,    416018,    712519,    459416, 120629386,  26967733,    667506
      2035,    351130,392.762111,    1328.8,      38.7,    316309,    237255, 420311547,   9181757,    314898,         0,         0,         0,         0,         0,    493145,    330190, 655290608,  12778370,    490237,    747576,    483798, 993378536,  18722980,    742868
      2036,    351131,282.724762,    1284.3,      23.7,    303580,    228774, 389888326,   5421942,    302729,         0,         0,         0,         0,         0,    470271,    315771, 603968942,   7483766,    468512,    752519,    485107, 966460208,  11497043,    749475
      2037,    351132,150.590911,     360.2,     248.8,    339911,    253022, 122436005,  62951800,    313744,         0,         0,         0,         0,         0,    530225,    353121, 190987012,  87856490,    476889,    805096,    517914, 289995558, 128856998,    718609
      2038,    351133,126.506677,     457.2,     387.3,    358392,    265500, 163856720, 102827969,    326273,         0,         0,         0,         0,         0,    562506,    372110, 257177651, 144118313,    496674,    833766,    535354, 381197865, 207342688,    730586
      2039,    351134,210.984294,    1401.2,    1131.0,    353815,    259966, 495765292, 294021769,    322383,      6625,      3484,   9283404,   3940320,      5573,    546447,    360809, 765682177, 408074875,    484273,    828626,    530791,1161070864, 600325103,    728875
      2040,    351135, 99.177543,     846.2,     400.8,    374944,    274640, 317277324, 110075640,    352065,     13827,      7162,  11700683,   2870555,     12307,    583707,    382565, 493933254, 153331898,    537827,    855518,    546759, 723939682, 219140840,    785091
      2041,    351136,258.353914,     576.0,      48.2,    273506,    207445, 157539501,   9998834,    270228,         0,         0,         0,         0,         0,    420253,    284331, 242065970,  13704774,    413509,    683563,    445221, 393732152,  21459670,    671737
      2042,    351137,209.438771,     301.0,      64.0,    327112,    243500,  98460759,  15584017,    317320,         0,         0,         0,         0,         0,    506378,    338569, 152419658,  21668412,    486724,    785507,    508316, 236437736,  32532225,    753044
      2043,    351138,189.316007,     395.3,      54.0,    349070,    258186, 137987549,  13942033,    341933,         0,         0,         0,         0,         0,    540499,    359225, 213659185,  19398150,    526263,    820112,    529078, 324190175,  28570215,    797256
      2044,    351139,441.342830,     919.0,         0,    262580,    199103, 241311102,         0,    262580,         0,         0,         0,         0,         0,    422010,    285417, 387827293,         0,    422010,    710829,    462764, 653251453,         0,    710829
      2045,    351140,130.114228,     303.3,       0.3,    316391,    235472,  95961320,     70642,    316341,         0,         0,         0,         0,         0,    501034,    334802, 151963488,    100441,    500931,    768955,    498608, 233223938,    149583,    768788
      2046,    351141,128.674758,     277.0,         0,    322433,    238906,  89313855,         0,    322433,         0,         0,         0,         0,         0,    507673,    338117, 140625514,         0,    507673,    792412,    512041, 219498247,         0,    792412
      2047,    351142,233.251312,     851.0,      68.2,    393617,    285947, 334968083,  19501588,    388490,      7753,      3821,   6597816,    260603,      7566,    605109,    396873, 514947990,  27066734,    595193,    872280,    560124, 742309914,  38200470,    857415
