TAZID,CO_TAZID,DevAcres,HH,Job,JobByAuto,HHByAuto,JobByAuto_wtByHH,HHByAuto_wtByJob,CompJobHHByAuto,JobByTran,HHByTran,JobByTran_wtByHH,HHByTran_wtByJob,CompJobHHByTran,JobByAuto_FF,HHByAuto_FF,JobByAuto_wtByHH_FF,HHByAuto_wtByJob_FF,CompJobHHByAuto_FF,JobByAuto_SL,HHByAuto_SL,JobByAuto_wtByHH_SL,HHByAuto_wtByJob_SL,CompJobHHByAuto_SL
      1513,    350608,114.217711,     623.3,     282.0,    499136,    247318, 311111660,  69743656,    448791,     61121,     28512,  38096692,   8040343,     54601,    641486,    306005, 399838293,  86293284,    574414,    874081,    428462, 544814749, 120826147,    784989
      1514,    350609, 85.004688,     324.7,     436.7,    481633,    239642, 156386104, 104651478,    378491,     60507,     28310,  19646732,  12363026,     46784,    625200,    298798, 203002310, 130485277,    486080,    859573,    420913, 279103259, 183812885,    672606
      1515,    350610, 85.662915,     389.0,     512.8,    467374,    233776, 181808306, 119880284,    368952,     51793,     24191,  20147342,  12405128,     40163,    609129,    291997, 236951153, 149735966,    475512,    845633,    414376, 328951255, 212492209,    663932
      1516,    350611, 69.048048,     332.8,     876.0,    455151,    228108, 151474304, 199822781,    320634,     51305,     24119,  17074328,  21128133,     35198,    597653,    286456, 198899009, 250935517,    413277,    844393,    413736, 281013964, 362432461,    589240
      1517,    350612,149.994950,     252.8,     416.3,    433843,    218323, 109675475,  90888040,    331188,     47617,     22699,  12037475,   9449506,     35748,    577755,    276840, 146056351, 115248685,    434425,    835487,    410805, 211211174, 171018241,    633206
      1518,    350613, 61.375356,     261.7,      63.7,    452189,    227953, 118337863,  14520615,    425615,     43418,     20747,  11362371,   1321594,     40731,    608853,    290747, 159336714,  18520612,    571155,    896705,    439966, 234667692,  28025813,    842578
      1519,    350614,147.476205,     560.2,    1025.0,    451908,    227254, 253158976, 232934952,    338990,     40530,     19389,  22704851,  19873336,     29904,    613083,    292077, 343448842, 299379427,    451735,    918124,    457268, 514332843, 468699553,    686483
      1520,    350615,127.139203,     402.5,      87.0,    448607,    226478, 180564409,  19703575,    424917,     37475,     17872,  15083695,   1554895,     35384,    610315,    292091, 245651971,  25411898,    576376,    915835,    457065, 368623408,  39764649,    866906
      1521,    350616,237.899103,     700.5,     673.3,    409947,    208164, 287167532, 140157108,    339973,     34731,     17025,  24329172,  11463222,     28591,    552777,    266070, 387220149, 179144716,    453353,    861719,    430929, 603633872, 290144365,    712330
      1522,    350617, 60.017722,     442.2,    1143.2,    496667,    248767, 219626292, 284390351,    350872,     65475,     30616,  28953068,  35000181,     44974,    634797,    305424, 280707135, 349161111,    441086,    852943,    417755, 377171607, 477577895,    597001
      1523,    350618, 84.599218,     447.0,     364.0,    472634,    238659, 211267191,  86872009,    400047,     59342,     28253,  26526061,  10284070,     49697,    606328,    293103, 271028656, 106689456,    509155,    832096,    407481, 371947090, 148322921,    700367
      1524,    350619, 85.065629,     263.8,    1209.5,    459997,    233110, 121347215, 281946107,    297341,     52635,     24596,  13885026,  29748266,     32533,    593825,    287593, 156651036, 347844131,    374287,    827627,    404642, 218327930, 489415049,    524388
      1525,    350620,106.486114,     642.5,     737.7,    443169,    225902, 284736051, 166648116,    358855,     51909,     24223,  33351239,  17868996,     41165,    581274,    281186, 373468733, 207431079,    464821,    817172,    399265, 525032700, 294537830,    654997
      1526,    350621,120.857566,     221.0,     139.3,    427241,    217793,  94420313,  30338538,    373154,     46260,     22042,  10223411,   3070499,     40006,    561402,    270942, 124069931,  37742245,    486395,    815949,    401150, 180324768,  55880201,    708833
      1527,    350622, 93.716369,     243.7,         0,    445569,    227771, 108585200,         0,    445569,     41775,     19997,  10180552,         0,     41775,    592640,    285366, 144426402,         0,    592640,    877870,    430560, 213937007,         0,    877870
      1528,    350623,129.234935,     377.3,     244.8,    443086,    226529, 167176184,  55454339,    385954,     39030,     18448,  14726122,   4516025,     33600,    596448,    287249, 225039707,  70318445,    514876,    922395,    462222, 348019677, 113151949,    800994
      1529,    350624,155.716440,     451.5,      55.8,    444601,    227674, 200737376,  12704208,    430740,     36340,     17366,  16407729,    969017,     35128,    602279,    290677, 271929165,  16219753,    582368,    907283,    455567, 409638198,  25420637,    878419
      1530,    350625,314.760779,     703.5,     675.2,    455495,    232391, 320440994, 156910238,    378201,     26488,     13066,  18634137,   8822058,     21838,    597792,    290310, 420546526, 196017435,    491265,    917346,    454680, 645353029, 307000219,    757056
      1531,    350626,472.937372,     835.8,     969.0,    418624,    213575, 349885546, 206954265,    338578,     28774,     14090,  24049085,  13653060,     23042,    568743,    275898, 475355494, 267344946,    454425,    865075,    434688, 723029376, 421212419,    697064
      1532,    350627,135.315167,     578.5,     641.8,    537667,    266795, 311040076, 171228771,    434750,     66354,     27170,  38385864,  17438006,     51467,    688046,    330273, 398034801, 211969136,    552113,    892934,    438909, 516562352, 281691794,    720430
      1533,    350628, 46.751743,         0,     568.7,    542817,    270485,         0, 153824954,    270485,     82227,     29855,         0,  16978791,     29855,    696867,    336204,         0, 191199411,    336204,    932326,    455261,         0, 258906889,    455261
      1534,    350629,117.043182,    1127.2,    1639.8,    549703,    272089, 619625496, 446171380,    426020,     90773,     32875, 102319289,  53908661,     64978,    691148,    332425, 779062367, 545110571,    531330,    884236,    437975, 996710738, 718192147,    685418
      1535,    350630, 49.613010,     757.5,     961.5,    541501,    268668, 410186950, 258324335,    429057,     85783,     32562,  64980683,  31308447,     63849,    686376,    330449, 519929841, 317726867,    539687,    883605,    438043, 669330941, 421178487,    699974
      1536,    350631, 91.121896,     668.2,    1977.2,    528272,    263012, 352991340, 520027366,    363706,     70522,     28481,  47122513,  56312997,     44440,    667440,    322072, 445983116, 636801356,    453176,    872122,    432494, 582752029, 855127948,    599379
      1537,    350632, 84.248217,     536.7,     187.7,    487079,    247683, 261415426,  46490048,    448323,     62685,     27673,  33642982,   5194268,     57017,    631970,    308176, 339178252,  57844689,    579550,    879716,    432681, 472143449,  81214210,    807345
      1538,    350633, 75.655642,     889.3,     339.2,    505661,    253185, 449683941,  85880521,    461727,     68293,     29656,  60732661,  10059223,     61569,    643327,    310519, 572110335, 105327992,    585415,    854256,    421398, 759689422, 142938114,    778934
      1539,    350634,101.244221,     504.3,    1222.0,    496753,    253683, 250512758, 310000228,    357632,     63484,     28752,  32015057,  35135079,     43605,    644427,    315136, 324984512, 385096750,    455957,    870354,    429115, 438919679, 524378337,    617811
      1540,    350635, 61.477014,     494.7,     945.5,    501238,    253463, 247962340, 239649689,    373998,     66132,     30051,  32715433,  28413470,     47603,    637097,    309951, 315172102, 293059103,    469098,    846574,    416990, 418800126, 394263658,    625969
      1541,    350636,130.481071,     524.8,     658.0,    484959,    248354, 254506697, 163417063,    388150,     57592,     27113,  30224126,  17840483,     45121,    629702,    308846, 330467762, 203220354,    498420,    863265,    425512, 453041562, 279986921,    684154
      1542,    350637, 43.109230,     281.7,    4520.5,    494311,    250022, 139247399,1130223959,    274790,     65399,     31355,  18422866, 141738264,     34806,    631727,    306918, 177957487,1387421537,    339849,    847438,    416954, 238723203,1884839021,    460599
      1543,    350638, 95.975569,     355.7,     328.5,    466406,    240448, 165900640,  78987074,    390080,     58155,     27323,  20685817,   8975518,     47740,    608213,    299166, 216341424,  98275934,    503821,    846402,    417687, 301065129, 137210111,    701588
      1544,    350639, 72.279784,     414.7,     157.0,    470334,    239941, 195047389,  37670697,    430490,     59575,     28282,  24705911,   4440211,     54163,    603239,    294732, 250163361,  46272926,    549886,    827403,    407871, 343124089,  64035809,    754849
      1545,    350640, 90.566085,     236.8,    3182.2,    455896,    234019, 107956154, 744694684,    260363,     52938,     24990,  12535700,  79523339,     28308,    588781,    289295, 139423432, 920593293,    324853,    817892,    403613, 193676785,1284375930,    452801
      1546,    350641, 84.253441,     353.8,      25.0,    439887,    226769, 155631901,   5669235,    431882,     54553,     25074,  19300990,    626858,     53446,    576724,    283360, 204044859,   7083989,    565704,    816942,    401354, 289033956,  10033862,    801331
      1547,    350642, 68.602110,     278.7,     460.0,    418312,    216964, 116583457,  99803465,    322292,     49330,     23526,  13748386,  10821747,     37025,    553940,    271747, 154383138, 125003447,    419367,    806621,    397770, 224805190, 182973985,    611647
      1548,    350643,106.472713,     396.2,    1561.8,    468120,    242437, 185469211, 378637905,    313468,     55127,     25885,  21841458,  40427749,     35089,    623310,    306373, 246955352, 478493242,    406126,    854935,    425965, 338725393, 665271713,    560979
      1549,    350644,220.710303,    1255.3,    1236.5,    445592,    232654, 559351554, 287676825,    370563,     48742,     22777,  61186097,  28164198,     39593,    595928,    294160, 748068062, 363728694,    489599,    832449,    414663,1044973507, 512731162,    685241
      1550,    350645, 79.305301,     112.5,     357.8,    450675,    233470,  50700974,  83535530,    312264,     48467,     22988,   5452544,   8225158,     32231,    593566,    292950,  66776215, 104817471,    402002,    837014,    413343,  94164022, 147894295,    567035
      1551,    350646,250.125921,     708.5,    1794.5,    414165,    219319, 293435997, 393568205,    300541,     38937,     18597,  27586587,  33373205,     27076,    561316,    279401, 397692095, 501385265,    396918,    810967,    403430, 574570002, 723954777,    573313
      1552,    350647, 83.953422,     679.8,         0,    435859,    227429, 296296706,         0,    435859,     46601,     21678,  31679675,         0,     46601,    582820,    288577, 396201054,         0,    582820,    827054,    408345, 562231196,         0,    827054
      1553,    350648, 86.014353,     427.0,     508.2,    420489,    220691, 179548657, 112155122,    341243,     36141,     17602,  15432293,   8945271,     28788,    562466,    279572, 240173131, 142078728,    450263,    806891,    399233, 344542605, 202890061,    645202
      1554,    350649,312.147495,     623.8,     268.8,    418727,    217356, 261201966,  58425239,    380014,     16401,      8247,  10231170,   2216842,     14834,    552100,    272027, 344399757,  73120902,    498257,    853035,    430264, 532123287, 115654987,    771759
      1555,    350650,238.377089,     474.7,     387.7,    433602,    225166, 205830875,  87296691,    368806,     18737,      9725,   8894338,   3770540,     15935,    573155,    282298, 272076607, 109446805,    482737,    904746,    458054, 429482802, 177587509,    765885
      1556,    350651, 59.880217,     251.7,      53.5,    432918,    228398, 108965410,  12219288,    411430,     47713,     22853,  12009317,   1222610,     45101,    579833,    288403, 145943845,  15429539,    549214,    824032,    414516, 207408895,  22176609,    781007
      1557,    350652,229.452994,     884.3,     183.5,    302679,    187332, 267658818,  34375378,    290818,     14585,      9804,  12897509,   1798976,     14093,    523000,    277751, 462488597,  50967369,    497782,    816346,    419475, 721894780,  76973602,    775537
      1558,    350653,150.621865,     241.5,     907.2,    332916,    199834,  80399285, 181289452,    243116,     18571,     12845,   4484978,  11653143,     14707,    548428,    288316, 132445411, 261560496,    372911,    816605,    417483, 197210049, 378740140,    547286
      1559,    350654,246.099325,    1009.2,      69.0,    311408,    188169, 314272672,  12983646,    306923,     18721,     12203,  18892872,    842018,     18483,    505081,    268151, 509727761,  18502421,    496459,    752434,    389348, 759356881,  26865014,    739222
      1560,    350655,244.781073,     968.7,     110.5,    362314,    214043, 350973776,  23651770,    353526,     20501,     11888,  19859274,   1313623,     19990,    587671,    306986, 569277367,  33921973,    571035,    833902,    426870, 807801201,  47169094,    809778
      1561,    350656,130.590515,     415.0,     204.5,    347733,    205525, 144309396,  42029864,    317309,     21347,     12576,   8859008,   2571892,     19471,    558999,    293208, 231984466,  59961116,    502135,    813431,    417253, 337573926,  85328207,    728673
      1562,    350657,269.102635,     733.5,     304.7,    284376,    184187, 208589724,  56121805,    265679,     12311,      8383,   9029903,   2554370,     11578,    485495,    268517, 356110827,  81817148,    445003,    754327,    395660, 553298969, 120557592,    687393
      1563,    350658,247.075468,     906.8,     406.2,    287584,    185774, 260780835,  75461593,    267391,     12319,      8378,  11171246,   3403019,     11538,    489108,    270113, 443522863, 109720018,    445672,    761934,    402081, 690921883, 163325302,    690561
      1564,    350659,161.312033,     619.3,     163.8,    265820,    169123, 164622404,  27702361,    253495,     16801,     11256,  10404866,   1843720,     16094,    451894,    246294, 279858132,  40342922,    425688,    749002,    389316, 463856762,  63770001,    703155
      1565,    350660,150.057179,     657.5,         0,    287347,    179794, 188930717,         0,    287347,     18583,     12430,  12218465,         0,     18583,    471797,    256845, 310206838,         0,    471797,    712759,    377440, 468639037,         0,    712759
      1566,    350661,103.935978,     371.3,     356.7,    284111,    180758, 105490326,  64476386,    248282,     19768,     13745,   7339872,   4902745,     17680,    479630,    263350, 178086803,  93937068,    404654,    739075,    388689, 274418654, 138645480,    617609
      1567,    350662,135.329521,     488.7,     109.2,    317020,    194397, 154927671,  21228174,    303549,     19399,     12114,   9480516,   1322833,     18599,    511974,    274980, 250201486,  30027768,    485938,    756586,    397995, 369743705,  43461038,    717192
      1568,    350663,103.526239,     271.5,     679.3,    331263,    200515,  89937773, 136209590,    255406,     26560,     15921,   7211127,  10815424,     20388,    529525,    283542, 143765984, 192610124,    386813,    773342,    402659, 209962286, 273526234,    558282
      1569,    350664, 91.206398,     367.2,     540.0,    333314,    202314, 122392809, 109249637,    274600,     26709,     15263,   9807665,   8241791,     21579,    537134,    286398, 197235742, 154654767,    424755,    778410,    407530, 285832297, 220066159,    612183
      1570,    350665,240.240015,     470.5,     794.5,    297622,    189955, 140031318, 150919341,    245664,     13846,     10012,   6514432,   7954592,     11996,    502806,    276867, 236570064, 219970870,    393772,    752583,    400083, 354090388, 317866312,    582474
      1571,    350666,190.035102,     752.8,     139.8,    324861,    203641, 244555131,  28469017,    313584,     17609,     11086,  13256190,   1549794,     17002,    541353,    295119, 407530849,  41257684,    518447,    792496,    418359, 596590619,  58486620,    757690
      1572,    350667,101.030727,     456.3,         0,    316512,    197340, 144424220,         0,    316512,     20149,     12636,   9193905,         0,     20149,    517214,    282223, 236004802,         0,    517214,    779445,    409045, 355660618,         0,    779445
      1573,    350668,187.381514,     279.3,    3236.7,    461937,    245358, 129018873, 794150000,    274623,     36652,     17851,  10236935,  57778029,     20391,    637781,    317419, 178132190,1027390942,    360708,    888094,    440499, 248044741,1425761956,    500979
      1574,    350669, 55.587979,     271.2,         0,    494819,    257947, 134194983,         0,    494819,     39243,     18573,  10642723,         0,     39243,    651191,    321552, 176602951,         0,    651191,    878678,    436064, 238297478,         0,    878678
      1575,    350670,159.106218,     382.0,     956.2,    483892,    251894, 184846862, 240860829,    349268,     48106,     23110,  18376658,  22097892,     33602,    630404,    312270, 240814481, 298593003,    445798,    888730,    436338, 339494965, 417226122,    626216
      1576,    350671,125.245557,     507.7,     448.5,    486211,    248542, 246849229, 111471040,    408274,     48560,     21615,  24653804,   9694284,     39724,    631421,    308659, 320572438, 138433759,    525581,    852915,    422313, 433024804, 189407164,    711712
      1577,    350672,225.387467,    1286.5,    5331.7,    504789,    258795, 649411436,1379818946,    333588,     50353,     21694,  64778913, 115667249,     30408,    698115,    341102, 898124569,1818653534,    449649,    923815,    455649,1188488189,2429381501,    597991
      1578,    350673,222.453966,     610.3,      25.8,    468818,    236969, 286119359,   6113798,    463528,     37519,     16892,  22897912,    435816,     37048,    609949,    296271, 372251587,   7643792,    602792,    854015,    420938, 521205524,  10860200,    844134
      1579,    350674, 81.168032,     313.3,         0,    493182,    260798, 154513901,         0,    493182,     40150,     19938,  12578979,         0,     40150,    676147,    335164, 211836830,         0,    676147,    923416,    458156, 289306228,         0,    923416
      1580,    350675,162.335637,     166.0,    2028.0,    434016,    225759,  72046739, 457838865,    252639,     48830,     23857,   8105777,  48381554,     27080,    568609,    281381,  94389097, 570641408,    318454,    832441,    414940, 138185142, 841499193,    468828
      1581,    350676,255.992567,     764.7,     213.0,    478601,    248642, 365986407,  52960780,    447940,     54063,     25253,  41341808,   5378863,     50222,    632851,    311891, 483941116,  66432678,    590057,    881353,    437224, 673970643,  93128621,    822136
      1582,    350677,139.975202,    1343.7,     204.7,    485419,    249545, 652257468,  51081834,    467113,     44110,     18513,  59270742,   3789590,     42123,    671441,    328349, 902215592,  67213009,    644814,    910545,    449203,1223499516,  91951760,    874740
      1583,    350678, 86.273067,     269.3,     299.0,    374291,    215625, 100796696,  64471803,    313978,     23318,     14080,   6279590,   4209850,     19806,    593475,    306228, 159822757,  91562264,    484285,    831371,    424988, 223888314, 127071498,    676894
      1584,    350679, 60.725813,     219.8,         0,    391105,    223400,  85964835,         0,    391105,     19624,     11405,   4313320,         0,     19624,    612825,    315351, 134698838,         0,    612825,    857353,    434255, 188446173,         0,    857353
      1585,    350680,229.105767,     752.2,      48.8,    435615,    245507, 327669900,  11980760,    429039,     21183,     12536,  15934027,    611780,     20884,    667074,    340551, 501773429,  16618878,    655779,    907328,    459320, 682491952,  22414837,    891830
      1586,    350681,204.893311,     290.2,     267.8,    462853,    256368, 134319906,  68655316,    393141,     32226,     16977,   9351948,   4546377,     27078,    686083,    346602, 199101177,  92820116,    571470,    928264,    467817, 269382352, 125281495,    772812
      1587,    350682,172.753135,     511.5,     236.5,    473989,    260621, 242445390,  61636779,    430585,     31537,     17371,  16131349,   4108135,     28655,    704316,    354531, 360257769,  83846564,    633161,    945799,    477367, 483776438, 112897250,    850509
      1588,    350683,146.259238,     465.2,     121.8,    500016,    268796, 232607521,  32739408,    470804,     29672,     15187,  13803270,   1849796,     27842,    707505,    352995, 329131284,  42994782,    662716,    949332,    479006, 441629077,  58342976,    889911
      1589,    350684,322.731931,     772.7,    1910.5,    461033,    245977, 356239942, 469939272,    336886,     37746,     18618,  29166379,  35569791,     26704,    634716,    317508, 490444908, 606599070,    451599,    861623,    438189, 665776016, 837159623,    617184
      1590,    350685,149.298773,     545.3,     250.3,    477663,    250290, 260469663,  62647507,    431677,     50616,     22625,  27600818,   5663100,     44955,    650301,    320594, 354609317,  80244628,    583619,    879736,    440468, 479720277, 110249072,    790895
      1591,    350686,356.500957,     785.7,      28.3,    492973,    258604, 387328843,   7318482,    488401,     28193,     13073,  22151152,    369955,     27898,    673739,    333423, 529356494,   9435861,    667101,    897892,    451596, 705474103,  12780181,    889187
      1592,    350687, 83.079877,     415.0,     385.8,    482057,    248908, 200053695,  96028890,    402959,     52994,     22816,  21992440,   8802583,     42756,    669085,    328433, 277670419, 126709488,    553515,    903600,    451018, 374993957, 174002803,    750056
      1593,    350688, 98.217649,     245.7,         0,    464659,    240090, 114166720,         0,    464659,     45422,     17872,  11160140,         0,     45422,    637431,    313029, 156616759,         0,    637431,    891008,    444889, 218920569,         0,    891008
      1594,    350689, 86.819758,      77.8,     601.8,    351941,    209588,  27380985, 126130272,    236588,     27823,     16473,   2164649,   9913604,     18626,    555854,    294302,  43245428, 177110802,    343910,    794677,    410795,  61825864, 247216684,    483606
      1595,    350690, 94.002244,     371.7,     228.2,    376813,    219336, 140061523,  50052556,    336936,     26984,     14980,  10030026,   3418439,     23944,    588196,    307296, 218632359,  70125043,    517065,    831137,    426190, 308933779,  97256658,    728595
      1596,    350691, 92.320833,     332.5,      16.2,    413372,    239253, 137446333,   3875901,    408810,     31054,     17295,  10325460,    280173,     30693,    637436,    332075, 211947443,   5379619,    629434,    873072,    447478, 290296552,   7249145,    861920
      1597,    350692,115.487097,     274.8,      11.0,    438209,    248291, 120419864,   2731196,    434101,     32024,     18045,   8800108,    198495,     31721,    661741,    339698, 181846544,   3736679,    654775,    895256,    456233, 246016425,   5018558,    885760
      1598,    350693,178.037879,     508.0,     344.3,    466567,    248888, 237015877,  85692020,    407276,     38470,     18977,  19542679,   6533833,     33160,    642181,    321212, 326227926, 110593232,    554756,    871383,    443293, 442662602, 152625785,    754781
      1599,    350694,120.750206,     383.5,     894.5,    347019,    207574, 133081758, 185675168,    268513,     26067,     15073,   9996609,  13482903,     19877,    554720,    293554, 212735307, 262584179,    407687,    794564,    416002, 304715481, 372113840,    581438
      1600,    350695,370.417300,    1050.3,     707.0,    395493,    231410, 415385968, 163607173,    351022,     21885,     13158,  22986239,   9302727,     19520,    616001,    323142, 646985430, 228461374,    536628,    858982,    443532, 902188828, 313577137,    746384
      1601,    350696,319.951067,    1036.8,     175.3,    400760,    234104, 415508214,  41038390,    386526,     24984,     14688,  25903556,   2574730,     24105,    641354,    334623, 664955744,  58659339,    615156,    882568,    454137, 915046034,  79610212,    845976
      1602,    350697,274.332419,     628.5,     105.2,    403764,    233333, 253765881,  24546597,    389341,     23941,     13705,  15046818,   1441719,     23075,    650317,    337147, 408724015,  35467894,    623815,    901793,    463852, 566777138,  48797192,    864732
      1603,    350698, 96.254718,     296.8,      61.8,    450809,    248047, 133800106,  15329322,    429896,     40469,     20202,  12011085,   1248477,     38378,    641737,    326133, 190467484,  20155004,    609184,    875539,    448192, 259859912,  27698242,    831461
      1604,    350699,127.645725,     662.5,    2430.0,    482909,    260505, 319927374, 633027804,    334006,     41387,     21106,  27418754,  51287122,     27808,    672283,    338791, 445387210, 823261161,    449004,    921977,    465468, 610809923,1131088298,    616337
      1605,    350700,170.733202,     790.8,    2080.0,    471390,    253816, 372775488, 527937486,    342523,     42379,     20443,  33513308,  42521901,     29387,    657278,    330945, 519775515, 688364830,    463993,    923645,    464975, 730418553, 967147672,    651978
      1606,    350701,160.324296,     441.7,     110.8,    351289,    216408, 155164165,  23977969,    334875,     19718,     12272,   8709499,   1359701,     18812,    582914,    313811, 257472896,  34770223,    550167,    849756,    443273, 375337116,  49114639,    800291
      1607,    350702,144.030634,     121.0,     246.0,    422315,    235156,  51100061,  57848304,    323318,     29482,     15484,   3567277,   3809005,     22078,    643712,    329053,  77889211,  80947050,    477274,    909321,    462915, 110027889, 113877171,    673196
      1608,    350703,127.273254,     531.3,         0,    339374,    210480, 180309584,         0,    339374,     19856,     12286,  10549648,         0,     19856,    564761,    305495, 300057658,         0,    564761,    826793,    436235, 439275355,         0,    826793
      1609,    350704,153.615105,     645.2,     282.5,    373933,    226060, 241261709,  63861910,    345137,     16761,     10712,  10814232,   3026248,     15583,    611213,    326624, 394354601,  92271169,    555792,    857693,    450321, 553383540, 127215798,    778362
      1610,    350705,159.638000,     438.0,       0.2,    393219,    232939, 172230070,     46588,    393179,     19290,     12335,   8448887,      2467,     19288,    633172,    334495, 277329528,     66899,    633097,    880069,    457694, 385470056,     91539,    879962
      1611,    350706,160.491401,     573.3,      49.0,    415645,    240225, 238289293,  11771031,    407737,     19779,     11639,  11339351,    570317,     19412,    651762,    340350, 373654915,  16677147,    637723,    917921,    472008, 526244117,  23128380,    897820
      1612,    350707,120.597148,     251.3,     825.8,    466831,    259472, 117314628, 214272259,    333135,     29269,     15573,   7355293,  12860253,     20438,    705520,    360195, 177297154, 297449424,    482869,    947861,    486449, 238197352, 401709953,    650362
      1613,    350708,204.260181,     492.5,     707.3,    469218,    257606, 231090076, 182204622,    375613,     26739,     13477,  13168869,   9532612,     20873,    691445,    351966, 340536689, 248945239,    541279,    923656,    473464, 454900695, 334881327,    724518
      1614,    350709,120.221584,     317.3,     633.0,    457316,    249419, 145106462, 157882295,    348330,     31126,     16307,   9876234,  10322510,     23358,    662534,    335821, 210222057, 212574842,    491261,    916372,    466657, 290764739, 295394189,    680618
      1615,    350710,187.260833,       8.3,    2265.2,    536666,    269929,   4454330, 611442893,    271687,     51940,     22088,    431101,  50033929,     22285,    720787,    347680,   5982533, 787565416,    350139,    942341,    465078,   7821427,1053493835,    468223
      1616,    350711, 70.186058,       1.0,     562.2,    556795,    279498,    556795, 157133874,    280388,     86714,     31713,     86714,  17828967,     31889,    741771,    357375,    741771, 200916488,    358609,    949014,    469843,    949014, 264145530,    471381
      1617,    350712,109.997596,     297.0,    1558.5,    528832,    266461, 157063018, 415279394,    333765,     66946,     26878,  19882918,  41889257,     37156,    719660,    347135, 213739126, 541010676,    442697,    935834,    467287, 277942662, 728266250,    587480
      1618,    350713,116.865324,     682.7,    1061.8,    544510,    273290, 371737163, 290179640,    419184,     68654,     26444,  46869860,  28078279,     49149,    730114,    351609, 498448810, 373338419,    555213,    934974,    467786, 638306968, 496695342,    719095
      1619,    350714, 75.268366,    1313.2,     398.3,    535877,    268807, 703714151, 107065911,    497557,    124236,     44442, 163147210,  17701409,    112787,    707294,    341319, 928818664, 135947167,    654782,    924741,    458618,1214369451, 182667423,    857859
      1620,    350715,100.492965,     594.7,    1645.2,    529122,    266252, 314668861, 438037239,    370237,     76235,     31747,  45337002,  52230502,     49346,    700980,    338173, 416872741, 556361473,    481690,    915397,    457367, 544386330, 752460263,    638552
      1621,    350716, 36.619279,      53.8,     637.5,    536400,    269236,  28858314, 171637728,    304646,    101233,     37936,   5446317,  24183975,     46325,    702036,    338878,  37769511, 216034559,    387012,    922962,    457380,  49655337, 291579979,    519090
      1622,    350717, 92.181481,     369.7,     796.8,    518119,    261697, 191548724, 208520178,    378764,     72501,     29407,  26803439,  23431872,     49081,    684920,    331043, 253214808, 263775187,    492601,    907588,    450844, 335535459, 359232782,    659366
      1623,    350718, 81.586708,     839.5,     795.7,    523320,    263340, 439327506, 209539923,    433986,     77278,     31212,  64874525,  24835456,     61449,    683233,    330249, 573574408, 262779200,    561941,    912090,    449770, 765699256, 357882033,    753228
      1624,    350719,115.964863,     252.8,     946.8,    470009,    241175, 118818339, 228344296,    315748,     56063,     24259,  14172625,  22968355,     34623,    627976,    306210, 158752246, 289919292,    411068,    868279,    430302, 219501053, 407410079,    573032
      1625,    350720,123.539922,     701.2,     807.5,    484618,    249452, 339814299, 201432485,    393192,     60839,     26824,  42660380,  21660159,     47615,    645381,    315616, 452541011, 254860008,    517177,    871722,    433604, 611251372, 350134990,    701394
      1626,    350721, 99.324644,     412.3,     489.3,    504007,    256838, 207802105, 125670842,    406142,     65947,     25733,  27189748,  12591235,     50024,    677612,    329392, 279379584, 161171397,    539737,    895940,    448820, 369395924, 219607831,    718906
      1627,    350722,103.154701,     650.5,    1077.7,    535808,    271833, 348542975, 292954749,    409676,     86962,     32947,  56568669,  35506806,     61152,    711875,    345638, 463074618, 372494036,    536880,    908502,    456762, 590980733, 492251974,    692652
      1628,    350723, 53.981369,     387.0,     642.8,    525006,    267154, 203177396, 171726569,    401634,     84822,     32322,  32826133,  20776879,     59703,    687111,    334654, 265911921, 215115344,    518474,    890006,    446785, 344432176, 287193241,    677942
      1629,    350724, 97.959950,     472.3,    1987.0,    507141,    258566, 239522906, 513769797,    333355,     72349,     28276,  34170283,  56183774,     41536,    667174,    324489, 315106153, 644759253,    427594,    878114,    438889, 414733331, 872071818,    571040
      1630,    350725,223.984725,     992.0,     567.3,    447271,    233629, 443692348, 132537766,    395988,     38285,     17400,  37978893,   9871202,     33272,    596067,    294061, 591298839, 166820704,    523574,    829172,    414284, 822539083, 235023452,    729583
      1631,    350726,279.383917,     698.8,     182.7,    498656,    259461, 348460677,  47403571,    468474,     41869,     17635,  29258219,   3221838,     38811,    678954,    334310, 474453222,  61078483,    635466,    912419,    457415, 637598131,  83569749,    855005
      1632,    350727,109.283611,     463.2,    3388.0,    522165,    269128, 241866878, 911806642,    319335,     58177,     23488,  26947572,  79576565,     30371,    712023,    348465, 329808959,1180599996,    420602,    930220,    469489, 430878096,1590629692,    560907
      1633,    350728, 69.866318,     209.2,    1288.2,    532674,    273352, 111435353, 352132346,    332275,    114337,     42874,  23919330,  55230115,     59112,    724239,    353988, 151510875, 456006759,    438116,    937856,    474072, 196199494, 610700051,    579453
      1634,    350729,122.004871,      21.3,    9461.7,    516931,    265072,  11010624,2508029850,    266094,     92504,     36332,   1970334, 343759575,     36560,    685143,    335236,  14593551,3171898720,    336656,    916301,    459978,  19517215,4352173990,    461830
      1635,    350730, 93.253342,      33.8,    1303.2,    503067,    258837,  17003678, 337316474,    269791,     56323,     22478,   1903711,  29293058,     23996,    671961,    328930,  22712274, 428662155,    344316,    910043,    456827,  30759454, 595336405,    477154
      1636,    350731,150.206837,     248.0,     342.5,    463515,    237938, 114951691,  81493698,    365904,     25068,     12330,   6216927,   4222869,     19556,    616863,    301376, 152981947, 103221162,    480347,    856630,    431866, 212444154, 147914273,    672828
