TAZID,CO_TAZID,DevAcres,HH,Job,JobByAuto,HHByAuto,JobByAuto_wtByHH,HHByAuto_wtByJob,CompJobHHByAuto,JobByTran,HHByTran,JobByTran_wtByHH,HHByTran_wtByJob,CompJobHHByTran,JobByAuto_FF,HHByAuto_FF,JobByAuto_wtByHH_FF,HHByAuto_wtByJob_FF,CompJobHHByAuto_FF,JobByAuto_SL,HHByAuto_SL,JobByAuto_wtByHH_SL,HHByAuto_wtByJob_SL,CompJobHHByAuto_SL
      2153,    351248, 96.088795,      29.3,     760.8,    410212,    255280,  12019224, 194216830,    264658,     45136,     15423,   1322474,  11733452,     17221,    605764,    359889,  17748899, 273803629,    374772,    830302,    513670,  24327847, 390800184,    532836
      2154,    351249, 84.971714,     534.8,     301.7,    383797,    241343, 205254703,  72813244,    347875,     58371,     19905,  31216899,   6005439,     48671,    576551,    343958, 308339417, 103772066,    517899,    793980,    492665, 424620571, 148637171,    717999
      2155,    351250,272.933460,     751.0,         0,    337482,    212494, 253449077,         0,    337482,     23457,      8101,  17615999,         0,     23457,    524584,    313556, 393962209,         0,    524584,    782664,    483428, 587780704,         0,    782664
      2156,    351251,357.028051,     557.2,      94.5,    302319,    192714, 168452366,  18211449,    292231,         0,         0,         0,         0,         0,    482514,    290662, 268856707,  27467550,    464856,    781868,    479267, 435656887,  45290755,    754016
      2157,    351252,233.805512,         0,      52.2,    370223,    231037,         0,  12060156,    231037,     30677,     11154,         0,    582226,     11154,    564169,    335149,         0,  17494766,    335149,    789214,    495879,         0,  25884895,    495879
      2158,    351253,275.526270,     866.5,    3875.7,    416315,    260130, 360736586,1008186608,    302647,     28650,      9776,  24824919,  37888041,     14914,    618432,    367795, 535871208,1425462274,    436024,    816310,    507514, 707332664,1966973514,    591576
      2159,    351254,161.992630,       1.2,     115.7,    342872,    215402,    411447,  24921982,    217576,     15771,      5432,     18925,    628466,      5608,    519998,    310549,    623997,  35930485,    314121,    777104,    483776,    932525,  55972885,    488779
      2160,    351255, 97.656392,         0,         0,    313705,    198421,         0,         0,         0,         0,         0,         0,         0,         0,    500647,    299594,         0,         0,         0,    782578,    483770,         0,         0,         0
      2161,    351256,227.789553,         0,     104.0,    341347,    217243,         0,  22593253,    217243,     31210,     10829,         0,   1126176,     10829,    586526,    351419,         0,  36547551,    351419,    825017,    517626,         0,  53833123,    517626
      2162,    351257,274.555844,     188.8,         0,    379602,    256892,  71668835,         0,    379602,         0,         0,         0,         0,         0,    566074,    351272, 106874701,         0,    566074,    822993,    505316, 155381165,         0,    822993
      2163,    351258,269.843007,     161.7,         0,    384180,    260629,  62121846,         0,    384180,         0,         0,         0,         0,         0,    574550,    357355,  92904725,         0,    574550,    830727,    509341, 134328561,         0,    830727
      2164,    351259,229.510393,      81.3,     133.5,    433909,    287530,  35276837,  38385310,    361404,         0,         0,         0,         0,         0,    641199,    392395,  52129482,  52384682,    517959,    895049,    545123,  72767453,  72773898,    721721
      2165,    351260,235.087913,     122.7,     259.5,    432209,    286981,  53032026,  74471515,    351124,         0,         0,         0,         0,         0,    638028,    391173,  78286012, 101509378,    500202,    901211,    547876, 110578619, 142173831,    703935
      2166,    351261,244.684807,     263.5,     155.8,    431444,    284039, 113685504,  44253315,    392953,         0,         0,         0,         0,         0,    642115,    391052, 169197222,  60925881,    576556,    891495,    543178, 234908833,  84627149,    800540
      2167,    351262,341.798135,     635.8,    1491.8,    438235,    288137, 278629649, 429842269,    350614,         0,         0,         0,         0,         0,    653053,    397243, 415211399, 592607779,    503723,    902062,    548231, 573531077, 817851743,    695512
      2168,    351263, 88.535746,      22.0,       9.3,    367362,    242583,   8081961,   2256019,    342193,         0,         0,         0,         0,         0,    546071,    334309,  12013554,   3109075,    503357,    823046,    504353,  18107010,   4690484,    758764
      2169,    351264,233.939279,     237.3,         0,    350838,    231599,  83253891,         0,    350838,         0,         0,         0,         0,         0,    518638,    318104, 123072881,         0,    518638,    773234,    476059, 183488503,         0,    773234
      2170,    351265,145.190598,         0,     471.2,    396638,    252981,         0, 119204414,    252981,         0,         0,         0,         0,         0,    586192,    351709,         0, 165725475,    351709,    805099,    493493,         0, 232534100,    493493
      2171,    351266,214.509234,     161.2,         0,    382767,    258712,  61701972,         0,    382767,         0,         0,         0,         0,         0,    566053,    352445,  91247703,         0,    566053,    808045,    500063, 130256839,         0,    808045
      2172,    351267,240.488730,     180.5,         0,    400285,    269243,  72251444,         0,    400285,         0,         0,         0,         0,         0,    596320,    369855, 107635707,         0,    596320,    840953,    519063, 151791971,         0,    840953
      2173,    351268,239.429155,     180.8,         0,    404391,    271809,  73113811,         0,    404391,         0,         0,         0,         0,         0,    599281,    372040, 108349994,         0,    599281,    846768,    522393, 153095565,         0,    846768
      2174,    351269,154.471377,     101.0,      14.3,    409273,    273833,  41336602,   3915817,    398706,         0,         0,         0,         0,         0,    611801,    378179,  61791891,   5407961,    593573,    843717,    520443,  85215443,   7442332,    818494
      2175,    351270,218.919606,     111.2,      31.3,    402577,    268738,  44766508,   8411511,    383302,         0,         0,         0,         0,         0,    597508,    368887,  66442840,  11546159,    564583,    833832,    516017,  92722095,  16151338,    788063
      2176,    351271,187.215908,     142.5,         0,    395451,    261173,  56351782,         0,    395451,         0,         0,         0,         0,         0,    586064,    359293,  83514123,         0,    586064,    805614,    499349, 114799975,         0,    805614
      2177,    351272, 72.811722,     436.8,     233.0,    396259,    258523, 173086101,  60235928,    362961,         0,         0,         0,         0,         0,    587768,    359728, 256736929,  83816719,    532638,    817208,    507891, 356956337, 118338624,    742429
      2178,    351273,221.218830,     812.3,    2293.7,    389110,    249243, 316074087, 571689798,    301282,         0,         0,         0,         0,         0,    573804,    345755, 466101306, 793058675,    430602,    783939,    484203, 636793307,1110615940,    595721
      2179,    351274,100.758869,     160.0,     530.5,    425881,    268216,  68140993, 142288557,    321092,         0,         0,         0,         0,         0,    623179,    372356,  99708590, 197534764,    456474,    812666,    499381, 130026637, 264921369,    604447
      2180,    351275,290.738590,     179.3,         0,    397224,    269035,  71222268,         0,    397224,         0,         0,         0,         0,         0,    584388,    365977, 104780785,         0,    584388,    819500,    510754, 146936330,         0,    819500
      2181,    351276,432.260094,     328.8,     147.3,    383251,    259782, 126013084,  38265945,    357173,         0,         0,         0,         0,         0,    568579,    357604, 186948935,  52675112,    524019,    806580,    505765, 265203410,  74499137,    743043
      2182,    351277,299.394332,    1598.8,       4.7,    386219,    256291, 617487651,   1204567,    385992,         0,         0,         0,         0,         0,    577522,    357860, 923342591,   1681942,    577137,    771096,    484649,1232827842,   2277852,    770593
      2183,    351278,146.158438,    1095.8,     264.3,    401943,    261639, 440449663,  69151290,    384265,         0,         0,         0,         0,         0,    606840,    370517, 664975234,  97927717,    577063,    817440,    508622, 895751177, 134428727,    778529
      2184,    351279,171.150615,     444.0,     171.8,    375130,    243531, 166557897,  41838660,    350411,         0,         0,         0,         0,         0,    568132,    346089, 252250807,  59458030,    526425,    772454,    482685, 342969440,  82925320,    718025
      2185,    351280,625.576452,     885.0,      31.7,    354092,    234750, 313371233,   7441589,    351590,         0,         0,         0,         0,         0,    531305,    329097, 470204727,  10432360,    527066,    721219,    458298, 638278789,  14528053,    715708
      2186,    351281,700.112356,     707.7,     459.2,    330512,    227824, 233903144, 104616982,    301816,         0,         0,         0,         0,         0,    512765,    327362, 362883558, 150324637,    460953,    731809,    465435, 517901364, 213727856,    657370
      2187,    351282,264.801841,      29.4,         0,    202274,    106623,   5946849,         0,    202274,         0,         0,         0,         0,         0,    262219,    134789,   7709240,         0,    262219,    597031,    329364,  17552711,         0,    597031
      2188,    351283,1081.46556,     430.3,         0,    231830,    120923,  99756418,         0,    231830,         0,         0,         0,         0,         0,    298590,    151160, 128483318,         0,    298590,    590451,    326413, 254071189,         0,    590451
      2189,    351284,313.532816,     193.6,      10.0,    284657,    147682,  55109522,   1476817,    280554,         0,         0,         0,         0,         0,    366449,    184414,  70944597,   1844139,    360998,    710848,    385608, 137620111,   3856081,    701107
      2190,    351285,191.260845,       7.0,      55.0,    313101,    176741,   2191707,   9720748,    200679,         0,         0,         0,         0,         0,    429042,    228432,   3003296,  12563750,    263649,    773661,    420276,   5415624,  23115177,    482313
      2191,    351286,271.823323,         0,         0,    199468,    112854,         0,         0,         0,         0,         0,         0,         0,         0,    269456,    144460,         0,         0,         0,    570381,    314827,         0,         0,         0
      2192,    351287,663.090233,      68.0,      51.0,    149602,     89285,  10172954,   4553551,    130932,         0,         0,         0,         0,         0,    195720,    110701,  13308968,   5645768,    169404,    503013,    280994,  34204908,  14330713,    434292
      2193,    351288,284.011601,      14.3,         0,    248678,    148670,   3556100,         0,    248678,         0,         0,         0,         0,         0,    329489,    186174,   4711696,         0,    329489,    710912,    395489,  10166045,         0,    710912
      2194,    351289,361.760191,      22.3,     108.8,    127076,     75756,   2833789,   8242287,     88861,         0,         0,         0,         0,         0,    165458,     93642,   3689720,  10188259,    111980,    439444,    249435,   9799605,  27138501,    297954
      2195,    351290,546.862948,      79.8,      66.5,    115805,     68971,   9241219,   4586553,    100233,         0,         0,         0,         0,         0,    150342,     85113,  11997312,   5660044,    128655,    424252,    243107,  33855343,  16166640,    364024
      2196,    351291,261.535024,     197.1,     199.8,    175597,    107534,  34610126,  21485261,    149917,       387,       497,     76306,     99383,       429,    223800,    130582,  44110917,  26090383,    188629,    493420,    281674,  97253038,  56278464,    413529
      2197,    351292,240.917394,      31.6,     692.0,    194464,    119139,   6145052,  82444484,    124486,       378,       689,     11958,    476558,       667,    248467,    144922,   7851570, 100286343,    152272,    527571,    302606,  16671235, 209403697,    318574
      2198,    351293,512.668797,         0,         0,    240074,    147020,         0,         0,         0,       499,       716,         0,         0,         0,    308131,    179512,         0,         0,         0,    603033,    347471,         0,         0,         0
      2199,    351294, 80.407695,      19.3,      95.6,    299190,    182742,   5774372,  17470140,    212143,       755,      1227,     14575,    117256,      1108,    385796,    224073,   7445861,  21421423,    264905,    676461,    390029,  13055693,  37286766,    462348
      2200,    351295,2708.70076,         0,         0,    309794,    152737,         0,         0,         0,         0,         0,         0,         0,         0,    386607,    187582,         0,         0,         0,    455975,    257651,         0,         0,         0
      2201,    351296,3490.22576,         0,         0,    102539,     56107,         0,         0,         0,         0,         0,         0,         0,         0,    142510,     75698,         0,         0,         0,    461922,    248577,         0,         0,         0
      2202,    351297,2892.16866,       0.8,       5.0,    186853,     91521,    149482,    457604,    111651,         0,         0,         0,         0,         0,    233252,    112788,    186601,    563941,    138226,    678223,    337665,    542578,   1688326,    409578
      2203,    351298,1369.79916,         0,         0,    259541,    137478,         0,         0,         0,         0,         0,         0,         0,         0,    356069,    184546,         0,         0,         0,    823635,    445792,         0,         0,         0
      2204,    351299,2109.94715,         0,         0,    223070,    122297,         0,         0,         0,         0,         0,         0,         0,         0,    326534,    171891,         0,         0,         0,    677780,    366465,         0,         0,         0
      2205,    351300,347.651275,         0,         0,    323089,    176277,         0,         0,         0,         0,         0,         0,         0,         0,    469302,    245066,         0,         0,         0,    960348,    503678,         0,         0,         0
      2206,    351301,3223.60580,       4.0,      15.0,    231622,    126891,    926489,   1903367,    159201,         0,         0,         0,         0,         0,    340105,    178818,   1360421,   2682272,    228576,    702140,    386342,   2808558,   5795126,    483767
      2207,    351302,416.346957,      30.4,         0,    311344,    169970,   9464871,         0,    311344,         0,         0,         0,         0,         0,    452048,    236242,  13742246,         0,    452048,    874085,    470328,  26572182,         0,    874085
      2208,    351303,202.904244,         0,         0,    288557,    163010,         0,         0,         0,         0,         0,         0,         0,         0,    394515,    210389,         0,         0,         0,    751937,    403294,         0,         0,         0
      2209,    351304,185.921153,         0,         0,    185133,    104738,         0,         0,         0,         0,         0,         0,         0,         0,    249554,    133848,         0,         0,         0,    511512,    283275,         0,         0,         0
      2210,    351305,2176.59484,         0,         0,    151564,     87536,         0,         0,         0,         0,         0,         0,         0,         0,    198715,    108465,         0,         0,         0,    463054,    261926,         0,         0,         0
      2211,    351306,897.164801,         0,         0,    193083,    115099,         0,         0,         0,         0,         0,         0,         0,         0,    251700,    142209,         0,         0,         0,    678129,    374073,         0,         0,         0
      2212,    351307,1088.87000,         0,         0,    220976,    133142,         0,         0,         0,         0,         0,         0,         0,         0,    281662,    160971,         0,         0,         0,    609020,    344879,         0,         0,         0
      2213,    351308,1842.45385,         0,         0,    148975,     90716,         0,         0,         0,         0,         0,         0,         0,         0,    187362,    108885,         0,         0,         0,    426132,    243694,         0,         0,         0
      2214,    351309,288.682210,         0,         0,     98683,     58651,         0,         0,         0,         0,         0,         0,         0,         0,    127360,     72133,         0,         0,         0,    406162,    232225,         0,         0,         0
      2215,    351310,724.256414,         0,         0,    144421,     88256,         0,         0,         0,       394,       498,         0,         0,         0,    183158,    106817,         0,         0,         0,    480489,    276397,         0,         0,         0
      2216,    351311,2458.84028,         0,         0,    182015,    111549,         0,         0,         0,         0,         0,         0,         0,         0,    232225,    135547,         0,         0,         0,    591176,    349394,         0,         0,         0
      2217,    490001,5785.74315,         0,         0,     60095,     46685,         0,         0,         0,         0,         0,         0,         0,         0,    100643,     69071,         0,         0,         0,    344521,    230984,         0,         0,         0
      2218,    490002,902.231004,         0,         0,     95901,     73795,         0,         0,         0,         0,         0,         0,         0,         0,    172480,    117964,         0,         0,         0,    401025,    269199,         0,         0,         0
      2219,    490003,2752.07733,       1.0,         0,     83236,     61344,     83236,         0,     83236,         0,         0,         0,         0,         0,    149640,     99804,    149640,         0,    149640,    348671,    235406,    348671,         0,    348671
      2220,    490004,918.691386,       6.0,       4.0,     99544,     73857,    597262,    295427,     92225,         0,         0,         0,         0,         0,    180176,    120839,   1081055,    483355,    163269,    370225,    250263,   2221349,   1001052,    336043
      2221,    490005,614.027608,       8.0,         0,     92990,     68819,    743917,         0,     92990,         0,         0,         0,         0,         0,    167797,    112316,   1342375,         0,    167797,    392129,    265811,   3137033,         0,    392129
      2222,    490006,1117.15562,     127.0,     653.0,    106794,     79446,  13562857,  51878118,     86160,         0,         0,         0,         0,         0,    194008,    130350,  24638974,  85118761,    145978,    387117,    260724,  49163831, 170252739,    291754
      2223,    490007,207.068396,      26.0,      26.0,     98795,     73283,   2568682,   1905349,     89251,         0,         0,         0,         0,         0,    178761,    119864,   4647778,   3116476,    156727,    395064,    267053,  10271658,   6943384,    347174
      2224,    490008,217.053975,       5.0,         0,     94714,     70145,    473569,         0,     94714,         0,         0,         0,         0,         0,    171042,    114550,    855208,         0,    171042,    403246,    272962,   2016230,         0,    403246
      2225,    490009,163.931367,         0,         0,     89391,     66053,         0,         0,         0,         0,         0,         0,         0,         0,    161068,    107683,         0,         0,         0,    406257,    275478,         0,         0,         0
      2226,    490010,295.088979,         0,         0,     82154,     60516,         0,         0,         0,         0,         0,         0,         0,         0,    147641,     98428,         0,         0,         0,    408117,    277367,         0,         0,         0
      2227,    490011,201.570922,       3.0,     226.0,    108954,     81116,    326863,  18332148,     81721,         0,         0,         0,         0,         0,    198180,    133216,    594539,  30106813,    134627,    404550,    272905,   1213651,  61676445,    275765
      2228,    490012,162.138026,       4.0,         0,     97679,     72437,    390718,         0,     97679,         0,         0,         0,         0,         0,    176668,    118432,    706671,         0,    176668,    402014,    272086,   1608057,         0,    402014
      2229,    490013,165.625607,         0,         0,    126659,     95195,         0,         0,         0,         0,         0,         0,         0,         0,    231306,    156239,         0,         0,         0,    446505,    300147,         0,         0,         0
      2230,    490014,251.757537,       4.0,         0,    135338,    101995,    541352,         0,    135338,         0,         0,         0,         0,         0,    242777,    164163,    971107,         0,    242777,    464360,    311844,   1857441,         0,    464360
      2231,    490015,169.379773,       5.0,         0,    133341,    100372,    666705,         0,    133341,         0,         0,         0,         0,         0,    244657,    165348,   1223285,         0,    244657,    464814,    311824,   2324069,         0,    464814
      2232,    490016,1237.88759,         0,         0,    133695,     99853,         0,         0,         0,         0,         0,         0,         0,         0,    246739,    165850,         0,         0,         0,    436966,    290954,         0,         0,         0
      2233,    490017,168.752066,         0,         0,    133713,    100216,         0,         0,         0,         0,         0,         0,         0,         0,    246053,    165912,         0,         0,         0,    460065,    307245,         0,         0,         0
      2234,    490018,163.078875,         0,         0,    133455,    100412,         0,         0,         0,         0,         0,         0,         0,         0,    251084,    169691,         0,         0,         0,    484165,    322905,         0,         0,         0
      2235,    490019,151.343941,         0,         0,    133363,    100340,         0,         0,         0,         0,         0,         0,         0,         0,    250893,    169560,         0,         0,         0,    494846,    330268,         0,         0,         0
      2236,    490020,167.677438,         0,     108.0,    148207,    111797,         0,  12074115,    111797,         0,         0,         0,         0,         0,    279047,    188613,         0,  20370168,    188613,    521307,    347197,         0,  37497316,    347197
      2237,    490021,180.853885,       1.0,         0,    139022,    103876,    139022,         0,    139022,         0,         0,         0,         0,         0,    257301,    172850,    257301,         0,    257301,    471273,    314413,    471273,         0,    471273
      2238,    490022,161.121540,         0,         0,    130340,     97230,         0,         0,         0,         0,         0,         0,         0,         0,    240584,    161431,         0,         0,         0,    472966,    316528,         0,         0,         0
      2239,    490023,166.763573,         0,         0,    122111,     90986,         0,         0,         0,         0,         0,         0,         0,         0,    224972,    150762,         0,         0,         0,    479730,    321740,         0,         0,         0
      2240,    490024,154.095885,         0,         0,    118535,     88242,         0,         0,         0,         0,         0,         0,         0,         0,    218027,    146030,         0,         0,         0,    488144,    327647,         0,         0,         0
      2241,    490025,242.187556,      88.0,      82.0,    144186,    107879,  12688347,   8846054,    131198,         0,         0,         0,         0,         0,    268395,    180200,  23618784,  14776372,    236846,    469745,    312722,  41337537,  25643231,    413574
      2242,    490026,209.860247,      11.0,      32.0,    141508,    105835,   1556590,   3386730,    118860,         0,         0,         0,         0,         0,    263069,    176601,   2893754,   5651227,    208172,    483455,    322292,   5318001,  10313351,    381136
      2243,    490027,191.432199,       1.0,         0,    135786,    101467,    135786,         0,    135786,         0,         0,         0,         0,         0,    251756,    168947,    251756,         0,    251756,    493482,    329417,    493482,         0,    493482
      2244,    490028,191.353792,         0,         0,    130836,     97679,         0,         0,         0,         0,         0,         0,         0,         0,    242021,    162343,         0,         0,         0,    503091,    336142,         0,         0,         0
      2245,    490029,196.517481,         0,         0,    126341,     94228,         0,         0,         0,         0,         0,         0,         0,         0,    233208,    156363,         0,         0,         0,    512040,    342380,         0,         0,         0
      2246,    490030,1032.50547,      44.0,       9.0,    147310,    110403,   6481656,    993628,    143290,         0,         0,         0,         0,         0,    274786,    184542,  12090568,   1660876,    264954,    492944,    327139,  21689550,   2944255,    474881
      2247,    490031,168.285814,       5.0,         0,    148031,    110881,    740157,         0,    148031,         0,         0,         0,         0,         0,    276187,    185451,   1380936,         0,    276187,    501388,    333442,   2506941,         0,    501388
      2248,    490032,264.450380,       1.0,         0,    137824,    103100,    137824,         0,    137824,         0,         0,         0,         0,         0,    255935,    171789,    255935,         0,    255935,    510287,    339727,    510287,         0,    510287
      2249,    490033,159.614675,         0,         0,    131483,     98175,         0,         0,         0,         0,         0,         0,         0,         0,    243286,    163205,         0,         0,         0,    516448,    344231,         0,         0,         0
      2250,    490034,221.045806,         0,         0,    130060,     97158,         0,         0,         0,         0,         0,         0,         0,         0,    240669,    161437,         0,         0,         0,    530247,    353592,         0,         0,         0
      2251,    490035,128.393258,       1.0,         0,    163636,    123167,    163636,         0,    163636,         0,         0,         0,         0,         0,    307737,    206917,    307737,         0,    307737,    533355,    353219,    533355,         0,    533355
      2252,    490036,198.918728,         0,         0,    158700,    119431,         0,         0,         0,         0,         0,         0,         0,         0,    297812,    200260,         0,         0,         0,    529615,    351593,         0,         0,         0
      2253,    490037,268.709602,         0,         0,    161512,    121613,         0,         0,         0,         0,         0,         0,         0,         0,    302700,    203606,         0,         0,         0,    536670,    356486,         0,         0,         0
      2254,    490038,1725.14988,         0,         0,    135591,    101885,         0,         0,         0,         0,         0,         0,         0,         0,    251381,    169012,         0,         0,         0,    497004,    327464,         0,         0,         0
      2255,    490039,632.867795,       6.0,         0,    158081,    119012,    948489,         0,    158081,         0,         0,         0,         0,         0,    296026,    199106,   1776154,         0,    296026,    540500,    356822,   3243000,         0,    540500
      2256,    490040,328.194099,         0,         0,    170780,    128601,         0,         0,         0,         0,         0,         0,         0,         0,    321399,    216091,         0,         0,         0,    557070,    368559,         0,         0,         0
      2257,    490041,287.424814,         0,         0,    169123,    127356,         0,         0,         0,         0,         0,         0,         0,         0,    318159,    213926,         0,         0,         0,    563267,    371583,         0,         0,         0
      2258,    490042,166.003134,         0,         0,    174262,    131192,         0,         0,         0,         0,         0,         0,         0,         0,    328031,    220462,         0,         0,         0,    573470,    378112,         0,         0,         0
      2259,    490043,507.673511,         0,         0,    157195,    118187,         0,         0,         0,         0,         0,         0,         0,         0,    291002,    195571,         0,         0,         0,    546715,    359452,         0,         0,         0
      2260,    490044,166.875498,         0,         0,    164652,    123859,         0,         0,         0,         0,         0,         0,         0,         0,    305638,    205432,         0,         0,         0,    557742,    367333,         0,         0,         0
      2261,    490045,166.631875,         0,         0,    172775,    129954,         0,         0,         0,         0,         0,         0,         0,         0,    321865,    216252,         0,         0,         0,    574690,    378303,         0,         0,         0
      2262,    490046,165.661791,         0,         0,    164616,    123757,         0,         0,         0,         0,         0,         0,         0,         0,    305839,    205467,         0,         0,         0,    571323,    375087,         0,         0,         0
      2263,    490047,166.924631,         0,         0,    172592,    129783,         0,         0,         0,         0,         0,         0,         0,         0,    321679,    216076,         0,         0,         0,    587743,    385659,         0,         0,         0
      2264,    490048,729.887144,         0,      27.0,    149601,    112149,         0,   3028018,    112149,         0,         0,         0,         0,         0,    276908,    185786,         0,   5016220,    185786,    563003,    368089,         0,   9938403,    368089
      2265,    490049,163.733950,         0,         0,    163748,    122854,         0,         0,         0,         0,         0,         0,         0,         0,    304785,    204516,         0,         0,         0,    584724,    382720,         0,         0,         0
      2266,    490050,166.048295,         0,         0,    170771,    128148,         0,         0,         0,         0,         0,         0,         0,         0,    318731,    213843,         0,         0,         0,    599547,    392261,         0,         0,         0
      2267,    490051,165.331987,         0,         0,    151587,    113658,         0,         0,         0,         0,         0,         0,         0,         0,    280810,    188414,         0,         0,         0,    592722,    387204,         0,         0,         0
      2268,    490052,162.876125,         0,         0,    159848,    119908,         0,         0,         0,         0,         0,         0,         0,         0,    297061,    199340,         0,         0,         0,    600154,    391986,         0,         0,         0
      2269,    490053,785.177001,         0,         0,    155176,    116378,         0,         0,         0,         0,         0,         0,         0,         0,    287859,    193159,         0,         0,         0,    608860,    396148,         0,         0,         0
      2270,    490054,899.466285,         0,         0,    135339,    101282,         0,         0,         0,         0,         0,         0,         0,         0,    249100,    167018,         0,         0,         0,    565296,    367909,         0,         0,         0
      2271,    490055,1007.93257,     676.0,         0,    112685,     84040,  76175088,         0,    112685,         0,         0,         0,         0,         0,    205085,    137999, 138637667,         0,    205085,    393692,    263728, 266135889,         0,    393692
      2272,    490056,255.332093,     158.0,         0,    115993,     86534,  18326935,         0,    115993,         0,         0,         0,         0,         0,    211724,    142493,  33452355,         0,    211724,    417432,    280261,  65954179,         0,    417432
      2273,    490057,247.624289,     242.0,         0,    128384,     96079,  31068894,         0,    128384,         0,         0,         0,         0,         0,    235758,    158859,  57053556,         0,    235758,    432958,    289523, 104775784,         0,    432958
      2274,    490058,185.300923,     104.0,     998.0,    129261,     96886,  13443162,  96691992,    101692,         0,         0,         0,         0,         0,    237112,    160054,  24659630, 159734092,    171494,    447802,    299582,  46571424, 298982691,    321587
      2275,    490059,243.290540,     413.0,       4.0,    129982,     97688,  53682625,    390751,    129796,         0,         0,         0,         0,         0,    243971,    164863, 100760226,    659453,    243516,    472689,    315882, 195220630,   1263527,    471787
      2276,    490060,371.067392,     484.0,       2.0,    119510,     89605,  57842917,    179210,    119436,         0,         0,         0,         0,         0,    221552,    149578, 107231342,    299157,    221375,    441913,    296379, 213885771,    592757,    441554
      2277,    490061,253.638751,     193.0,      79.0,    113264,     84441,  21859882,   6670811,    107598,         0,         0,         0,         0,         0,    206467,    138907,  39848170,  10973672,    193187,    415919,    280113,  80272312,  22128937,    389224
      2278,    490062,165.180511,     147.0,         0,    126363,     94991,  18575336,         0,    126363,         0,         0,         0,         0,         0,    230931,    155989,  33946835,         0,    230931,    445912,    299401,  65549016,         0,    445912
      2279,    490063,186.917526,     820.0,       3.0,    131485,     98890, 107817522,    296671,    131414,         0,         0,         0,         0,         0,    245875,    166179, 201617470,    498536,    245701,    466493,    312457, 382524423,    937372,    466157
      2280,    490064,166.924186,     222.0,         0,    138471,    104322,  30740592,         0,    138471,         0,         0,         0,         0,         0,    255636,    172829,  56751300,         0,    255636,    480153,    321493, 106594043,         0,    480153
      2281,    490065,203.506524,     171.0,         0,    143483,    108189,  24535514,         0,    143483,         0,         0,         0,         0,         0,    263316,    178023,  45026982,         0,    263316,    491232,    328817,  84000683,         0,    491232
      2282,    490066,150.102275,     127.0,         0,    135355,    102013,  17190107,         0,    135355,         0,         0,         0,         0,         0,    243978,    164987,  30985235,         0,    243978,    469353,    315030,  59607814,         0,    469353
      2283,    490067,126.877118,     177.0,         0,    148062,    111669,  26207050,         0,    148062,         0,         0,         0,         0,         0,    268243,    181316,  47479046,         0,    268243,    496706,    332465,  87917003,         0,    496706
      2284,    490068, 78.614042,      62.0,     543.0,    152497,    115073,   9454817,  62484794,    121076,         0,         0,         0,         0,         0,    277005,    187239,  17174286, 101670546,    201636,    520325,    347437,  32260159, 188658023,    375166
      2285,    490069,166.528076,      67.0,    1245.0,    145625,    109805,   9756887, 136707024,    112764,         0,         0,         0,         0,         0,    267580,    180893,  17927846, 225211178,    188053,    508260,    339629,  34053404, 422838237,    353558
      2286,    490070,215.842324,    1523.0,    1025.0,    137983,    103932, 210148284, 106530507,    128215,         0,         0,         0,         0,         0,    255052,    172423, 388443930, 176733581,    231348,    489797,    327559, 745961380, 335748075,    443256
      2287,    490071,187.941614,     159.0,    1397.0,    138116,    104003,  21960380, 145292110,    109460,         0,         0,         0,         0,         0,    260454,    176073,  41412236, 245973318,    189570,    485636,    324332,  77216111, 453091965,    350134
      2288,    490072,207.754796,         0,    1031.0,    146770,    110701,         0, 114132956,    110701,         0,         0,         0,         0,         0,    275997,    186574,         0, 192357930,    186574,    505210,    337032,         0, 347479969,    337032
      2289,    490073,158.634750,         0,     492.0,    156568,    118062,         0,  58086429,    118062,         0,         0,         0,         0,         0,    290811,    196436,         0,  96646483,    196436,    523577,    349054,         0, 171734324,    349054
      2290,    490074, 73.501387,         0,     281.0,    166593,    125671,         0,  35313497,    125671,         0,         0,         0,         0,         0,    305549,    206309,         0,  57972814,    206309,    538465,    358555,         0, 100754066,    358555
      2291,    490075,1893.79967,         0,         0,    102042,     79267,         0,         0,         0,         0,         0,         0,         0,         0,    187725,    128840,         0,         0,         0,    439606,    293979,         0,         0,         0
      2292,    490076,891.267647,      16.0,         0,    108436,     84339,   1734974,         0,    108436,         0,         0,         0,         0,         0,    200135,    137472,   3202153,         0,    200135,    482851,    322549,   7725623,         0,    482851
      2293,    490077,296.412013,         0,     239.0,    114374,     88867,         0,  21239194,     88867,         0,         0,         0,         0,         0,    211373,    145118,         0,  34683103,    145118,    469252,    313603,         0,  74951175,    313603
      2294,    490078,525.348345,         0,         0,    104304,     80479,         0,         0,         0,         0,         0,         0,         0,         0,    188416,    129100,         0,         0,         0,    432714,    290001,         0,         0,         0
      2295,    490079,606.740511,       9.0,         0,     96361,     74161,    867249,         0,     96361,         0,         0,         0,         0,         0,    173343,    118570,   1560086,         0,    173343,    408750,    274487,   3678746,         0,    408750
      2296,    490080,195.967129,       5.0,         0,    123845,     93319,    619226,         0,    123845,         0,         0,         0,         0,         0,    220796,    149378,   1103978,         0,    220796,    458724,    308564,   2293621,         0,    458724
